Source,Year,Consumption,Classification,Code,Entity,Population,GDP_2010_dolar,GDP_PPP_2010_dolar
Coal,1993,276.30972,Combustiveis Fosseis,CAN,Canada,28684764.0,901581396511.628,965324024418.6049
Coal,1994,292.96918,Combustiveis Fosseis,CAN,Canada,29000663.0,880389463718.8209,1004552109977.3243
Coal,1995,306.23358,Combustiveis Fosseis,CAN,Canada,29302311.0,894547959206.1742,1024213943770.6726
Coal,1996,312.5264,Combustiveis Fosseis,CAN,Canada,29610218.0,904037175588.8652,1029216472162.741
Coal,1997,326.6361,Combustiveis Fosseis,CAN,Canada,29905948.0,917905170068.0272,1067208925170.068
Coal,1998,349.21582,Combustiveis Fosseis,CAN,Canada,30155173.0,875186964948.4537,1104507970103.093
Coal,1999,335.69028,Combustiveis Fosseis,CAN,Canada,30401286.0,916187960665.6582,1152755431164.902
Coal,2000,355.18835,Combustiveis Fosseis,CAN,Canada,30685730.0,972742350243.9023,1199030737560.9756
Coal,2001,369.12305,Combustiveis Fosseis,CAN,Canada,31020902.0,938783825426.9452,1212942169829.2222
Coal,2002,371.2714,Combustiveis Fosseis,CAN,Canada,31360079.0,950363689075.6302,1249170728291.3164
Coal,2003,370.35748,Combustiveis Fosseis,CAN,Canada,31644028.0,1095166265753.4248,1266899435616.4385
Coal,2004,349.85416,Combustiveis Fosseis,CAN,Canada,31940655.0,1222274208092.4858,1305984034682.081
Coal,2005,348.345,Combustiveis Fosseis,CAN,Canada,32243753.0,1351675866666.6667,1344381340215.0537
Coal,2006,337.43332,Combustiveis Fosseis,CAN,Canada,32571174.0,1472181403333.3335,1377130256666.6667
Coal,2007,352.7697,Combustiveis Fosseis,CAN,Canada,32889025.0,1593883098865.478,1403655036466.775
Coal,2008,335.23026,Combustiveis Fosseis,CAN,Canada,33247118.0,1622539911041.748,1391753360905.1892
Coal,2009,280.0783,Combustiveis Fosseis,CAN,Canada,33628895.0,1443340290524.6672,1366129167580.2664
Coal,2010,286.98526,Combustiveis Fosseis,CAN,Canada,34004889.0,1668432168721.1096,1401700892912.1726
Coal,2011,258.7261,Combustiveis Fosseis,CAN,Canada,34339328.0,1793327000000.0,1430807000000.0
Coal,2012,245.40971,Combustiveis Fosseis,CAN,Canada,34714222.0,1791567301866.0813,1438550461031.8333
Coal,2013,239.33687,Combustiveis Fosseis,CAN,Canada,35082954.0,1783332639740.3535,1500880416155.788
Coal,2014,227.59932,Combustiveis Fosseis,CAN,Canada,35437435.0,1716040162526.6147,1540844984386.0894
Coal,2015,228.95923,Combustiveis Fosseis,CAN,Canada,35702908.0,1477083070163.0051,1513515068036.8533
Coal,2016,213.09785,Combustiveis Fosseis,CAN,Canada,36109487.0,1432262263913.1958,1573230796639.832
Coal,2017,221.6048,Combustiveis Fosseis,CAN,Canada,36545236.0,1513616980123.3723,1630712025359.8354
Coal,2018,181.72258,Combustiveis Fosseis,CAN,Canada,37065084.0,1541638019391.5078,1668689466399.1975
Coal,2019,170.1786,Combustiveis Fosseis,CAN,Canada,37601230.0,1532174943495.4006,1699971350197.1091
Coal,2020,148.405,Combustiveis Fosseis,CAN,Canada,38037204.0,1428447459915.6118,1608074244725.7383
Coal,2021,138.15527,Combustiveis Fosseis,CAN,Canada,38246108.0,0.0,0.0
Coal,1965,13.54895,Combustiveis Fosseis,CHL,Chile,8994936.0,0.0,0.0
Coal,1966,13.956,Combustiveis Fosseis,CHL,Chile,9161649.0,0.0,0.0
Coal,1967,13.956,Combustiveis Fosseis,CHL,Chile,9326268.0,0.0,0.0
Coal,1968,13.956,Combustiveis Fosseis,CHL,Chile,9491502.0,0.0,0.0
Coal,1969,13.956,Combustiveis Fosseis,CHL,Chile,9656299.0,0.0,0.0
Coal,1970,14.921289,Combustiveis Fosseis,CHL,Chile,9820481.0,0.0,0.0
Coal,1971,14.40957,Combustiveis Fosseis,CHL,Chile,9984378.0,0.0,0.0
Coal,1972,11.90912,Combustiveis Fosseis,CHL,Chile,10145765.0,0.0,0.0
Coal,1973,12.93256,Combustiveis Fosseis,CHL,Chile,10307842.0,0.0,0.0
Coal,1974,12.258019,Combustiveis Fosseis,CHL,Chile,10472743.0,0.0,0.0
Coal,1975,9.7924595,Combustiveis Fosseis,CHL,Chile,10639531.0,0.0,0.0
Coal,1976,9.885499,Combustiveis Fosseis,CHL,Chile,10804869.0,0.0,0.0
Coal,1977,10.64145,Combustiveis Fosseis,CHL,Chile,10969861.0,0.0,0.0
Coal,1978,10.37396,Combustiveis Fosseis,CHL,Chile,11137748.0,0.0,0.0
Coal,1979,11.47881,Combustiveis Fosseis,CHL,Chile,11304331.0,0.0,0.0
Coal,1980,12.6767,Combustiveis Fosseis,CHL,Chile,11469828.0,78696619775.73904,104957944954.12843
Coal,1981,12.6534395,Combustiveis Fosseis,CHL,Chile,11637613.0,84480752310.53606,110634565619.22366
Coal,1982,8.43175,Combustiveis Fosseis,CHL,Chile,11807408.0,59316884247.171455,95589916449.08617
Coal,1983,10.10647,Combustiveis Fosseis,CHL,Chile,11976513.0,46679843170.3204,93538069139.96628
Coal,1984,13.63036,Combustiveis Fosseis,CHL,Chile,12147758.0,43523453516.57236,98386732417.13824
Coal,1985,13.64199,Combustiveis Fosseis,CHL,Chile,12326396.0,36036974238.87588,99941036690.08588
Coal,1986,12.955819,Combustiveis Fosseis,CHL,Chile,12514502.0,38027600000.0,105679420689.65517
Coal,1987,13.351239,Combustiveis Fosseis,CHL,Chile,12712784.0,43291692307.69231,111406384615.3846
Coal,1988,18.608,Combustiveis Fosseis,CHL,Chile,12918389.0,49004737215.909096,118819132102.27274
Coal,1989,25.14406,Combustiveis Fosseis,CHL,Chile,13128619.0,53848483739.8374,130280345528.45528
Coal,1990,30.291498,Combustiveis Fosseis,CHL,Chile,13342868.0,56792187660.66837,132915542416.45244
Coal,1991,24.885874,Combustiveis Fosseis,CHL,Chile,13561945.0,62747142504.62677,142076077729.79642
Coal,1992,21.517824,Combustiveis Fosseis,CHL,Chile,13782297.0,74198239520.9581,156752801197.6048
Coal,1993,21.70972,Combustiveis Fosseis,CHL,Chile,13998386.0,77078133720.93024,166274217441.86047
Coal,1994,25.60577,Combustiveis Fosseis,CHL,Chile,14210674.0,86705563492.06349,173969802721.08844
Coal,1995,27.604967,Combustiveis Fosseis,CHL,Chile,14416796.0,108653871003.30762,187997371554.57556
Coal,1996,38.252766,Combustiveis Fosseis,CHL,Chile,14615483.0,111855243040.68524,198680934689.5075
Coal,1997,49.79768,Combustiveis Fosseis,CHL,Chile,14809289.0,118986721088.43538,212210829931.9728
Coal,1998,46.85378,Combustiveis Fosseis,CHL,Chile,14996742.0,112587813402.06187,220600940206.1856
Coal,1999,48.350563,Combustiveis Fosseis,CHL,Chile,15176410.0,101416926878.46698,217934910741.3011
Coal,2000,37.3637,Combustiveis Fosseis,CHL,Chile,15351799.0,101655573658.5366,227023857560.9756
Coal,2001,29.314577,Combustiveis Fosseis,CHL,Chile,15523978.0,90161450664.13664,233068575901.32828
Coal,2002,29.547176,Combustiveis Fosseis,CHL,Chile,15693790.0,87178776844.07097,240211098972.9225
Coal,2003,28.250431,Combustiveis Fosseis,CHL,Chile,15859112.0,92498609132.4201,249098021917.80823
Coal,2004,32.723408,Combustiveis Fosseis,CHL,Chile,16017966.0,118153502890.17345,267034346820.8093
Coal,2005,32.07011,Combustiveis Fosseis,CHL,Chile,16175311.0,141674838709.67743,281642668387.0968
Coal,2006,40.03847,Combustiveis Fosseis,CHL,Chile,16334575.0,172802413333.33334,298854757500.00006
Coal,2007,47.52157,Combustiveis Fosseis,CHL,Chile,16495538.0,188337837115.0729,313085110210.6969
Coal,2008,50.81752,Combustiveis Fosseis,CHL,Chile,16661462.0,187537320327.7409,318305847054.23334
Coal,2009,46.457573,Combustiveis Fosseis,CHL,Chile,16833447.0,180902360219.26392,316750568519.9687
Coal,2010,52.229164,Combustiveis Fosseis,CHL,Chile,17004162.0,225217117873.6518,333617317411.40216
Coal,2011,66.98647,Combustiveis Fosseis,CHL,Chile,17173573.0,252097000000.0,350360000000.0
Coal,2012,78.09894,Combustiveis Fosseis,CHL,Chile,17341771.0,261647361141.60263,366587137943.6517
Coal,2013,87.78789,Combustiveis Fosseis,CHL,Chile,17509925.0,268810165164.08224,380760802019.4735
Coal,2014,88.5578,Combustiveis Fosseis,CHL,Chile,17687108.0,247531588360.53937,384477361958.83606
Coal,2015,85.05484,Combustiveis Fosseis,CHL,Chile,17870124.0,231442970942.5939,386806827781.7151
Coal,2016,86.26053,Combustiveis Fosseis,CHL,Chile,18083879.0,234642291914.59576,387431705985.2993
Coal,2017,89.68967,Combustiveis Fosseis,CHL,Chile,18368577.0,254125496915.69568,400934594928.0329
Coal,2018,86.561676,Combustiveis Fosseis,CHL,Chile,18701450.0,266310133065.86423,415437396857.2384
Coal,2019,87.08458,Combustiveis Fosseis,CHL,Chile,19039485.0,245691544021.02496,419727233245.7293
Coal,2020,73.145775,Combustiveis Fosseis,CHL,Chile,19300315.0,219695088607.5949,395196658227.84814
Coal,2021,81.11111,Combustiveis Fosseis,CHL,Chile,19493184.0,0.0,0.0
Coal,1965,1330.7045,Combustiveis Fosseis,CHN,China,715185000.0,0.0,0.0
Coal,1966,1423.512,Combustiveis Fosseis,CHN,China,735400000.0,0.0,0.0
Coal,1967,1265.3439,Combustiveis Fosseis,CHN,China,754550000.0,0.0,0.0
Coal,1968,1255.9236,Combustiveis Fosseis,CHN,China,774510000.0,0.0,0.0
Coal,1969,1516.6101,Combustiveis Fosseis,CHN,China,796025000.0,0.0,0.0
Coal,1970,1929.6497,Combustiveis Fosseis,CHN,China,818315000.0,0.0,0.0
Coal,1971,2224.8772,Combustiveis Fosseis,CHN,China,841105000.0,0.0,0.0
Coal,1972,2352.9236,Combustiveis Fosseis,CHN,China,862030000.0,0.0,0.0
Coal,1973,2383.743,Combustiveis Fosseis,CHN,China,881940000.0,0.0,0.0
Coal,1974,2358.564,Combustiveis Fosseis,CHN,China,900350000.0,0.0,0.0
Coal,1975,2658.2107,Combustiveis Fosseis,CHN,China,916395000.0,0.0,0.0
Coal,1976,2723.1646,Combustiveis Fosseis,CHN,China,930685000.0,0.0,0.0
Coal,1977,2995.5388,Combustiveis Fosseis,CHN,China,943455000.0,0.0,0.0
Coal,1978,3289.1963,Combustiveis Fosseis,CHN,China,956165000.0,0.0,0.0
Coal,1979,3402.7053,Combustiveis Fosseis,CHN,China,969005000.0,0.0,0.0
Coal,1980,3539.019,Combustiveis Fosseis,CHN,China,981235000.0,827223553516.8196,828367367991.845
Coal,1981,3520.1948,Combustiveis Fosseis,CHN,China,993885000.0,714629992606.2847,864026256931.6082
Coal,1982,3724.8376,Combustiveis Fosseis,CHN,China,1008630000.0,663342231505.6571,941667773716.275
Coal,1983,3989.0044,Combustiveis Fosseis,CHN,China,1023310000.0,689654998313.6594,1050405984822.9344
Coal,1984,4338.266,Combustiveis Fosseis,CHN,China,1036825000.0,680268287793.0477,1202040974939.3696
Coal,1985,4736.2646,Combustiveis Fosseis,CHN,China,1051040000.0,648387492583.9188,1359138309133.4895
Coal,1986,4951.424,Combustiveis Fosseis,CHN,China,1066790000.0,617528331034.4828,1482130378544.0613
Coal,1987,5372.2417,Combustiveis Fosseis,CHN,China,1084035000.0,649135711538.4615,1637511826923.077
Coal,1988,5771.2236,Combustiveis Fosseis,CHN,China,1101630000.0,777251460227.2728,1810151115056.8184
Coal,1989,6046.902,Combustiveis Fosseis,CHN,China,1118650000.0,831281318428.1843,1869826410569.106
Coal,1990,6134.5166,Combustiveis Fosseis,CHN,China,1135185000.0,682545784061.6967,1911616982005.141
Coal,1991,6433.4272,Combustiveis Fosseis,CHN,China,1150780000.0,682662014805.6755,2056395063541.024
Coal,1992,6731.4966,Combustiveis Fosseis,CHN,China,1164970000.0,789216221556.8864,2332137101796.407
Coal,1993,7170.3564,Combustiveis Fosseis,CHN,China,1178440000.0,961322594186.0466,2643045872093.0234
Coal,1994,7641.667,Combustiveis Fosseis,CHN,China,1191835000.0,852719833333.3334,2975141103174.6035
Coal,1995,7736.85,Combustiveis Fosseis,CHN,China,1204855000.0,1079198568908.4896,3279060417861.0806
Coal,1996,8095.389,Combustiveis Fosseis,CHN,China,1217550000.0,1233594608137.0452,3566255899357.602
Coal,1997,7931.912,Combustiveis Fosseis,CHN,China,1230075000.0,1342493591836.7346,3871041292517.007
Coal,1998,7871.717,Combustiveis Fosseis,CHN,China,1241935000.0,1413779698969.0725,4160130817525.774
Coal,1999,8099.032,Combustiveis Fosseis,CHN,China,1252735000.0,1469773640948.0586,4456829426122.038
Coal,2000,8211.406,Combustiveis Fosseis,CHN,China,1262645000.0,1574819454634.1465,4782060184390.244
Coal,2001,8635.754,Combustiveis Fosseis,CHN,China,1271850000.0,1694285991461.1006,5150523208728.653
Coal,2002,9467.457,Combustiveis Fosseis,CHN,China,1280400000.0,1832638415499.5327,5614930844070.962
Coal,2003,11283.059,Combustiveis Fosseis,CHN,China,1288400000.0,2026174800000.0,6160765902283.105
Coal,2004,13155.28,Combustiveis Fosseis,CHN,China,1296075000.0,2321360416184.972,6786272289017.342
Coal,2005,15405.105,Combustiveis Fosseis,CHN,China,1303720000.0,2637794293333.333,7535791790967.742
Coal,2006,16918.38,Combustiveis Fosseis,CHN,China,1311020000.0,3073131089166.667,8478803525833.334
Coal,2007,18423.912,Combustiveis Fosseis,CHN,China,1317885000.0,3858228671799.0273,9659463533225.283
Coal,2008,18715.92,Combustiveis Fosseis,CHN,China,1324655000.0,4782781570815.45,10397462996488.49
Coal,2009,19605.02,Combustiveis Fosseis,CHN,China,1331260000.0,5336070185591.2295,11495154571652.31
Coal,2010,20340.541,Combustiveis Fosseis,CHN,China,1337705000.0,6224403395223.421,12679248896764.254
Coal,2011,22143.604,Combustiveis Fosseis,CHN,China,1345035000.0,7492257000000.0,13735671000000.0
Coal,2012,22422.357,Combustiveis Fosseis,CHN,China,1354190000.0,8367620203439.444,14832822718624.225
Coal,2013,22902.13,Combustiveis Fosseis,CHN,China,1363240000.0,9295300336098.09,15719710310133.432
Coal,2014,22804.703,Combustiveis Fosseis,CHN,China,1371860000.0,10001361624556.424,16346145176721.082
Coal,2015,22329.041,Combustiveis Fosseis,CHN,China,1379860000.0,10546430894401.137,16967945600992.203
Coal,2016,21675.78,Combustiveis Fosseis,CHN,China,1387790000.0,10523663580679.035,17529982721036.053
Coal,2017,21915.443,Combustiveis Fosseis,CHN,China,1396215000.0,11256517795065.111,18184389076079.508
Coal,2018,22352.146,Combustiveis Fosseis,CHN,China,1402760000.0,12393383777331.996,19388217707121.363
Coal,2019,22922.236,Combustiveis Fosseis,CHN,China,1407745000.0,12616336005256.242,20519691130091.984
Coal,2020,23402.553,Combustiveis Fosseis,CHN,China,1411100000.0,12797065071729.96,20984907088607.6
Coal,2021,24315.475,Combustiveis Fosseis,CHN,China,1412360000.0,0.0,0.0
Coal,1965,23.422821,Combustiveis Fosseis,COL,Colombia,18275814.0,0.0,0.0
Coal,1966,23.422821,Combustiveis Fosseis,COL,Colombia,18811407.0,0.0,0.0
Coal,1967,25.702301,Combustiveis Fosseis,COL,Colombia,19343961.0,0.0,0.0
Coal,1968,23.411188,Combustiveis Fosseis,COL,Colombia,19872503.0,0.0,0.0
Coal,1969,24.992868,Combustiveis Fosseis,COL,Colombia,20392264.0,0.0,0.0
Coal,1970,26.08609,Combustiveis Fosseis,COL,Colombia,20905254.0,0.0,0.0
Coal,1971,20.28629,Combustiveis Fosseis,COL,Colombia,21405413.0,0.0,0.0
Coal,1972,21.077478,Combustiveis Fosseis,COL,Colombia,21898055.0,0.0,0.0
Coal,1973,21.465326,Combustiveis Fosseis,COL,Colombia,22396318.0,0.0,0.0
Coal,1974,25.957378,Combustiveis Fosseis,COL,Colombia,22897871.0,0.0,0.0
Coal,1975,26.384573,Combustiveis Fosseis,COL,Colombia,23403731.0,0.0,0.0
Coal,1976,25.805708,Combustiveis Fosseis,COL,Colombia,23913002.0,0.0,0.0
Coal,1977,26.454634,Combustiveis Fosseis,COL,Colombia,24443926.0,0.0,0.0
Coal,1978,26.738811,Combustiveis Fosseis,COL,Colombia,25003608.0,0.0,0.0
Coal,1979,26.971992,Combustiveis Fosseis,COL,Colombia,25579323.0,0.0,0.0
Coal,1980,28.287111,Combustiveis Fosseis,COL,Colombia,26176195.0,126889700305.8104,214567584097.8593
Coal,1981,28.820011,Combustiveis Fosseis,COL,Colombia,26785982.0,125336340110.90572,217791691312.3845
Coal,1982,30.008257,Combustiveis Fosseis,COL,Colombia,27405194.0,126395073977.37164,219829072236.7276
Coal,1983,33.074528,Combustiveis Fosseis,COL,Colombia,28042329.0,121702229342.32716,224796197301.85495
Coal,1984,34.433838,Combustiveis Fosseis,COL,Colombia,28689032.0,115249256265.15764,230786446240.90543
Coal,1985,35.51473,Combustiveis Fosseis,COL,Colombia,29326260.0,101519405152.22482,237052128024.9805
Coal,1986,35.068428,Combustiveis Fosseis,COL,Colombia,29960101.0,99789872796.93486,251202556321.83908
Coal,1987,44.09428,Combustiveis Fosseis,COL,Colombia,30603048.0,100264557692.3077,261806192307.69232
Coal,1988,35.17464,Combustiveis Fosseis,COL,Colombia,31256727.0,103791519886.36365,270837475852.27277
Coal,1989,40.753384,Combustiveis Fosseis,COL,Colombia,31923117.0,99837146341.46342,277655620596.206
Coal,1990,18.581999,Combustiveis Fosseis,COL,Colombia,32601393.0,96463074550.12854,284936790488.4319
Coal,1991,23.368855,Combustiveis Fosseis,COL,Colombia,33272628.0,95705871684.14558,289468505860.5799
Coal,1992,39.08699,Combustiveis Fosseis,COL,Colombia,33939039.0,109927891017.96408,299889495808.38324
Coal,1993,40.98213,Combustiveis Fosseis,COL,Colombia,34614735.0,120959966279.06978,315091611627.90704
Coal,1994,46.90854,Combustiveis Fosseis,COL,Colombia,35295461.0,148208475056.68936,329943566893.4241
Coal,1995,41.97691,Combustiveis Fosseis,COL,Colombia,35970101.0,163157223814.774,344619035281.14667
Coal,1996,32.54101,Combustiveis Fosseis,COL,Colombia,36632573.0,166418776231.2634,347790197002.14136
Coal,1997,38.5406,Combustiveis Fosseis,COL,Colombia,37291946.0,178586585034.0136,357690272108.8436
Coal,1998,36.65299,Combustiveis Fosseis,COL,Colombia,37944414.0,162442786597.93817,358339867010.3093
Coal,1999,29.272049,Combustiveis Fosseis,COL,Colombia,38585033.0,139220887544.12506,340679953605.648
Coal,2000,31.437815,Combustiveis Fosseis,COL,Colombia,39215135.0,129626957073.17072,346767035121.95123
Coal,2001,30.95842,Combustiveis Fosseis,COL,Colombia,39837875.0,123947698292.22012,350403850094.8767
Coal,2002,25.461409,Combustiveis Fosseis,COL,Colombia,40454050.0,121663965452.8478,359068290382.8198
Coal,2003,28.22483,Combustiveis Fosseis,COL,Colombia,41057687.0,114986472146.11871,371736970776.2557
Coal,2004,24.698715,Combustiveis Fosseis,COL,Colombia,41648268.0,138526069364.16187,391554797687.8613
Coal,2005,15.562342,Combustiveis Fosseis,COL,Colombia,42220940.0,167706150537.6344,408933479569.89246
Coal,2006,44.330044,Combustiveis Fosseis,COL,Colombia,42772910.0,180534022500.00003,435558846666.6667
Coal,2007,39.03194,Combustiveis Fosseis,COL,Colombia,43306582.0,223777933549.43277,464243452998.3792
Coal,2008,51.6421,Combustiveis Fosseis,COL,Colombia,43815313.0,253384983222.7858,470692719469.3718
Coal,2009,47.50083,Combustiveis Fosseis,COL,Colombia,44313917.0,243755670321.065,481378364134.69073
Coal,2010,55.907337,Combustiveis Fosseis,COL,Colombia,44816108.0,295548660246.53314,500642609399.0756
Coal,2011,45.266426,Combustiveis Fosseis,COL,Colombia,45308899.0,334966000000.0,529874000000.0
Coal,2012,54.560337,Combustiveis Fosseis,COL,Colombia,45782417.0,363232043907.7936,542624728137.5778
Coal,2013,58.69,Combustiveis Fosseis,COL,Colombia,46237930.0,369003870176.704,571510116119.726
Coal,2014,62.166916,Combustiveis Fosseis,COL,Colombia,46677947.0,362299758694.1093,593966715400.9937
Coal,2015,57.779972,Combustiveis Fosseis,COL,Colombia,47119728.0,278515795889.4401,598231226789.511
Coal,2016,63.54703,Combustiveis Fosseis,COL,Colombia,47625955.0,265006706335.3168,629986142807.1404
Coal,2017,48.428135,Combustiveis Fosseis,COL,Colombia,48351671.0,286236717614.8047,642509834818.3688
Coal,2018,45.462593,Combustiveis Fosseis,COL,Colombia,49276961.0,299158833834.8378,658338532932.1298
Coal,2019,53.641968,Combustiveis Fosseis,COL,Colombia,50187406.0,284493511826.544,680028129434.954
Coal,2020,47.47986,Combustiveis Fosseis,COL,Colombia,50930662.0,235955181434.5992,633443046413.5022
Coal,2021,31.458893,Combustiveis Fosseis,COL,Colombia,51516562.0,0.0,0.0
Coal,1990,9.403425,Combustiveis Fosseis,HRV,Croatia,4777368.0,0.0,0.0
Coal,1991,5.287114,Combustiveis Fosseis,HRV,Croatia,4689022.0,0.0,0.0
Coal,1992,4.6473246,Combustiveis Fosseis,HRV,Croatia,4575818.0,19512517365.269463,62283544910.17965
Coal,1993,3.9496522,Combustiveis Fosseis,HRV,Croatia,4600463.0,20061645348.83721,56954209302.32559
Coal,1994,2.472189,Combustiveis Fosseis,HRV,Croatia,4652024.0,26168189342.40363,60065232426.303856
Coal,1995,2.0324702,Combustiveis Fosseis,HRV,Croatia,4620030.0,32837240352.811462,63589951488.42338
Coal,1996,1.6641833,Combustiveis Fosseis,HRV,Croatia,4557097.0,33616928265.524628,66575825481.79872
Coal,1997,2.8291137,Combustiveis Fosseis,HRV,Croatia,4534920.0,33379006802.72109,70600544217.68707
Coal,1998,2.7048588,Combustiveis Fosseis,HRV,Croatia,4532135.0,34761544329.89691,71636500000.00002
Coal,1999,2.39899,Combustiveis Fosseis,HRV,Croatia,4512597.0,31362175491.67928,70430184568.8351
Coal,2000,5.0206594,Combustiveis Fosseis,HRV,Croatia,4468302.0,28261391219.5122,72262890731.70732
Coal,2001,5.5889707,Combustiveis Fosseis,HRV,Croatia,4299642.0,29289037001.897537,73939732447.81784
Coal,2002,6.793734,Combustiveis Fosseis,HRV,Croatia,4302174.0,33523759103.641457,78114584500.46686
Coal,2003,7.555883,Combustiveis Fosseis,HRV,Croatia,4303399.0,42410226484.01827,82207263013.69865
Coal,2004,8.023571,Combustiveis Fosseis,HRV,Croatia,4304600.0,49519780346.820816,85620982658.95955
Coal,2005,7.95114,Combustiveis Fosseis,HRV,Croatia,4310145.0,52266497204.30108,89081222365.5914
Coal,2006,7.381305,Combustiveis Fosseis,HRV,Croatia,4311159.0,56263664166.66667,93348385000.00002
Coal,2007,8.013639,Combustiveis Fosseis,HRV,Croatia,4310217.0,65184559967.58509,97939060777.95786
Coal,2008,8.246868,Combustiveis Fosseis,HRV,Croatia,4309705.0,73385349980.49161,97963810378.46274
Coal,2009,5.893177,Combustiveis Fosseis,HRV,Croatia,4305181.0,65639310884.88646,91803811276.42914
Coal,2010,7.9398127,Combustiveis Fosseis,HRV,Croatia,4295427.0,61811664869.02928,90167929892.14175
Coal,2011,8.172656,Combustiveis Fosseis,HRV,Croatia,4280622.0,62538000000.0,89056000000.0
Coal,2012,7.329214,Combustiveis Fosseis,HRV,Croatia,4267558.0,55442341017.19722,88520981339.18771
Coal,2013,7.852052,Combustiveis Fosseis,HRV,Croatia,4255689.0,56200336098.08872,89679681932.92464
Coal,2014,7.5210743,Combustiveis Fosseis,HRV,Croatia,4238389.0,54776408800.56778,88857712562.10078
Coal,2015,7.0444655,Combustiveis Fosseis,HRV,Croatia,4203604.0,46998805102.764,91794096385.54218
Coal,2016,7.570932,Combustiveis Fosseis,HRV,Croatia,4174349.0,48368035701.785095,97327537276.86385
Coal,2017,4.5628443,Combustiveis Fosseis,HRV,Croatia,4124531.0,50918710075.3941,101365695681.97395
Coal,2018,4.248253,Combustiveis Fosseis,HRV,Croatia,4087843.0,54952273487.12805,104108928786.35909
Coal,2019,4.8999634,Combustiveis Fosseis,HRV,Croatia,4065253.0,53453548620.23653,107098885676.74112
Coal,2020,4.200651,Combustiveis Fosseis,HRV,Croatia,4047680.0,49479113924.05064,97457122362.8692
Coal,2021,4.8303576,Combustiveis Fosseis,HRV,Croatia,3899000.0,0.0,0.0
Coal,1985,1.0815899,Combustiveis Fosseis,CYP,Cyprus,731664.0,5458437158.469946,10684822794.691648
Coal,1986,0.66291,Combustiveis Fosseis,CYP,Cyprus,743446.0,6806839846.743295,11083431417.62452
Coal,1987,1.4072299,Combustiveis Fosseis,CYP,Cyprus,755021.0,7881480769.230769,11745961538.461538
Coal,1988,0.84898996,Combustiveis Fosseis,CYP,Cyprus,766412.0,8728225852.272728,12646322443.181818
Coal,1989,0.75595,Combustiveis Fosseis,CYP,Cyprus,777592.0,8892193766.93767,13551478319.7832
Coal,1990,0.70943,Combustiveis Fosseis,CYP,Cyprus,788500.0,10331641388.174809,14322825192.802055
Coal,1991,0.52335,Combustiveis Fosseis,CYP,Cyprus,799061.0,10234552745.219,14318461443.553362
Coal,1992,0.96528995,Combustiveis Fosseis,CYP,Cyprus,810431.0,11905073053.892218,15546832335.329344
Coal,1993,0.81409997,Combustiveis Fosseis,CYP,Cyprus,825986.0,11051420930.23256,15560425581.395351
Coal,1994,1.11648,Combustiveis Fosseis,CYP,Cyprus,844444.0,12151197278.911566,16411099773.242632
Coal,1995,1.2444099,Combustiveis Fosseis,CYP,Cyprus,862418.0,14669948180.815878,17910416758.544655
Coal,1996,1.163,Combustiveis Fosseis,CYP,Cyprus,880058.0,14359126338.329763,17931704496.78801
Coal,1997,0.88387996,Combustiveis Fosseis,CYP,Cyprus,897471.0,13374585034.013603,18300367346.93877
Coal,1998,0.16282,Combustiveis Fosseis,CYP,Cyprus,914660.0,14150607216.494848,19345098969.072166
Coal,1999,0.27912,Combustiveis Fosseis,CYP,Cyprus,931600.0,14182731215.330309,20157250630.358044
Coal,2000,0.41868,Combustiveis Fosseis,CYP,Cyprus,948237.0,13047738536.585367,21123541463.41464
Coal,2001,0.61639,Combustiveis Fosseis,CYP,Cyprus,964830.0,13208333017.0778,21822905123.33966
Coal,2002,0.51172,Combustiveis Fosseis,CYP,Cyprus,982194.0,14280166199.81326,22627974789.91597
Coal,2003,0.51172,Combustiveis Fosseis,CYP,Cyprus,1000350.0,17794637442.922375,23134740639.26941
Coal,2004,0.51172,Combustiveis Fosseis,CYP,Cyprus,1018684.0,20633341040.46243,24297283236.994225
Coal,2005,0.51172,Combustiveis Fosseis,CYP,Cyprus,1037062.0,21554156559.139786,25411628387.09677
Coal,2006,0.3509561,Combustiveis Fosseis,CYP,Cyprus,1055438.0,22787548333.333336,26557949166.666668
Coal,2007,0.31871858,Combustiveis Fosseis,CYP,Cyprus,1073873.0,26131116693.67909,27871599675.85089
Coal,2008,0.2606911,Combustiveis Fosseis,CYP,Cyprus,1092390.0,29209321108.076477,28358797502.926254
Coal,2009,0.1381886,Combustiveis Fosseis,CYP,Cyprus,1110974.0,27283304620.20361,28098028974.158184
Coal,2010,0.17042612,Combustiveis Fosseis,CYP,Cyprus,1129686.0,26566461479.19877,28528540061.63329
Coal,2011,0.08016111,Combustiveis Fosseis,CYP,Cyprus,1145086.0,27560000000.0,28346000000.0
Coal,2012,0.0027911945,Combustiveis Fosseis,CYP,Cyprus,1156556.0,24490030735.455544,26949518477.863155
Coal,2013,0.0027911945,Combustiveis Fosseis,CYP,Cyprus,1166968.0,23081211684.09665,25285032816.444286
Coal,2014,0.025789998,Combustiveis Fosseis,CYP,Cyprus,1176995.0,22011297374.02413,24369039744.499645
Coal,2015,0.038685,Combustiveis Fosseis,CYP,Cyprus,1187280.0,18831407512.402557,25599478384.124737
Coal,2016,0.0051644444,Combustiveis Fosseis,CYP,Cyprus,1197881.0,19634604830.241512,28508467623.38117
