Code,Year,GDP 2015 PPP,GDP 2022 (2015 USD PPP),GDP 2022 (2017 USD PPP),Multiplier
SWE,2011,462514779856.24884,587578011005.7404,580550160212.7944,0.9880392889772771
CHE,2011,519930912954.32324,790318933740.3258,634296200128.2699,0.8025825689463741
TJK,2011,19318435668.70437,13499137004.28639,41177442708.066605,3.05037593847603
TZA,2011,93031089805.30481,67153889893.31218,166596826737.2505,2.4808216918174653
THA,2011,975672906627.6785,450139151522.5591,1255244370207.2144,2.788569636658914
TLS,2011,3361697181.5324297,2161456464.502912,5288854109.593488,2.4468936554823504
TGO,2011,11389133562.535545,7859198717.657496,19491266573.464966,2.4800577353609032
TTO,2011,38800874836.82221,21672195440.796017,35666506450.514824,1.645726504633478
TUN,2011,111822175577.92166,48116779200.71249,130592428617.41312,2.7140725290997736
TUR,2011,1610779080942.5747,1194401648109.1248,2817041474532.5967,2.3585378327234374
TKM,2011,50279817660.83981,46927329009.50038,94789611395.98215,2.019923430476772
TCA,2011,792935224.7286177,928828868.4682273,946892530.0118054,1.0194477822091896
TUV,2011,37579399.54672915,45116851.39841237,51937133.02909544,1.1511692731049727
UGA,2011,66460476473.982475,44147216889.61235,107732538124.33168,2.4403019196818425
UKR,2011,591133120588.3602,71962895140.23402,379892973994.65094,5.279011819276501
ARE,2011,510150743511.45935,431440812433.6535,707307425643.9161,1.6394077826206697
GBR,2011,2667251954448.0044,3209502458759.0024,3186978981257.067,0.9929822526103799
USA,2011,17122903162843.047,20926835050999.996,21538083666841.68,1.0292088418698782
URY,2011,68901572126.82797,62345533960.79237,83607423058.24643,1.3410330740101633
UZB,2011,152144875330.9456,123818743181.09424,287794613066.2836,2.32432187302501
VUT,2011,752484099.5315377,841659631.2980758,910266227.1427542,1.0815134685013557
VNM,2011,588287340093.5364,358918387605.51,1118989578143.1003,3.11767136147115
PSE,2011,22454102732.97003,15612500000.0,28861611581.9086,1.848622038873249
ZMB,2011,44892299080.97945,26185157462.015854,67376967415.2346,2.5730976608779805
ZWE,2011,26483783455.04724,21963674100.4816,36035044448.11649,1.6406655955310476
ALB,2012,32565717384.965427,14319794712.62677,43032145215.430275,3.0050811536764424
DZA,2012,419952666346.27094,179602019799.3934,502836797680.8245,2.7997279665477506
AGO,2012,201784669021.09128,84884003207.67839,210192674041.07547,2.4762342266871546
ATG,2012,1776865144.5469646,1625386015.5663264,2092965498.6233954,1.287672884212771
ARG,2012,1006559234253.7837,598312841626.6625,1038500903537.0753,1.7357155509376199
ARM,2012,29989321069.25303,14225451502.938084,44646008687.24302,3.1384598708885942
ABW,2012,3615797756.4135103,3458629953.8575096,4393369954.478044,1.2702630848316083
AUS,2012,1052313573886.1738,1586172577281.9646,1328629886582.1914,0.8376326167855622
AUT,2012,449296979861.32196,422235060667.7145,505142751774.37897,1.1963543505258798
AZE,2012,130396319940.9424,56692460618.264046,153082546341.84137,2.70022759062471
BHS,2012,13372069055.333366,12415913222.114647,14211478928.315609,1.1446180940603534
BHR,2012,58544160034.47501,35915819622.23451,76342224646.34322,2.1255877061784165
BGD,2012,571394214633.9335,305522973769.77783,1072141041304.6641,3.5091994165799116
BRB,2012,4352242888.1138525,4671803289.539002,4342050281.818505,0.9294163329909731
BLR,2012,175819345234.0243,57251844490.04911,176183357453.7714,3.0773394119100157
BEL,2012,535475461831.3235,516334013910.15607,622703765727.1161,1.2060095770399288
BLZ,2012,2994953012.607928,2509307581.4663134,3839427623.501786,1.5300745320580498
BEN,2012,26851263034.792587,16765953415.373268,45869379412.79815,2.7358646583581083
BMU,2012,5247495465.808967,6757261642.8850765,5156616135.794429,0.7631221652078523
BOL,2012,73488337951.00816,38319728331.377884,100778443555.23866,2.629936274175431
BIH,2012,40587845652.32571,20253843510.489414,54120255478.634735,2.672098036632207
BWA,2012,28227846878.254257,17511419429.825825,40818645769.76409,2.330972993556473
BRA,2012,3084726708326.304,1901461002548.223,3249826771296.481,1.7091209164643713
BRN,2012,27566838984.60992,13000432684.362951,26342902750.901257,2.026309692183304
BGR,2012,138168820917.08173,61747770024.9603,174307363231.7279,2.822893250416455
BFA,2012,30400679457.67055,16610125161.12291,48949444177.88855,2.9469641982263894
BDI,2012,7976662009.327049,3379450965.724945,9128118191.935005,2.7010654347449248
CPV,2012,3612627220.95798,2072800252.318005,4376993313.836453,2.1116329510967966
KHM,2012,44675351848.168495,24964207155.80371,76023115594.85773,3.045284599682701
CMR,2012,70921695833.55544,40247035778.39087,103940677455.943,2.582567273482288
CAN,2012,1600895897399.1995,1761102321572.639,1919103211766.6484,1.0897170415702575
CYM,2012,3881834283.214934,5561542246.168983,4902440234.204242,0.8814893454385323
CAF,2012,5768615578.418716,2034662228.5854633,4597115265.385968,2.259399717948257
TCD,2012,22567573043.8726,10462164584.338987,25037208134.91984,2.3931193141807876
CHL,2012,406976312912.5021,281423471715.4019,507464611471.7903,1.803206421904209
CHN,2012,14043934216173.479,16325084918817.193,25684414532114.31,1.573309704656362
COL,2012,592193995936.2169,354949695739.65753,810103779460.959,2.282305884986982
COM,2012,2132545540.9548063,1140337215.429494,2715974855.8402495,2.3817295613011376
COD,2012,63967589233.567635,52355494607.56282,112144335466.7943,2.1419783407144988
COG,2012,25185547604.2851,10175228552.173552,21912647905.44046,2.153528816879465
CRI,2012,84358439802.97453,69549856034.35025,114345667442.27005,1.6440820148613309
CIV,2012,80387010983.89476,68438760123.05962,155935333630.81125,2.2784652052495424
HRV,2012,103290252427.34512,64042742435.41905,132256136091.92622,2.0651229329426957
CUW,2012,4099876886.513014,2608023260.7895446,3467150360.5245,1.3294169621304934
CYP,2012,30793523710.590065,27902745979.207535,41068271475.657196,1.4718361951279024
CZE,2012,354088374418.5261,215974795467.24942,438115477819.058,2.028549103941595
DNK,2012,286379681639.8791,356222057631.88745,353799230461.08997,0.9931985481558776
DJI,2012,0.0,3307565405.1624985,5592373778.025646,1.6907825221829276
DMA,2012,837243240.3489252,533867403.0042049,833827717.9574826,1.5618629518590688
DOM,2012,131283671940.13399,98050971574.06995,217143110194.39716,2.2145941718727618
ECU,2012,176890238040.20178,100635339955.85878,195476780141.87552,1.9424267879217838
EGY,2012,937938330090.2173,453827104224.60486,1418537854129.6553,3.1257230802759692
SLV,2012,48373671533.65369,27100464996.83414,59536826547.47081,2.1968931733985326
GNQ,2012,37815175969.57971,9957665857.354395,24986774542.054,2.5093003621526035
EST,2012,38354642990.08746,28518917121.59921,50867209717.32932,1.7836304758852262
SWZ,2012,8559668134.834645,4822247028.231629,10885427645.900635,2.257335134880562
ETH,2012,133283594734.98279,105775519453.14902,293788053498.9423,2.777467366908743
FJI,2012,9446056354.615358,4939873229.038583,11518042114.46601,2.331647307618802
FIN,2012,248784129304.39838,259985498582.81244,273777977547.40417,1.0530509549177738
FRA,2012,2809624996095.1416,2638406985036.3213,3120183016557.4175,1.1826011052326197
GAB,2012,26389777283.462547,15855897831.743963,33302039176.256992,2.10029350148721
GMB,2012,4068635488.078318,1835641393.187567,5719424859.827765,3.1157637221810845
GEO,2012,42117114278.08909,20190828885.804707,63403374976.88251,3.140206642108619
DEU,2012,4011032634316.502,3633579269920.3105,4522545872199.405,1.2446531467300537
GHA,2012,118246933931.9699,68003830999.542915,183458814081.90674,2.6977717488172077
GRC,2012,312823130975.4251,211538468429.4315,330579477776.2994,1.5627392985809556
GRD,2012,1419118982.8546183,1089874059.169431,1814201858.157969,1.664597705482166
GTM,2012,112206107054.98235,78182161579.31055,159033867811.59174,2.034145188608818
GIN,2012,21328791922.970135,13782241447.019966,37408147201.042915,2.714228113390903
GNB,2012,2826185354.720659,1309350904.2584872,3906060695.9762416,2.983203878557158
GUY,2012,8143798645.99718,14270953618.873104,28818699423.762302,2.019395493350216
HTI,2012,30603098958.15796,14456828346.330471,32427707826.741947,2.243072066009068
HND,2012,43769053767.659355,25953884373.560226,59562493585.688286,2.2949356145843764
HKG,2012,384560642164.15564,318598258232.253,429591711531.7636,1.3483806029429017
HUN,2012,246187133909.65,157531157312.5219,340947086291.47186,2.164315251078083
ISL,2012,15535564849.548922,21556161804.58636,21226927351.27783,0.9847266662640061
IND,2012,5801290084749.358,2961515505727.631,10078991437253.588,3.4033221901964095
IDN,2012,2255957989050.8857,1122285145727.062,3418905181206.3936,3.046378359566978
IRN,2012,1124440519319.998,487695221421.96594,1369087388258.7922,2.807260207034557
IRQ,2012,313313267727.5021,192925535194.34384,409320747067.00964,2.121651478922579
IRL,2012,246478266464.85776,498960174855.6298,576526788952.2828,1.1554565233970753
ISR,2012,283590504316.2281,408208262853.2228,424288967592.7524,1.0393933837280303
ITA,2012,2471000141707.7046,1961616127794.061,2610600572587.215,1.3308417154598797
JAM,2012,26812197175.24792,14806380332.686832,28578744427.1919,1.9301641444466306
JPN,2012,4943823715180.788,4529854841042.583,5234968028228.504,1.1556591131347673
JOR,2012,86556709695.83542,43915711448.703224,107110421278.02966,2.439000024015152
KAZ,2012,381223747107.4461,221549683201.72678,512001895734.2957,2.311002608241622
KEN,2012,170494222928.14597,94795844230.47864,263736892044.1069,2.7821566882497426
KIR,2012,210199696.62701938,188123213.8747629,262820717.15726164,1.3970669102656637
KOR,2012,1809664213833.7214,1740868427277.0076,2352183466044.378,1.3511552218357843
XKX,2012,14647294434.11776,8325010072.51057,22333279563.535656,2.6826729780520995
KWT,2012,205676371273.2654,114891599078.73557,210883839333.27853,1.8355026914436032
KGZ,2012,23882849032.73944,8250690928.342178,35363790880.56379,4.286161145496876
LAO,2012,35374268307.02008,19570649661.62339,59841698222.96143,3.0577267110507127
LVA,2012,48763546980.9853,32102385241.814438,62005322543.1101,1.9314864635773568
LSO,2012,5208421421.6967,2192029732.9105654,5165830253.486556,2.356642419547564
LBR,2012,6663980095.313721,3428189417.0464854,7746810704.500462,2.259738235577027
LBY,2012,189097312190.53354,55524882597.238106,134861104674.65955,2.428840879374822
LTU,2012,81658512980.39636,52484649637.55115,113138833289.70532,2.1556556835383347
LUX,2012,59538763540.57862,71655146215.63705,76900912144.08134,1.073208502187098
MAC,2012,84436820868.63777,22581086914.7884,36037605982.22017,1.5959199004995224
MDG,2012,34380679958.93756,13439517645.885014,44491072651.79339,3.3104664783423914
MWI,2012,21320187792.39854,11308596143.984386,29932139511.125328,2.646848391260992
MYS,2012,643343464539.8263,386875259314.18665,963289522396.374,2.48992278313169
MDV,2012,6639329224.698837,5780294641.8913555,11141639675.948202,1.9275210635806923
MLI,2012,32083734772.594486,16922029960.686731,48183616801.30887,2.847389876583901
MLT,2012,14271990987.564108,16134998796.05091,25834318919.971184,1.6011354724299212
MHL,2012,198013224.89915392,220602590.75970247,249594524.55063388,1.1314215471862326
MRT,2012,17764921548.823887,7657463958.919219,25244636785.409706,3.296735958646648
MUS,2012,23316742650.699684,13345493636.15359,28837730415.901497,2.160859028682063
MEX,2012,2296894045338.029,1284907941291.862,2582568146909.9355,2.0099246521220735
FSM,2012,381349786.3749748,314095835.36817086,372593072.92565346,1.1862400928968524
MDA,2012,25391125163.26948,9094802867.29332,33788660920.378643,3.7151614403748368
MNG,2012,26769453830.95678,14441951078.837976,41029306870.59268,2.840980879011118
MNE,2012,10427652071.20661,4869340027.242338,13645796059.124723,2.802391285632351
MAR,2012,242287690164.1312,125542482435.6025,307442372508.8543,2.448911050222048
MOZ,2012,27859121434.13342,19464182832.504753,41237363608.88964,2.118628044328897
MMR,2012,173192643795.31824,63341396862.698944,230255340470.1504,3.635147816036644
NAM,2012,21128106807.619987,11508641306.115656,25061165436.075184,2.1775954927674874
NRU,2012,95269466.46590303,109473838.3484576,139656376.97842604,1.2757054935252818
NPL,2012,78879048236.12335,33084084558.221825,122242249503.50688,3.6948959336741902
NLD,2012,868913267500.8925,894727808846.0239,1048768438652.2655,1.1721647950172864
NZL,2012,170830304222.7378,218076245422.57425,231534059956.43295,1.0617115106130932
NIC,2012,30411608507.467033,14728688609.737885,40455994652.237976,2.7467479097555545
NER,2012,19302877914.431286,14294168692.46473,33405781443.63323,2.3370216318521075
NGA,2012,858113305223.3978,535335926240.9961,1084655070144.4226,2.026120454423108
MKD,2012,28293715862.201317,11318055634.985886,35245490780.05232,3.1140941445015504
NOR,2012,313154783635.5325,433527994213.08246,367243687581.4444,0.8471048986076346
OMN,2012,131773103016.48975,86294680434.92406,161712160334.0003,1.8739528267440488
PAK,2012,839782453499.394,399948712614.34515,1268022466678.0242,3.170462678550308
PAN,2012,98465937711.10585,67839490712.89425,146657957753.75363,2.161837540532691
PNG,2012,26350071041.327187,24976697194.942936,38064690768.172676,1.524008177345389
PRY,2012,67386123645.47349,41995687741.537224,91752936736.62402,2.184818053256281
PER,2012,329770443729.17163,223193723424.57364,433925987925.5163,1.9441675207867473
PHL,2012,617423226021.1766,407690005744.9653,991720215100.66,2.4325350171106255
POL,2012,961421979842.3916,630289958880.488,1388423186501.7383,2.2028324693095787
PRT,2012,317093012692.0466,230324477738.9389,372331404762.8387,1.6165516076187847
PRI,2012,122260053650.79782,95855079058.75287,110500705571.58623,1.152789259125816
QAT,2012,211397734624.14526,170947179484.92123,260235088139.09518,1.5223128508069348
ROU,2012,440340536647.93933,232157182662.58286,618949874244.5857,2.666081088450178
RUS,2012,3713692139952.9995,1471544636157.8418,4027358046152.418,2.7368235710931113
RWA,2012,17754815306.855732,12955125582.596163,32579162569.825268,2.5147701087198966
WSM,2012,1130431777.590901,798752767.8644394,1146517103.8195064,1.4353842014029652
STP,2012,572325139.3286756,317230918.72276026,781927947.0127091,2.46485415154651
SAU,2012,1419075166224.4893,769633172339.6715,1827296689345.5232,2.374243672203698
SEN,2012,37373747012.233894,25370428994.03066,61726701334.17512,2.4330176422597596
SRB,2012,107225205154.39906,49937794675.51316,139192939447.1934,2.787326519956361
SYC,2012,2208970743.6839404,1733621174.5045874,3021613254.5143075,1.7429489780994318
SLE,2012,11015503477.471565,5394942200.073128,14068316520.035414,2.6076862361648137
SGP,2012,440330812792.13275,379708617460.4041,609001934463.2896,1.603866508314882
SXM,2012,1816395333.1237292,1361800684.8704658,1797170207.9567604,1.3197013541873104
SVK,2012,143747193272.90588,102540393597.41013,180204806885.07193,1.7574031126951262
SVN,2012,67091135563.704735,53538335168.05858,86623581475.20607,1.6179730132304604
SLB,2012,1434277544.5225904,1371124331.1997523,1628009899.9771755,1.1873539568455072
SOM,2012,0.0,8958058841.87096,25490993073.982456,2.845593395171142
ZAF,2012,736854339459.6578,360706580601.809,807294933431.9226,2.238093167263591
ESP,2012,1673013403698.2312,1323591183845.3113,1921788768753.8308,1.451950415059905
LKA,2012,225811322106.28244,88459606026.82028,270611247556.16,3.0591504949062593
KNA,2012,1176760905.3121483,973556961.3050189,1371098512.8937802,1.408339283051164
LCA,2012,2541507622.1386547,1942933249.240279,2715892140.5688806,1.3978309041913004
VCT,2012,1271847251.7479389,879438071.1397102,1514793355.5781689,1.722455969656929
SDN,2012,165639878987.62033,78965707790.40533,167369383568.23056,2.1195198302087106
SUR,2012,10835918671.350403,4413928267.11963,9300027322.985222,2.1069729184915102
SWE,2012,459793784274.0971,587578011005.7404,580550160212.7944,0.9880392889772771
CHE,2012,526062218175.5945,790318933740.3258,634296200128.2699,0.8025825689463741
TJK,2012,20767318240.15878,13499137004.28639,41177442708.066605,3.05037593847603
TZA,2012,97217631705.1849,67153889893.31218,166596826737.2505,2.4808216918174653
THA,2012,1046338906857.6945,450139151522.5591,1255244370207.2144,2.788569636658914
TLS,2012,3525096569.883168,2161456464.502912,5288854109.593488,2.4468936554823504
TGO,2012,12106955961.944853,7859198717.657496,19491266573.464966,2.4800577353609032
TTO,2012,41690246317.3355,21672195440.796017,35666506450.514824,1.645726504633478
TUN,2012,116537355665.40944,48116779200.71249,130592428617.41312,2.7140725290997736
TUR,2012,1687911119825.1125,1194401648109.1248,2817041474532.5967,2.3585378327234374
TKM,2012,55860877401.8627,46927329009.50038,94789611395.98215,2.019923430476772
TCA,2012,785225520.6503799,928828868.4682273,946892530.0118054,1.0194477822091896
TUV,2012,36779837.85424555,45116851.39841237,51937133.02909544,1.1511692731049727
UGA,2012,69010867754.24239,44147216889.61235,107732538124.33168,2.4403019196818425
UKR,2012,592033504807.0966,71962895140.23402,379892973994.65094,5.279011819276501
ARE,2012,519458345820.2457,431440812433.6535,707307425643.9161,1.6394077826206697
GBR,2012,2707605789463.2686,3209502458759.0024,3186978981257.067,0.9929822526103799
USA,2012,17513423092584.55,20926835050999.996,21538083666841.68,1.0292088418698782
URY,2012,71339432889.9567,62345533960.79237,83607423058.24643,1.3410330740101633
UZB,2012,162950881250.53397,123818743181.09424,287794613066.2836,2.32432187302501
VUT,2012,760084547.7732998,841659631.2980758,910266227.1427542,1.0815134685013557
VNM,2012,620669879717.657,358918387605.51,1118989578143.1003,3.11767136147115
PSE,2012,23823007352.755672,15612500000.0,28861611581.9086,1.848622038873249
ZMB,2012,48303033348.007614,26185157462.015854,67376967415.2346,2.5730976608779805
ZWE,2012,30653622606.26723,21963674100.4816,36035044448.11649,1.6406655955310476
ALB,2013,32892031585.42118,14319794712.62677,43032145215.430275,3.0050811536764424
DZA,2013,431711341003.9665,179602019799.3934,502836797680.8245,2.7997279665477506
AGO,2013,211782318527.22754,84884003207.67839,210192674041.07547,2.4762342266871546
ATG,2013,1785499502.316709,1625386015.5663264,2092965498.6233954,1.287672884212771
ARG,2013,1030770242883.0715,598312841626.6625,1038500903537.0753,1.7357155509376199
ARM,2013,30978968664.538376,14225451502.938084,44646008687.24302,3.1384598708885942
ABW,2013,3848347131.8933516,3458629953.8575096,4393369954.478044,1.2702630848316083
AUS,2013,1079738953906.9996,1586172577281.9646,1328629886582.1914,0.8376326167855622
AUT,2013,449411571762.9464,422235060667.7145,505142751774.37897,1.1963543505258798
AZE,2013,137972086435.6977,56692460618.264046,153082546341.84137,2.70022759062471
BHS,2013,12989292846.130981,12415913222.114647,14211478928.315609,1.1446180940603534
BHR,2013,61715403401.723236,35915819622.23451,76342224646.34322,2.1255877061784165
BGD,2013,605755609456.6067,305522973769.77783,1072141041304.6641,3.5091994165799116
BRB,2013,4295698191.284895,4671803289.539002,4342050281.818505,0.9294163329909731
BLR,2013,177583640974.2402,57251844490.04911,176183357453.7714,3.0773394119100157
BEL,2013,537934591084.72034,516334013910.15607,622703765727.1161,1.2060095770399288
BLZ,2013,3127858360.3860145,2509307581.4663134,3839427623.501786,1.5300745320580498
BEN,2013,28782253819.311752,16765953415.373268,45869379412.79815,2.7358646583581083
BMU,2013,5232817772.570414,6757261642.8850765,5156616135.794429,0.7631221652078523
BOL,2013,78482613796.4856,38319728331.377884,100778443555.23866,2.629936274175431
BIH,2013,41541601847.854805,20253843510.489414,54120255478.634735,2.672098036632207
BWA,2013,31361934973.464024,17511419429.825825,40818645769.76409,2.330972993556473
BRA,2013,3177417275748.4966,1901461002548.223,3249826771296.481,1.7091209164643713
BRN,2013,26980760126.45089,13000432684.362951,26342902750.901257,2.026309692183304
BGR,2013,137418907827.27927,61747770024.9603,174307363231.7279,2.822893250416455
BFA,2013,32161664608.742603,16610125161.12291,48949444177.88855,2.9469641982263894
BDI,2013,8369447994.215603,3379450965.724945,9128118191.935005,2.7010654347449248
CPV,2013,3635463964.4451685,2072800252.318005,4376993313.836453,2.1116329510967966
KHM,2013,47961967887.60362,24964207155.80371,76023115594.85773,3.045284599682701
CMR,2013,74464609830.61475,40247035778.39087,103940677455.943,2.582567273482288
CAN,2013,1638129751485.475,1761102321572.639,1919103211766.6484,1.0897170415702575
CYM,2013,3931495793.3447175,5561542246.168983,4902440234.204242,0.8814893454385323
CAF,2013,3669302318.2264957,2034662228.5854633,4597115265.385968,2.259399717948257
TCD,2013,23853925014.937458,10462164584.338987,25037208134.91984,2.3931193141807876
CHL,2013,420441157779.15216,281423471715.4019,507464611471.7903,1.803206421904209
CHN,2013,15134607226975.885,16325084918817.193,25684414532114.31,1.573309704656362
COL,2013,622597197313.155,354949695739.65753,810103779460.959,2.282305884986982
COM,2013,2227790298.9141994,1140337215.429494,2715974855.8402495,2.3817295613011376
COD,2013,69393292413.50945,52355494607.56282,112144335466.7943,2.1419783407144988
COG,2013,25006117086.258427,10175228552.173552,21912647905.44046,2.153528816879465
CRI,2013,86462985573.3633,69549856034.35025,114345667442.27005,1.6440820148613309
CIV,2013,89036824695.50317,68438760123.05962,155935333630.81125,2.2784652052495424
HRV,2013,102880403296.43529,64042742435.41905,132256136091.92622,2.0651229329426957
CUW,2013,4073814106.577693,2608023260.7895446,3467150360.5245,1.3294169621304934
CYP,2013,28775600004.365833,27902745979.207535,41068271475.657196,1.4718361951279024
CZE,2013,353925834847.0492,215974795467.24942,438115477819.058,2.028549103941595
DNK,2013,289052580545.1704,356222057631.88745,353799230461.08997,0.9931985481558776
DJI,2013,3560763456.980908,3307565405.1624985,5592373778.025646,1.6907825221829276
DMA,2013,828871305.0069065,533867403.0042049,833827717.9574826,1.5618629518590688
DOM,2013,137684020201.26047,98050971574.06995,217143110194.39716,2.2145941718727618
ECU,2013,185640133594.91766,100635339955.85878,195476780141.87552,1.9424267879217838
EGY,2013,958436653898.2427,453827104224.60486,1418537854129.6553,3.1257230802759692
SLV,2013,49429645652.37171,27100464996.83414,59536826547.47081,2.1968931733985326
GNQ,2013,36252199683.1351,9957665857.354395,24986774542.054,2.5093003621526035
EST,2013,38914018086.75181,28518917121.59921,50867209717.32932,1.7836304758852262
SWZ,2013,8890175221.89132,4822247028.231629,10885427645.900635,2.257335134880562
ETH,2013,147388024659.87674,105775519453.14902,293788053498.9423,2.777467366908743
FJI,2013,9893253395.550882,4939873229.038583,11518042114.46601,2.331647307618802
FIN,2013,246540851975.1832,259985498582.81244,273777977547.40417,1.0530509549177738
FRA,2013,2825817614408.694,2638406985036.3213,3120183016557.4175,1.1826011052326197
GAB,2013,27877817392.14119,15855897831.743963,33302039176.256992,2.10029350148721
GMB,2013,4185517978.5720015,1835641393.187567,5719424859.827765,3.1157637221810845
GEO,2013,43639881169.54869,20190828885.804707,63403374976.88251,3.140206642108619
DEU,2013,4028584564290.5654,3633579269920.3105,4522545872199.405,1.2446531467300537
GHA,2013,126893770557.32225,68003830999.542915,183458814081.90674,2.6977717488172077
GRC,2013,304952509690.6337,211538468429.4315,330579477776.2994,1.5627392985809556
GRD,2013,1452483861.116248,1089874059.169431,1814201858.157969,1.664597705482166
GTM,2013,116351919840.69557,78182161579.31055,159033867811.59174,2.034145188608818
GIN,2013,22170359311.62689,13782241447.019966,37408147201.042915,2.714228113390903
GNB,2013,2918203244.2268147,1309350904.2584872,3906060695.9762416,2.983203878557158
GUY,2013,8441322909.872242,14270953618.873104,28818699423.762302,2.019395493350216
HTI,2013,31926616920.51509,14456828346.330471,32427707826.741947,2.243072066009068
HND,2013,44990893058.86187,25953884373.560226,59562493585.688286,2.2949356145843764
HKG,2013,396487994128.18945,318598258232.253,429591711531.7636,1.3483806029429017
HUN,2013,250624711407.7533,157531157312.5219,340947086291.47186,2.164315251078083
ISL,2013,16242815274.835976,21556161804.58636,21226927351.27783,0.9847266662640061
IND,2013,6171766642201.707,2961515505727.631,10078991437253.588,3.4033221901964095
IDN,2013,2381327523213.477,1122285145727.062,3418905181206.3936,3.046378359566978
IRN,2013,1107326768444.01,487695221421.96594,1369087388258.7922,2.807260207034557
IRQ,2013,337214593387.24054,192925535194.34384,409320747067.00964,2.121651478922579
IRL,2013,249373435611.43503,498960174855.6298,576526788952.2828,1.1554565233970753
ISR,2013,296112447535.96796,408208262853.2228,424288967592.7524,1.0393933837280303
ITA,2013,2425507411807.467,1961616127794.061,2610600572587.215,1.3308417154598797
JAM,2013,26951000169.749176,14806380332.686832,28578744427.1919,1.9301641444466306
JPN,2013,5042952333233.204,4529854841042.583,5234968028228.504,1.1556591131347673
JOR,2013,88815794268.84918,43915711448.703224,107110421278.02966,2.439000024015152
KAZ,2013,404097171921.3538,221549683201.72678,512001895734.2957,2.311002608241622
KEN,2013,176969335033.05646,94795844230.47864,263736892044.1069,2.7821566882497426
KIR,2013,218947313.5529977,188123213.8747629,262820717.15726164,1.3970669102656637
KOR,2013,1866934813500.0574,1740868427277.0076,2352183466044.378,1.3511552218357843
XKX,2013,15429577063.735796,8325010072.51057,22333279563.535656,2.6826729780520995
KWT,2013,208040210707.24887,114891599078.73557,210883839333.27853,1.8355026914436032
KGZ,2013,26489774123.72814,8250690928.342178,35363790880.56379,4.286161145496876
LAO,2013,38213513284.44254,19570649661.62339,59841698222.96143,3.0577267110507127
LVA,2013,49742702853.275154,32102385241.814438,62005322543.1101,1.9314864635773568
LSO,2013,5301783706.732055,2192029732.9105654,5165830253.486556,2.356642419547564
LBR,2013,7242899226.221019,3428189417.0464854,7746810704.500462,2.259738235577027
LBY,2013,155063650603.9402,55524882597.238106,134861104674.65955,2.428840879374822
LTU,2013,84557449673.47005,52484649637.55115,113138833289.70532,2.1556556835383347
LUX,2013,61427208385.87606,71655146215.63705,76900912144.08134,1.073208502187098
MAC,2013,93516126522.32994,22581086914.7884,36037605982.22017,1.5959199004995224
MDG,2013,35171564947.74022,13439517645.885014,44491072651.79339,3.3104664783423914
MWI,2013,22473684572.517612,11308596143.984386,29932139511.125328,2.646848391260992
MYS,2013,673540221651.772,386875259314.18665,963289522396.374,2.48992278313169
MDV,2013,7101642086.919845,5780294641.8913555,11141639675.948202,1.9275210635806923
MLI,2013,32820078395.48807,16922029960.686731,48183616801.30887,2.847389876583901
MLT,2013,15053147850.360176,16134998796.05091,25834318919.971184,1.6011354724299212
MHL,2013,205162391.67211205,220602590.75970247,249594524.55063388,1.1314215471862326
MRT,2013,18502310255.003296,7657463958.919219,25244636785.409706,3.296735958646648
MUS,2013,24100279892.994785,13345493636.15359,28837730415.901497,2.160859028682063
MEX,2013,2316465915423.911,1284907941291.862,2582568146909.9355,2.0099246521220735
FSM,2013,367316999.7659124,314095835.36817086,372593072.92565346,1.1862400928968524
MDA,2013,27687464399.246895,9094802867.29332,33788660920.378643,3.7151614403748368
MNG,2013,29887805071.681515,14441951078.837976,41029306870.59268,2.840980879011118
MNE,2013,10797727348.553968,4869340027.242338,13645796059.124723,2.802391285632351
MAR,2013,252275304507.13354,125542482435.6025,307442372508.8543,2.448911050222048
MOZ,2013,29689859611.54216,19464182832.504753,41237363608.88964,2.118628044328897
MMR,2013,187785857736.47964,63341396862.698944,230255340470.1504,3.635147816036644
NAM,2013,22314390766.41966,11508641306.115656,25061165436.075184,2.1775954927674874
NRU,2013,99599896.7598077,109473838.3484576,139656376.97842604,1.2757054935252818
NPL,2013,81659655506.5036,33084084558.221825,122242249503.50688,3.6948959336741902
NLD,2013,867782157148.5436,894727808846.0239,1048768438652.2655,1.1721647950172864
NZL,2013,175553627155.62616,218076245422.57425,231534059956.43295,1.0617115106130932
NIC,2013,31909925284.239815,14728688609.737885,40455994652.237976,2.7467479097555545
NER,2013,20328851091.694664,14294168692.46473,33405781443.63323,2.3370216318521075
NGA,2013,915360921867.3381,535335926240.9961,1084655070144.4226,2.026120454423108
MKD,2013,29121379954.033585,11318055634.985886,35245490780.05232,3.1140941445015504
NOR,2013,316337033812.0441,433527994213.08246,367243687581.4444,0.8471048986076346
OMN,2013,138661810901.1485,86294680434.92406,161712160334.0003,1.8739528267440488
PAK,2013,876454619955.4766,399948712614.34515,1268022466678.0242,3.170462678550308
PAN,2013,105263974955.87198,67839490712.89425,146657957753.75363,2.161837540532691
PNG,2013,27357947116.0496,24976697194.942936,38064690768.172676,1.524008177345389
PRY,2013,72974506422.63745,41995687741.537224,91752936736.62402,2.184818053256281
PER,2013,349070319002.4199,223193723424.57364,433925987925.5163,1.9441675207867473
PHL,2013,659102574171.5785,407690005744.9653,991720215100.66,2.4325350171106255
POL,2013,969657107885.2384,630289958880.488,1388423186501.7383,2.2028324693095787
