Source,CodeNumeric,Year,CO2 Emission,Code
Gas,22,1953,75695.0,ARM
Gas,22,1954,81933.0,ARM
Gas,22,1955,96672.0,ARM
Gas,22,1956,126091.0,ARM
Gas,22,1957,190314.0,ARM
Gas,22,1958,270791.0,ARM
Gas,22,1959,332718.0,ARM
Gas,22,1960,404987.0,ARM
Gas,22,1961,500013.0,ARM
Gas,22,1962,590072.0,ARM
Gas,22,1963,702959.0,ARM
Gas,22,1964,834013.0,ARM
Gas,22,1965,947216.0,ARM
Gas,22,1966,1033795.94,ARM
Gas,22,1967,1101409.0,ARM
Gas,22,1968,1162915.0,ARM
Gas,22,1969,1223095.0,ARM
Gas,22,1970,1141065.0,ARM
Gas,22,1971,1256194.0,ARM
Gas,22,1972,1304552.0,ARM
Gas,22,1973,1353486.0,ARM
Gas,22,1974,1406641.0,ARM
Gas,22,1975,1519189.0,ARM
Gas,22,1976,1663094.0,ARM
Gas,22,1977,1769302.0,ARM
Gas,22,1978,1820654.0,ARM
Gas,22,1979,1937986.0,ARM
Gas,22,1980,2037430.0,ARM
Gas,22,1981,2112214.0,ARM
Gas,22,1982,2234576.0,ARM
Gas,22,1983,2382696.0,ARM
Gas,22,1984,2571125.0,ARM
Gas,22,1985,2894756.0,ARM
Gas,22,1986,2652374.0,ARM
Gas,22,1987,3175327.0,ARM
Gas,22,1988,4234729.0,ARM
Gas,22,1989,4615779.0,ARM
Gas,22,1990,4198718.0,ARM
Gas,22,1991,3478421.0,ARM
Gas,22,1992,3477136.0,ARM
Gas,22,1993,1508080.0,ARM
Gas,22,1994,1615824.0,ARM
Gas,22,1995,2616096.0,ARM
Gas,22,1996,2040848.0,ARM
Gas,22,1997,2678384.0,ARM
Gas,22,1998,2788907.0,ARM
Gas,22,1999,2275344.0,ARM
Gas,22,2000,2564800.0,ARM
Gas,22,2001,2612432.0,ARM
Gas,22,2002,2001776.0,ARM
Gas,22,2003,2227712.0,ARM
Gas,22,2004,2473200.0,ARM
Gas,22,2005,3063104.0,ARM
Gas,22,2006,3140048.0,ARM
Gas,22,2007,3762022.0,ARM
Gas,22,2008,4122000.2,ARM
Gas,22,2009,3169360.0,ARM
Gas,22,2010,2953184.0,ARM
Gas,22,2011,3755600.0,ARM
Gas,22,2012,4565344.0,ARM
Gas,22,2013,4418784.0,ARM
Gas,22,2014,4492757.0,ARM
Gas,22,2015,4426775.0,ARM
Gas,22,2016,4238592.0,ARM
Gas,22,2017,4462069.0,ARM
Gas,22,2018,4678928.0,ARM
Gas,22,2019,4887776.0,ARM
Gas,22,2020,5159024.0,ARM
Gas,22,2021,5460901.0,ARM
Gas,219,1926,0.0,ABW
Gas,219,1927,0.0,ABW
Gas,219,1928,0.0,ABW
Gas,219,1929,0.0,ABW
Gas,219,1930,0.0,ABW
Gas,219,1931,0.0,ABW
Gas,219,1932,0.0,ABW
Gas,219,1933,0.0,ABW
Gas,219,1934,0.0,ABW
Gas,219,1935,0.0,ABW
Gas,219,1936,0.0,ABW
Gas,219,1937,0.0,ABW
Gas,219,1938,0.0,ABW
Gas,219,1939,0.0,ABW
Gas,219,1940,0.0,ABW
Gas,219,1941,0.0,ABW
Gas,219,1942,0.0,ABW
Gas,219,1943,0.0,ABW
Gas,219,1944,0.0,ABW
Gas,219,1945,0.0,ABW
Gas,219,1946,0.0,ABW
Gas,219,1947,0.0,ABW
Gas,219,1948,0.0,ABW
Gas,219,1949,0.0,ABW
Gas,219,1950,0.0,ABW
Gas,219,1951,0.0,ABW
Gas,219,1952,0.0,ABW
Gas,219,1953,0.0,ABW
Gas,219,1954,0.0,ABW
Gas,219,1955,0.0,ABW
Gas,219,1956,0.0,ABW
Gas,219,1957,0.0,ABW
Gas,219,1958,0.0,ABW
Gas,219,1959,0.0,ABW
Gas,219,1960,0.0,ABW
Gas,219,1961,0.0,ABW
Gas,219,1962,0.0,ABW
Gas,219,1963,0.0,ABW
Gas,219,1964,0.0,ABW
Gas,219,1965,0.0,ABW
Gas,219,1966,0.0,ABW
Gas,219,1967,0.0,ABW
Gas,219,1968,0.0,ABW
Gas,219,1969,0.0,ABW
Gas,219,1970,0.0,ABW
Gas,219,1971,0.0,ABW
Gas,219,1972,0.0,ABW
Gas,219,1973,0.0,ABW
Gas,219,1974,0.0,ABW
Gas,219,1975,0.0,ABW
Gas,219,1976,0.0,ABW
Gas,219,1977,0.0,ABW
Gas,219,1978,0.0,ABW
Gas,219,1979,0.0,ABW
Gas,219,1980,0.0,ABW
Gas,219,1981,0.0,ABW
Gas,219,1982,0.0,ABW
Gas,219,1983,0.0,ABW
Gas,219,1984,0.0,ABW
Gas,219,1985,0.0,ABW
Gas,219,1986,0.0,ABW
Gas,219,1987,0.0,ABW
Gas,219,1988,0.0,ABW
Gas,219,1989,0.0,ABW
Gas,219,1990,0.0,ABW
Gas,219,1991,0.0,ABW
Gas,219,1992,0.0,ABW
Gas,219,1993,0.0,ABW
Gas,219,1994,0.0,ABW
Gas,219,1995,0.0,ABW
Gas,219,1996,0.0,ABW
Gas,219,1997,0.0,ABW
Gas,219,1998,0.0,ABW
Gas,219,1999,0.0,ABW
Gas,219,2000,0.0,ABW
Gas,219,2001,0.0,ABW
Gas,219,2002,0.0,ABW
Gas,219,2003,0.0,ABW
Gas,219,2004,0.0,ABW
Gas,219,2005,0.0,ABW
Gas,219,2006,0.0,ABW
Gas,219,2007,0.0,ABW
Gas,219,2008,0.0,ABW
Gas,219,2009,0.0,ABW
Gas,219,2010,0.0,ABW
Gas,219,2011,0.0,ABW
Gas,219,2012,0.0,ABW
Gas,219,2013,0.0,ABW
Gas,219,2014,0.0,ABW
Gas,219,2015,0.0,ABW
Gas,219,2016,0.0,ABW
Gas,219,2017,0.0,ABW
Gas,219,2018,0.0,ABW
Gas,219,2019,0.0,ABW
Gas,219,2020,0.0,ABW
Gas,219,2021,0.0,ABW
Gas,23,1750,0.0,AUS
Gas,23,1751,0.0,AUS
Gas,23,1752,0.0,AUS
Gas,23,1753,0.0,AUS
Gas,23,1754,0.0,AUS
Gas,23,1755,0.0,AUS
Gas,23,1756,0.0,AUS
Gas,23,1757,0.0,AUS
Gas,23,1758,0.0,AUS
Gas,23,1759,0.0,AUS
Gas,23,1760,0.0,AUS
Gas,23,1761,0.0,AUS
Gas,23,1762,0.0,AUS
Gas,23,1763,0.0,AUS
Gas,23,1764,0.0,AUS
Gas,23,1765,0.0,AUS
Gas,23,1766,0.0,AUS
Gas,23,1767,0.0,AUS
Gas,23,1768,0.0,AUS
Gas,23,1769,0.0,AUS
Gas,23,1770,0.0,AUS
Gas,23,1771,0.0,AUS
Gas,23,1772,0.0,AUS
Gas,23,1773,0.0,AUS
Gas,23,1774,0.0,AUS
Gas,23,1775,0.0,AUS
Gas,23,1776,0.0,AUS
Gas,23,1777,0.0,AUS
Gas,23,1778,0.0,AUS
Gas,23,1779,0.0,AUS
Gas,23,1780,0.0,AUS
Gas,23,1781,0.0,AUS
Gas,23,1782,0.0,AUS
Gas,23,1783,0.0,AUS
Gas,23,1784,0.0,AUS
Gas,23,1785,0.0,AUS
Gas,23,1786,0.0,AUS
Gas,23,1787,0.0,AUS
Gas,23,1788,0.0,AUS
Gas,23,1789,0.0,AUS
Gas,23,1790,0.0,AUS
Gas,23,1791,0.0,AUS
Gas,23,1792,0.0,AUS
Gas,23,1793,0.0,AUS
Gas,23,1794,0.0,AUS
Gas,23,1795,0.0,AUS
Gas,23,1796,0.0,AUS
Gas,23,1797,0.0,AUS
Gas,23,1798,0.0,AUS
Gas,23,1799,0.0,AUS
Gas,23,1800,0.0,AUS
Gas,23,1801,0.0,AUS
Gas,23,1802,0.0,AUS
Gas,23,1803,0.0,AUS
Gas,23,1804,0.0,AUS
Gas,23,1805,0.0,AUS
Gas,23,1806,0.0,AUS
Gas,23,1807,0.0,AUS
Gas,23,1808,0.0,AUS
Gas,23,1809,0.0,AUS
Gas,23,1810,0.0,AUS
Gas,23,1811,0.0,AUS
Gas,23,1812,0.0,AUS
Gas,23,1813,0.0,AUS
Gas,23,1814,0.0,AUS
Gas,23,1815,0.0,AUS
Gas,23,1816,0.0,AUS
Gas,23,1817,0.0,AUS
Gas,23,1818,0.0,AUS
Gas,23,1819,0.0,AUS
Gas,23,1820,0.0,AUS
Gas,23,1821,0.0,AUS
Gas,23,1822,0.0,AUS
Gas,23,1823,0.0,AUS
Gas,23,1824,0.0,AUS
Gas,23,1825,0.0,AUS
Gas,23,1826,0.0,AUS
Gas,23,1827,0.0,AUS
Gas,23,1828,0.0,AUS
Gas,23,1829,0.0,AUS
Gas,23,1830,0.0,AUS
Gas,23,1831,0.0,AUS
Gas,23,1832,0.0,AUS
Gas,23,1833,0.0,AUS
Gas,23,1834,0.0,AUS
Gas,23,1835,0.0,AUS
Gas,23,1836,0.0,AUS
Gas,23,1837,0.0,AUS
Gas,23,1838,0.0,AUS
Gas,23,1839,0.0,AUS
Gas,23,1840,0.0,AUS
Gas,23,1841,0.0,AUS
Gas,23,1842,0.0,AUS
Gas,23,1843,0.0,AUS
Gas,23,1844,0.0,AUS
Gas,23,1845,0.0,AUS
Gas,23,1846,0.0,AUS
Gas,23,1847,0.0,AUS
Gas,23,1848,0.0,AUS
Gas,23,1849,0.0,AUS
Gas,23,1850,0.0,AUS
Gas,23,1851,0.0,AUS
Gas,23,1852,0.0,AUS
Gas,23,1853,0.0,AUS
Gas,23,1854,0.0,AUS
Gas,23,1855,0.0,AUS
Gas,23,1856,0.0,AUS
Gas,23,1857,0.0,AUS
Gas,23,1858,0.0,AUS
Gas,23,1859,0.0,AUS
Gas,23,1860,0.0,AUS
Gas,23,1861,0.0,AUS
Gas,23,1862,0.0,AUS
Gas,23,1863,0.0,AUS
Gas,23,1864,0.0,AUS
Gas,23,1865,0.0,AUS
Gas,23,1866,0.0,AUS
Gas,23,1867,0.0,AUS
Gas,23,1868,0.0,AUS
Gas,23,1869,0.0,AUS
Gas,23,1870,0.0,AUS
Gas,23,1871,0.0,AUS
Gas,23,1872,0.0,AUS
Gas,23,1873,0.0,AUS
Gas,23,1874,0.0,AUS
Gas,23,1875,0.0,AUS
Gas,23,1876,0.0,AUS
Gas,23,1877,0.0,AUS
Gas,23,1878,0.0,AUS
Gas,23,1879,0.0,AUS
Gas,23,1880,0.0,AUS
Gas,23,1881,0.0,AUS
Gas,23,1882,0.0,AUS
Gas,23,1883,0.0,AUS
Gas,23,1884,0.0,AUS
Gas,23,1885,0.0,AUS
Gas,23,1886,0.0,AUS
Gas,23,1887,0.0,AUS
Gas,23,1888,0.0,AUS
Gas,23,1889,0.0,AUS
Gas,23,1890,0.0,AUS
Gas,23,1891,0.0,AUS
Gas,23,1892,0.0,AUS
Gas,23,1893,0.0,AUS
Gas,23,1894,0.0,AUS
Gas,23,1895,0.0,AUS
Gas,23,1896,0.0,AUS
Gas,23,1897,0.0,AUS
Gas,23,1898,0.0,AUS
Gas,23,1899,0.0,AUS
Gas,23,1900,0.0,AUS
Gas,23,1901,0.0,AUS
Gas,23,1902,0.0,AUS
Gas,23,1903,0.0,AUS
Gas,23,1904,0.0,AUS
Gas,23,1905,0.0,AUS
Gas,23,1906,0.0,AUS
Gas,23,1907,0.0,AUS
Gas,23,1908,0.0,AUS
Gas,23,1909,0.0,AUS
Gas,23,1910,0.0,AUS
Gas,23,1911,0.0,AUS
Gas,23,1912,0.0,AUS
Gas,23,1913,0.0,AUS
Gas,23,1914,0.0,AUS
Gas,23,1915,0.0,AUS
Gas,23,1916,0.0,AUS
Gas,23,1917,0.0,AUS
Gas,23,1918,0.0,AUS
Gas,23,1919,0.0,AUS
Gas,23,1920,0.0,AUS
Gas,23,1921,0.0,AUS
Gas,23,1922,0.0,AUS
Gas,23,1923,0.0,AUS
Gas,23,1924,0.0,AUS
Gas,23,1925,0.0,AUS
Gas,23,1926,0.0,AUS
Gas,23,1927,0.0,AUS
Gas,23,1928,0.0,AUS
Gas,23,1929,0.0,AUS
Gas,23,1930,0.0,AUS
Gas,23,1931,0.0,AUS
Gas,23,1932,0.0,AUS
Gas,23,1933,0.0,AUS
Gas,23,1934,0.0,AUS
Gas,23,1935,0.0,AUS
Gas,23,1936,0.0,AUS
Gas,23,1937,0.0,AUS
Gas,23,1938,0.0,AUS
Gas,23,1939,0.0,AUS
Gas,23,1940,0.0,AUS
Gas,23,1941,0.0,AUS
Gas,23,1942,0.0,AUS
Gas,23,1943,0.0,AUS
Gas,23,1944,0.0,AUS
Gas,23,1945,0.0,AUS
Gas,23,1946,0.0,AUS
Gas,23,1947,0.0,AUS
Gas,23,1948,0.0,AUS
Gas,23,1949,0.0,AUS
Gas,23,1950,0.0,AUS
Gas,23,1951,0.0,AUS
Gas,23,1952,0.0,AUS
Gas,23,1953,0.0,AUS
Gas,23,1954,0.0,AUS
Gas,23,1955,0.0,AUS
Gas,23,1956,0.0,AUS
Gas,23,1957,0.0,AUS
Gas,23,1958,0.0,AUS
Gas,23,1959,0.0,AUS
Gas,23,1960,0.0,AUS
Gas,23,1961,0.0,AUS
Gas,23,1962,3664.0,AUS
Gas,23,1963,7328.0,AUS
Gas,23,1964,7328.0,AUS
Gas,23,1965,7328.0,AUS
Gas,23,1966,7328.0,AUS
Gas,23,1967,7328.0,AUS
Gas,23,1968,10992.0,AUS
Gas,23,1969,487312.0,AUS
Gas,23,1970,2755260.0,AUS
Gas,23,1971,4100016.0,AUS
Gas,23,1972,5844216.0,AUS
Gas,23,1973,6485280.0,AUS
Gas,23,1974,7709056.0,AUS
Gas,23,1975,8368576.0,AUS
Gas,23,1976,9258928.0,AUS
Gas,23,1977,11050840.0,AUS
Gas,23,1978,13802288.0,AUS
Gas,23,1979,15286208.0,AUS
Gas,23,1980,17671178.0,AUS
Gas,23,1981,20360848.0,AUS
Gas,23,1982,22529936.0,AUS
Gas,23,1983,22790080.0,AUS
Gas,23,1984,24050496.0,AUS
Gas,23,1985,30147392.0,AUS
Gas,23,1986,28091888.0,AUS
Gas,23,1987,28971662.0,AUS
Gas,23,1988,29685728.0,AUS
Gas,23,1989,30345248.0,AUS
Gas,23,1990,34454816.0,AUS
Gas,23,1991,32786244.0,AUS
Gas,23,1992,33970470.0,AUS
Gas,23,1993,35670000.0,AUS
Gas,23,1994,37032004.0,AUS
Gas,23,1995,39830984.0,AUS
Gas,23,1996,39765250.0,AUS
Gas,23,1997,41074316.0,AUS
Gas,23,1998,43488444.0,AUS
Gas,23,1999,45548710.0,AUS
Gas,23,2000,46593884.0,AUS
Gas,23,2001,49310576.0,AUS
Gas,23,2002,50573492.0,AUS
Gas,23,2003,49701212.0,AUS
Gas,23,2004,52517972.0,AUS
Gas,23,2005,54476588.0,AUS
Gas,23,2006,55810784.0,AUS
Gas,23,2007,61048704.0,AUS
Gas,23,2008,61786860.0,AUS
Gas,23,2009,63113604.0,AUS
Gas,23,2010,64264000.0,AUS
Gas,23,2011,66479610.0,AUS
Gas,23,2012,67705580.0,AUS
Gas,23,2013,69647500.0,AUS
Gas,23,2014,71808090.0,AUS
Gas,23,2015,72044216.0,AUS
Gas,23,2016,75054760.0,AUS
Gas,23,2017,76211810.0,AUS
Gas,23,2018,79434744.0,AUS
Gas,23,2019,81693704.0,AUS
Gas,23,2020,84471570.0,AUS
Gas,23,2021,77242140.0,AUS
Gas,24,1807,0.0,AUT
Gas,24,1819,0.0,AUT
Gas,24,1820,0.0,AUT
Gas,24,1821,0.0,AUT
Gas,24,1822,0.0,AUT
Gas,24,1823,0.0,AUT
Gas,24,1824,0.0,AUT
Gas,24,1825,0.0,AUT
Gas,24,1826,0.0,AUT
Gas,24,1827,0.0,AUT
Gas,24,1828,0.0,AUT
Gas,24,1829,0.0,AUT
Gas,24,1830,0.0,AUT
Gas,24,1831,0.0,AUT
Gas,24,1832,0.0,AUT
Gas,24,1833,0.0,AUT
Gas,24,1834,0.0,AUT
Gas,24,1835,0.0,AUT
Gas,24,1836,0.0,AUT
Gas,24,1837,0.0,AUT
Gas,24,1838,0.0,AUT
Gas,24,1839,0.0,AUT
Gas,24,1840,0.0,AUT
Gas,24,1841,0.0,AUT
Gas,24,1842,0.0,AUT
Gas,24,1843,0.0,AUT
Gas,24,1844,0.0,AUT
Gas,24,1845,0.0,AUT
Gas,24,1846,0.0,AUT
Gas,24,1847,0.0,AUT
Gas,24,1848,0.0,AUT
Gas,24,1849,0.0,AUT
Gas,24,1850,0.0,AUT
Gas,24,1851,0.0,AUT
Gas,24,1852,0.0,AUT
Gas,24,1853,0.0,AUT
Gas,24,1854,0.0,AUT
Gas,24,1855,0.0,AUT
Gas,24,1856,0.0,AUT
Gas,24,1857,0.0,AUT
Gas,24,1858,0.0,AUT
Gas,24,1859,0.0,AUT
Gas,24,1860,0.0,AUT
Gas,24,1861,0.0,AUT
Gas,24,1862,0.0,AUT
Gas,24,1863,0.0,AUT
Gas,24,1864,0.0,AUT
Gas,24,1865,0.0,AUT
Gas,24,1866,0.0,AUT
Gas,24,1867,0.0,AUT
Gas,24,1868,0.0,AUT
Gas,24,1869,0.0,AUT
Gas,24,1870,0.0,AUT
Gas,24,1871,0.0,AUT
Gas,24,1872,0.0,AUT
Gas,24,1873,0.0,AUT
Gas,24,1874,0.0,AUT
Gas,24,1875,0.0,AUT
Gas,24,1876,0.0,AUT
Gas,24,1877,0.0,AUT
Gas,24,1878,0.0,AUT
Gas,24,1879,0.0,AUT
Gas,24,1880,0.0,AUT
Gas,24,1881,0.0,AUT
Gas,24,1882,0.0,AUT
Gas,24,1883,0.0,AUT
Gas,24,1884,0.0,AUT
Gas,24,1885,0.0,AUT
Gas,24,1886,0.0,AUT
Gas,24,1887,0.0,AUT
Gas,24,1888,0.0,AUT
Gas,24,1889,0.0,AUT
Gas,24,1890,0.0,AUT
Gas,24,1891,0.0,AUT
Gas,24,1892,0.0,AUT
Gas,24,1893,0.0,AUT
Gas,24,1894,0.0,AUT
Gas,24,1895,0.0,AUT
Gas,24,1896,0.0,AUT
Gas,24,1897,0.0,AUT
Gas,24,1898,0.0,AUT
Gas,24,1899,0.0,AUT
Gas,24,1900,0.0,AUT
Gas,24,1901,0.0,AUT
Gas,24,1902,0.0,AUT
Gas,24,1903,0.0,AUT
Gas,24,1904,0.0,AUT
Gas,24,1905,0.0,AUT
Gas,24,1906,0.0,AUT
Gas,24,1907,0.0,AUT
Gas,24,1908,0.0,AUT
Gas,24,1909,0.0,AUT
Gas,24,1910,0.0,AUT
Gas,24,1911,0.0,AUT
Gas,24,1912,0.0,AUT
Gas,24,1913,0.0,AUT
Gas,24,1914,0.0,AUT
Gas,24,1915,0.0,AUT
Gas,24,1916,0.0,AUT
Gas,24,1917,0.0,AUT
Gas,24,1918,0.0,AUT
Gas,24,1919,0.0,AUT
Gas,24,1920,0.0,AUT
Gas,24,1921,0.0,AUT
Gas,24,1922,0.0,AUT
Gas,24,1923,0.0,AUT
Gas,24,1924,0.0,AUT
Gas,24,1925,0.0,AUT
Gas,24,1926,0.0,AUT
Gas,24,1927,0.0,AUT
Gas,24,1928,0.0,AUT
Gas,24,1929,0.0,AUT
Gas,24,1930,0.0,AUT
Gas,24,1931,0.0,AUT
Gas,24,1932,25648.0,AUT
Gas,24,1933,0.0,AUT
Gas,24,1934,0.0,AUT
Gas,24,1935,0.0,AUT
Gas,24,1936,0.0,AUT
Gas,24,1937,0.0,AUT
Gas,24,1938,0.0,AUT
Gas,24,1939,0.0,AUT
Gas,24,1940,0.0,AUT
Gas,24,1941,0.0,AUT
Gas,24,1942,0.0,AUT
Gas,24,1943,0.0,AUT
Gas,24,1944,0.0,AUT
Gas,24,1945,80543.0,AUT
Gas,24,1946,80631.0,AUT
Gas,24,1947,95264.0,AUT
Gas,24,1948,425088.0,AUT
Gas,24,1949,95277.0,AUT
Gas,24,1950,926992.0,AUT
Gas,24,1951,952790.0,AUT
Gas,24,1952,963632.0,AUT
Gas,24,1953,1095536.0,AUT
Gas,24,1954,1231104.0,AUT
Gas,24,1955,1509568.0,AUT
Gas,24,1956,1465790.0,AUT
Gas,24,1957,1498576.0,AUT
Gas,24,1958,1623152.0,AUT
Gas,24,1959,2231376.0,AUT
Gas,24,1960,2920208.0,AUT
Gas,24,1961,3088752.0,AUT
Gas,24,1962,3239326.0,AUT
Gas,24,1963,3378208.0,AUT
Gas,24,1964,3521436.0,AUT
Gas,24,1965,3422176.0,AUT
Gas,24,1966,3671671.0,AUT
Gas,24,1967,3517440.0,AUT
Gas,24,1968,3744932.0,AUT
Gas,24,1969,4671983.0,AUT
Gas,24,1970,5672282.0,AUT
Gas,24,1971,6558099.0,AUT
Gas,24,1972,7082512.0,AUT
Gas,24,1973,7621120.0,AUT
Gas,24,1974,8273311.5,AUT
Gas,24,1975,8108432.0,AUT
Gas,24,1976,9263173.0,AUT
Gas,24,1977,9416480.0,AUT
Gas,24,1978,9801825.0,AUT
Gas,24,1979,9760896.0,AUT
Gas,24,1980,9283925.0,AUT
Gas,24,1981,8819248.0,AUT
Gas,24,1982,8544448.0,AUT
Gas,24,1983,8683680.0,AUT
Gas,24,1984,9719939.0,AUT
Gas,24,1985,10402096.0,AUT
Gas,24,1986,9247936.0,AUT
Gas,24,1987,9632656.0,AUT
Gas,24,1988,9229616.0,AUT
Gas,24,1989,10049671.0,AUT
Gas,24,1990,11836296.0,AUT
Gas,24,1991,12501283.0,AUT
Gas,24,1992,12518638.0,AUT
Gas,24,1993,13022035.0,AUT
Gas,24,1994,13655744.0,AUT
Gas,24,1995,14899087.0,AUT
Gas,24,1996,15796022.0,AUT
Gas,24,1997,15300357.0,AUT
Gas,24,1998,15717101.0,AUT
Gas,24,1999,16101723.0,AUT
Gas,24,2000,15266094.0,AUT
Gas,24,2001,16157637.0,AUT
Gas,24,2002,16070299.0,AUT
Gas,24,2003,17268124.0,AUT
Gas,24,2004,17662322.0,AUT
Gas,24,2005,18700774.0,AUT
Gas,24,2006,17496976.0,AUT
Gas,24,2007,16495413.0,AUT
Gas,24,2008,17436060.0,AUT
Gas,24,2009,17035762.0,AUT
Gas,24,2010,18779364.0,AUT
Gas,24,2011,17731132.0,AUT
Gas,24,2012,16946164.0,AUT
Gas,24,2013,16332384.0,AUT
Gas,24,2014,14946754.0,AUT
Gas,24,2015,15967142.0,AUT
Gas,24,2016,16736952.0,AUT
Gas,24,2017,17974628.0,AUT
Gas,24,2018,17019492.0,AUT
Gas,24,2019,17792616.0,AUT
Gas,24,2020,16876938.0,AUT
Gas,24,2021,17839484.0,AUT
Gas,25,1830,0.0,AZE
Gas,25,1831,0.0,AZE
Gas,25,1832,0.0,AZE
Gas,25,1833,0.0,AZE
Gas,25,1850,0.0,AZE
Gas,25,1855,0.0,AZE
Gas,25,1858,0.0,AZE
Gas,25,1859,0.0,AZE
Gas,25,1860,0.0,AZE
Gas,25,1861,0.0,AZE
Gas,25,1862,0.0,AZE
Gas,25,1863,0.0,AZE
Gas,25,1864,0.0,AZE
Gas,25,1865,0.0,AZE
Gas,25,1866,0.0,AZE
Gas,25,1867,0.0,AZE
Gas,25,1868,0.0,AZE
Gas,25,1869,0.0,AZE
Gas,25,1870,0.0,AZE
Gas,25,1871,0.0,AZE
Gas,25,1872,0.0,AZE
Gas,25,1873,0.0,AZE
Gas,25,1874,0.0,AZE
Gas,25,1875,0.0,AZE
Gas,25,1876,0.0,AZE
Gas,25,1877,0.0,AZE
Gas,25,1878,0.0,AZE
Gas,25,1879,0.0,AZE
Gas,25,1880,0.0,AZE
Gas,25,1881,0.0,AZE
Gas,25,1882,0.0,AZE
Gas,25,1883,0.0,AZE
Gas,25,1884,0.0,AZE
Gas,25,1885,0.0,AZE
Gas,25,1886,0.0,AZE
Gas,25,1887,0.0,AZE
Gas,25,1888,0.0,AZE
Gas,25,1889,0.0,AZE
Gas,25,1890,0.0,AZE
Gas,25,1891,0.0,AZE
Gas,25,1892,0.0,AZE
Gas,25,1893,0.0,AZE
Gas,25,1894,0.0,AZE
Gas,25,1895,0.0,AZE
Gas,25,1896,0.0,AZE
Gas,25,1897,0.0,AZE
Gas,25,1898,0.0,AZE
Gas,25,1899,0.0,AZE
Gas,25,1900,0.0,AZE
Gas,25,1901,0.0,AZE
Gas,25,1902,0.0,AZE
Gas,25,1903,0.0,AZE
Gas,25,1904,0.0,AZE
Gas,25,1905,0.0,AZE
Gas,25,1906,0.0,AZE
Gas,25,1907,0.0,AZE
Gas,25,1908,0.0,AZE
Gas,25,1909,0.0,AZE
Gas,25,1910,0.0,AZE
Gas,25,1911,0.0,AZE
Gas,25,1912,0.0,AZE
Gas,25,1913,0.0,AZE
Gas,25,1914,0.0,AZE
Gas,25,1915,0.0,AZE
Gas,25,1916,0.0,AZE
Gas,25,1917,0.0,AZE
Gas,25,1918,0.0,AZE
Gas,25,1919,0.0,AZE
Gas,25,1920,0.0,AZE
Gas,25,1921,1909.0,AZE
Gas,25,1922,1729.0,AZE
Gas,25,1923,1194.0,AZE
Gas,25,1924,11191.0,AZE
Gas,25,1925,17439.0,AZE
Gas,25,1926,24905.0,AZE
Gas,25,1927,26884.0,AZE
Gas,25,1928,32857.0,AZE
Gas,25,1929,36011.0,AZE
Gas,25,1930,34022.0,AZE
Gas,25,1931,55428.0,AZE
Gas,25,1932,78869.0,AZE
Gas,25,1933,102289.0,AZE
Gas,25,1934,139954.0,AZE
Gas,25,1935,175608.0,AZE
Gas,25,1936,228469.0,AZE
Gas,25,1937,237569.0,AZE
Gas,25,1938,239241.0,AZE
Gas,25,1939,240614.0,AZE
Gas,25,1940,400155.0,AZE
Gas,25,1941,0.0,AZE
Gas,25,1942,0.0,AZE
Gas,25,1943,0.0,AZE
Gas,25,1944,0.0,AZE
Gas,25,1945,477614.0,AZE
Gas,25,1946,535025.0,AZE
Gas,25,1947,648381.0,AZE
Gas,25,1948,686397.0,AZE
Gas,25,1949,700098.0,AZE
Gas,25,1950,908303.0,AZE
Gas,25,1951,985781.0,AZE
Gas,25,1952,965204.0,AZE
Gas,25,1953,998304.0,AZE
Gas,25,1954,1074610.0,AZE
Gas,25,1955,1250488.0,AZE
Gas,25,1956,1575435.0,AZE
Gas,25,1957,2291998.0,AZE
Gas,25,1958,3117078.0,AZE
Gas,25,1959,3713622.0,AZE
Gas,25,1960,4362732.0,AZE
Gas,25,1961,5168576.0,AZE
Gas,25,1962,5876652.0,AZE
Gas,25,1963,6832904.0,AZE
Gas,25,1964,7924629.0,AZE
Gas,25,1965,8870315.0,AZE
Gas,25,1966,9589130.0,AZE
Gas,25,1967,10070271.0,AZE
Gas,25,1968,10479151.0,AZE
Gas,25,1969,10921201.0,AZE
Gas,25,1970,10339693.0,AZE
Gas,25,1971,11358153.0,AZE
Gas,25,1972,11724787.0,AZE
Gas,25,1973,12093966.0,AZE
Gas,25,1974,12476452.0,AZE
Gas,25,1975,13396677.0,AZE
Gas,25,1976,14570243.0,AZE
Gas,25,1977,15411320.0,AZE
Gas,25,1978,15739941.0,AZE
Gas,25,1979,16526281.0,AZE
Gas,25,1980,17386276.0,AZE
Gas,25,1981,17708182.0,AZE
Gas,25,1982,18628650.0,AZE
Gas,25,1983,19703968.0,AZE
Gas,25,1984,21063390.0,AZE
Gas,25,1985,23757668.0,AZE
Gas,25,1986,24739676.0,AZE
Gas,25,1987,26849568.0,AZE
Gas,25,1988,26853162.0,AZE
Gas,25,1989,27765508.0,AZE
Gas,25,1990,27840652.0,AZE
Gas,25,1991,26635742.0,AZE
Gas,25,1992,22599552.0,AZE
Gas,25,1993,17283088.0,AZE
Gas,25,1994,16671200.0,AZE
Gas,25,1995,13307648.0,AZE
Gas,25,1996,11737170.0,AZE
Gas,25,1997,11061616.0,AZE
Gas,25,1998,10598724.0,AZE
Gas,25,1999,11688160.0,AZE
Gas,25,2000,11420688.0,AZE
Gas,25,2001,16575935.0,AZE
Gas,25,2002,16621965.0,AZE
