Code,PerCapitaConsumption,MaxGrowth,ProjectedGrowth,Year,PerCapitaConsumptionForecast,Population,ConsumptionForecast
FRA,36.05179358885938,36.05179358885938,0.0,2056,36.05179358885938,65308395.99999999,2354.4848122114895
GBR,30.09788523476273,30.09788523476273,0.0,2056,30.09788523476273,71794241.49999999,2160.854841183839
GRC,30.41034866635641,30.41034866635641,0.0,2056,30.41034866635641,8775991.999999996,266.8809766131544
HKG,29.152297203915413,29.152297203915413,0.0,2056,29.152297203915413,6706170.5,195.50027551613002
HRV,23.46819097313328,23.46819097313328,0.0,2056,23.46819097313328,3172997.5,74.46451128727446
HUN,26.660480776779483,26.660480776779483,0.0,2056,26.660480776779483,8579928.000000004,228.74500551015214
IDN,9.85445424640931,37.804322609308656,0.3583316456781967,2056,22.037730199468,319155324.99999994,7033.4589440735235
IND,7.143405873356667,47.81711813670686,0.5214578495301306,2056,24.87297275738111,1688894375.5,42007.823791905685
IRL,37.76139605584867,37.76139605584867,0.0,2056,37.76139605584867,5777629.999999999,218.17137469415292
IRN,38.13308620147785,117.4179170893744,1.0164721908704686,2056,72.69314069107378,99014786.5,7197.695805541133
IRQ,14.39205426027974,74.48235719341999,0.7703884991428236,2056,40.58526323113574,80603154.99999999,3271.3002629350344
ISL,165.8728903441553,165.8728903441553,0.0,2056,165.8728903441553,409238.0000000001,67.88148989866146
ISR,33.64303057131594,33.64303057131594,0.0,2056,33.64303057131594,13816171.0,464.8178633315287
ITA,28.910201002163475,28.910201002163475,0.0,2056,28.910201002163475,49924398.5,1443.3243955471087
JPN,39.98491307403856,39.98491307403856,0.0,2056,39.98491307403856,99547977.5,3980.4172270338463
KAZ,44.701977802039146,80.62770634501604,0.4605862633714986,2056,60.3619107566701,26908052.500000007,1624.2214636407944
KOR,68.12618318739187,68.12618318739187,0.0,2056,68.12618318739187,42916239.5,2923.719593890983
KWT,103.88306215481232,103.88306215481232,0.0,2056,103.88306215481232,5131748.0,533.1016964468339
LKA,4.347637609372564,16.698447151827388,0.1583437120827541,2056,9.731323820186203,21298669.0,207.26424497796145
LTU,23.151077705718613,23.151077705718613,0.0,2056,23.151077705718613,2087537.5,48.32874287610157
LUX,60.33451286984694,60.33451286984694,0.0,2056,60.33451286984694,799110.0000000001,48.2139125794234
LVA,21.43564495412696,21.43564495412696,0.0,2056,21.43564495412696,1362687.0,29.210074715604406
MAR,6.855111800571258,39.76191459393545,0.4218820870944127,2056,21.19910276178129,45858483.5,972.1587042159517
MEX,19.00918388715196,44.679483529795405,0.3291064056749159,2056,30.198801680099105,143592164.99999997,4336.3113136510665
MKD,13.875025130176583,39.23700412316212,0.325153576833148,2056,24.930246742503613,1836849.5,45.793111263844395
MYS,39.58699073255799,66.39829970274144,0.6306583978005577,2056,61.02937625777695,41737197.00000001,2547.19509965796
NLD,56.00077983312925,56.00077983312925,0.0,2056,56.00077983312925,17711920.499999996,991.8813603423883
NOR,96.9263191947326,96.9263191947326,0.0,2056,96.9263191947326,6496450.499999998,629.6770347957801
NZL,44.93927483494892,44.93927483494892,0.0,2056,44.93927483494892,6020399.999999997,270.55241021632634
OMN,90.7514791562962,90.7514791562962,0.0,2056,90.7514791562962,6675450.499999998,605.8070069096368
PAK,4.242753225394122,37.56493480068901,0.4272074560935242,2056,18.767806732573945,392424047.0,7364.938671310514
PER,9.835474135025157,36.74207954262873,0.3449564795846612,2056,21.56399444090364,43003082.0,927.3182211897235
PHL,5.066785186778471,28.107314987853663,0.2953914077060922,2056,15.110093048785606,164330938.50000006,2483.0557715292657
POL,30.065417880966915,30.065417880966915,0.0,2056,30.065417880966915,33639964.0,1011.3995751606833
PRT,25.094378126866623,25.094378126866623,0.0,2056,25.094378126866623,8921523.000000002,223.88007162953755
QAT,194.0634944726065,194.0634944726065,0.0,2056,194.0634944726065,3495046.0000000005,678.2608401025055
ROU,18.34687143592055,18.34687143592055,0.0,2056,18.34687143592055,16928727.500000004,310.5891870162328
RUS,55.459425246802105,94.87151538439484,0.5052832068922145,2056,72.63905428113739,130169445.0,9455.385381100528
SAU,87.70730172993795,87.70730172993795,0.0,2056,87.70730172993795,49708171.5,4359.769596194003
SGP,146.54882678372545,146.54882678372545,0.0,2056,146.54882678372545,6232163.999999999,913.3163225237694
SVK,33.88770173154626,33.88770173154626,0.0,2056,33.88770173154626,5046276.499999999,171.00671288691115
SVN,34.39107547536516,34.39107547536516,0.0,2056,34.39107547536516,1954909.5,67.23144016200837
SWE,59.92681590623569,59.92681590623569,0.0,2056,59.92681590623569,12127603.0,726.7686323649117
THA,19.61677666157704,53.34242480509948,0.4323801044041339,2056,34.31770021131759,65285438.50000001,2240.446106607412
TKM,71.36741717030642,230.5018807480836,2.040185430484323,2056,140.73372180677342,8496989.500000002,1195.812956488075
TTO,107.26862495244262,107.26862495244262,0.0,2056,107.26862495244262,1442958.5000000005,154.7841741584392
TUR,22.82415145568366,32.91793467338546,0.3492964606783912,2056,32.91793467338546,96299400.99999999,3169.9773912041496
TWN,55.60654891459647,55.60654891459647,0.0,2056,55.60654891459647,21562778.5,1199.031697394859
UKR,16.30912693773943,81.14302742025666,0.8312038523399645,2056,44.57005791729822,31016933.0,1382.4265002269585
USA,78.7542755087688,78.7542755087688,0.0,2056,78.7542755087688,378696958.0,29824.004564664647
UZB,16.929813160161515,96.9761148098401,1.0262346365343409,2056,51.82179080232911,47187748.000000015,2445.353605289025
VEN,21.68315000315088,58.14674998392439,0.4674820510355578,2056,37.577539738359846,36531174.50000001,1372.7516614627082
VNM,12.983017095485774,54.23444082145499,0.5288644067431951,2056,30.96440692475441,106739972.0,3305.1399281448917
ZAF,22.35089835672792,78.94369870815477,0.7255487224541903,2056,47.01955492017039,75001120.0,3526.51928091429
ARE,148.57421560580497,148.57421560580497,0.0,2057,148.57421560580497,11926313.499999996,1771.942673331422
ARG,21.9944250664212,45.88680619064837,0.306312578515733,2057,32.71536531447185,52176087.99999997,1706.9597796000303
AUS,63.45883675635106,63.45883675635106,0.0,2057,63.45883675635106,33303996.499999993,2113.4328772275867
AUT,42.68537969803404,42.68537969803404,0.0,2057,42.68537969803404,8766161.5,374.1869321217876
AZE,18.74792384718434,60.39190625078557,0.5338972103025799,2057,37.43432620777463,10623239.499999998,397.6738128263166
BEL,58.39579089785198,58.39579089785198,0.0,2057,58.39579089785198,12020829.000000002,701.9658167028352
BGD,2.912047918417104,22.13543244323354,0.2464536477540568,2057,11.537925589809094,206522498.0000001,2382.8412145454986
BGR,34.17553100117327,63.30332751637208,0.373433288656395,2057,47.24569610414709,4817169.0,227.59050265631817
BLR,31.13270147225139,80.21263365646267,0.7412547969583665,2057,57.076619365794215,8094181.000000002,461.9884880148437
BRA,17.29974937753321,54.56612100387059,0.4777739952094536,2057,34.02183920986408,228599512.5000001,7777.375857728317
CAN,102.1602882297225,102.1602882297225,0.0,2057,102.1602882297225,47109532.50000001,4812.72341856748
CHE,33.35074842640076,33.35074842640076,0.0,2057,33.35074842640076,9859135.000000002,328.8095310869228
CHL,25.34271074799886,25.34271074799886,0.0,2057,25.34271074799886,20485541.5,519.1591527506267
CHN,31.05148215507296,82.06729179535098,0.6540488415420259,2057,53.943191609043865,1240879992.0,66937.02717228483
COL,11.746604967449606,35.80913824901166,0.3084940164302827,2057,22.543895542509503,56731158.50000001,1278.9413112295504
CYP,25.055436817837315,25.055436817837315,0.0,2057,25.055436817837315,1403132.5000000005,35.15609770080413
CZE,44.24216679915524,44.24216679915524,0.0,2057,44.24216679915524,10606867.000000004,469.2707790304555
DEU,40.97748690734608,40.97748690734608,0.0,2057,40.97748690734608,76969951.00000001,3154.0351593615705
DNK,32.1979252367478,32.1979252367478,0.0,2057,32.1979252367478,6536529.5,210.46268814879647
DZA,15.252127567674703,64.84151244953811,0.6357613446392745,2057,37.50377463004931,62705249.99999998,2351.683564120898
ECU,12.150252133214822,53.2670898945975,0.5271389456587523,2057,30.600115231271158,22811195.0,698.0251955629965
EGY,9.960061736315351,37.1003136174952,0.3479519471946135,2057,22.13837988812682,170373038.4999999,3771.7830490074543
ESP,33.61533313318038,33.61533313318038,0.0,2057,33.61533313318038,42238864.5,1419.8735013347664
EST,46.50493340432046,46.50493340432046,0.0,2057,46.50493340432046,1124726.9999999995,52.305354233041115
FIN,58.96615229845878,58.96615229845878,0.0,2057,58.96615229845878,5396591.5,318.2162362815681
FRA,36.05179358885938,36.05179358885938,0.0,2057,36.05179358885938,65210053.50000001,2350.9393887004776
GBR,30.09788523476273,30.09788523476273,0.0,2057,30.09788523476273,71782642.49999999,2160.505735813001
GRC,30.41034866635641,30.41034866635641,0.0,2057,30.41034866635641,8709564.0,264.8608779719458
HKG,29.152297203915413,29.152297203915413,0.0,2057,29.152297203915413,6656324.499999999,194.04715010970364
HRV,23.46819097313328,23.46819097313328,0.0,2057,23.46819097313328,3146528.999999998,73.84334347450203
HUN,26.660480776779483,26.660480776779483,0.0,2057,26.660480776779483,8540098.499999998,227.68313189105325
IDN,9.85445424640931,37.804322609308656,0.3583316456781967,2057,22.3960618451462,319283460.50000006,7150.692127490295
IND,7.143405873356667,47.81711813670686,0.5214578495301306,2057,25.39443060691124,1690942716.5000002,42940.527474421244
IRL,37.76139605584867,37.76139605584867,0.0,2057,37.76139605584867,5782303.000000001,218.34783369792197
IRN,38.13308620147785,117.4179170893744,1.0164721908704686,2057,73.70961288194425,98870205.00000001,7287.68453610847
IRQ,14.39205426027974,74.48235719341999,0.7703884991428236,2057,41.355651730278566,81590720.50000001,3374.2374214205006
ISL,165.8728903441553,165.8728903441553,0.0,2057,165.8728903441553,409165.9999999999,67.86954705055663
ISR,33.64303057131594,33.64303057131594,0.0,2057,33.64303057131594,13947269.500000002,469.22841417488246
ITA,28.910201002163475,28.910201002163475,0.0,2057,28.910201002163475,49506353.99999999,1431.2386450242595
JPN,39.98491307403856,39.98491307403856,0.0,2057,39.98491307403856,98829212.50000003,3951.6774709881865
KAZ,44.701977802039146,80.62770634501604,0.4605862633714986,2057,60.8224970200416,27114447.500000007,1649.1684022688248
KOR,68.12618318739187,68.12618318739187,0.0,2057,68.12618318739187,42410033.5,2889.233711204426
KWT,103.88306215481232,103.88306215481232,0.0,2057,103.88306215481232,5118765.0,531.7529826508779
LKA,4.347637609372564,16.698447151827388,0.1583437120827541,2057,9.88966753226896,21200047.00000001,209.6614164984761
LTU,23.151077705718613,23.151077705718613,0.0,2057,23.151077705718613,2070650.9999999998,47.937802202423946
LUX,60.33451286984694,60.33451286984694,0.0,2057,60.33451286984694,801673.5000000002,48.36858010316526
LVA,21.43564495412696,21.43564495412696,0.0,2057,21.43564495412696,1350718.5,28.953522198970937
MAR,6.855111800571258,39.76191459393545,0.4218820870944127,2057,21.620984848875704,45959946.499999985,993.6993069316377
MEX,19.00918388715196,44.679483529795405,0.3291064056749159,2057,30.527908085774012,143444750.99999997,4379.0681739147385
MKD,13.875025130176583,39.23700412316212,0.325153576833148,2057,25.255400319336765,1823964.0,46.06494098805876
MYS,39.58699073255799,66.39829970274144,0.6306583978005577,2057,61.66003465557751,41826759.5,2579.039440300506
NLD,56.00077983312925,56.00077983312925,0.0,2057,56.00077983312925,17682685.999999996,990.2442055443568
NOR,96.9263191947326,96.9263191947326,0.0,2057,96.9263191947326,6516086.500000001,631.580279999488
NZL,44.93927483494892,44.93927483494892,0.0,2057,44.93927483494892,6030615.999999999,271.0115098480403
OMN,90.7514791562962,90.7514791562962,0.0,2057,90.7514791562962,6726823.000000002,610.469137272594
PAK,4.242753225394122,37.56493480068901,0.4272074560935242,2057,19.19501418866747,396323425.5000001,7607.433775773798
PER,9.835474135025157,36.74207954262873,0.3449564795846612,2057,21.908950920488294,43138629.00000001,945.1221055381532
PHL,5.066785186778471,28.107314987853663,0.2953914077060922,2057,15.405484456491696,165298821.50000003,2546.508425294646
POL,30.065417880966915,30.065417880966915,0.0,2057,30.065417880966915,33418205.499999996,1004.7323131895268
PRT,25.094378126866623,25.094378126866623,0.0,2057,25.094378126866623,8862380.000000002,222.39591482398026
QAT,194.0634944726065,194.0634944726065,0.0,2057,194.0634944726065,3515031.0000000014,682.1391990395408
ROU,18.34687143592055,18.34687143592055,0.0,2057,18.34687143592055,16834038.5,308.8519401068369
RUS,55.459425246802105,94.87151538439484,0.5052832068922145,2057,73.1443374880296,129627234.0,9481.498151335787
SAU,87.70730172993795,87.70730172993795,0.0,2057,87.70730172993795,49868601.0,4373.840434756886
SGP,146.54882678372545,146.54882678372545,0.0,2057,146.54882678372545,6212227.500000001,910.3946518385959
SVK,33.88770173154626,33.88770173154626,0.0,2057,33.88770173154626,5020742.000000001,170.14140736704704
SVN,34.39107547536516,34.39107547536516,0.0,2057,34.39107547536516,1946224.0000000005,66.9327364759671
SWE,59.92681590623569,59.92681590623569,0.0,2057,59.92681590623569,12160601.0,728.7460974361856
THA,19.61677666157704,53.34242480509948,0.4323801044041339,2057,34.750080315721725,64814652.5,2252.314380010594
TKM,71.36741717030642,230.5018807480836,2.040185430484323,2057,142.77390723725773,8529060.000000002,1217.7272212610058
TTO,107.26862495244262,107.26862495244262,0.0,2057,107.26862495244262,1435182.5000000005,153.95005333080903
TUR,22.82415145568366,32.91793467338546,0.3492964606783912,2057,32.91793467338546,96269483.49999996,3168.992568893558
TWN,55.60654891459647,55.60654891459647,0.0,2057,55.60654891459647,21408127.000000004,1190.4320611953935
UKR,16.30912693773943,81.14302742025666,0.8312038523399645,2057,45.40126176963818,30702877.5,1393.9493784586343
USA,78.7542755087688,78.7542755087688,0.0,2057,78.7542755087688,379230254.49999994,29866.003944153505
UZB,16.929813160161515,96.9761148098401,1.0262346365343409,2057,52.848025438863445,47409178.99999999,2505.48149782763
VEN,21.68315000315088,58.14674998392439,0.4674820510355578,2057,38.045021789395406,36615480.0,1393.0367344291717
VNM,12.983017095485774,54.23444082145499,0.5288644067431951,2057,31.493271331497603,106617588.0,3357.736627593823
ZAF,22.35089835672792,78.94369870815477,0.7255487224541903,2057,47.745103642624585,75188808.49999999,3589.8974545979513
ARE,148.57421560580497,148.57421560580497,0.0,2058,148.57421560580497,11983826.499999996,1780.4876221935585
ARG,21.9944250664212,45.88680619064837,0.306312578515733,2058,33.02167789298758,52215391.49999999,1724.2398391692413
AUS,63.45883675635106,63.45883675635106,0.0,2058,63.45883675635106,33454261.500000015,2122.968519332781
AUT,42.68537969803404,42.68537969803404,0.0,2058,42.68537969803404,8740606.999999998,373.0961285862941
AZE,18.74792384718434,60.39190625078557,0.5338972103025799,2058,37.968223418077216,10583914.0,401.8524113897153
BEL,58.39579089785198,58.39579089785198,0.0,2058,58.39579089785198,12008237.0,701.2304969038494
BGD,2.912047918417104,22.13543244323354,0.2464536477540568,2058,11.78437923756315,206696286.50000006,2435.7874271120054
BGR,34.17553100117327,63.30332751637208,0.373433288656395,2058,47.61912939280349,4763665.5,226.84160382853392
BLR,31.13270147225139,80.21263365646267,0.7412547969583665,2058,57.81787416275259,8046995.999999997,465.2602021161733
BRA,17.29974937753321,54.56612100387059,0.4777739952094536,2058,34.499613205073544,228102019.5,7869.431444046142
CAN,102.1602882297225,102.1602882297225,0.0,2058,102.1602882297225,47284355.49999999,4830.583386636664
CHE,33.35074842640076,33.35074842640076,0.0,2058,33.35074842640076,9869574.5,329.15769622512005
CHL,25.34271074799886,25.34271074799886,0.0,2058,25.34271074799886,20442575.500000007,518.0702778406284
CHN,31.05148215507296,82.06729179535098,0.6540488415420259,2058,54.59724045058589,1229126155.9999995,67106.89628323632
COL,11.746604967449606,35.80913824901166,0.3084940164302827,2058,22.852389558939784,56651908.50000001,1294.6314822994123
CYP,25.055436817837315,25.055436817837315,0.0,2058,25.055436817837315,1403807.5000000005,35.17301012065617
CZE,44.24216679915524,44.24216679915524,0.0,2058,44.24216679915524,10607002.499999996,469.2767738440565
DEU,40.97748690734608,40.97748690734608,0.0,2058,40.97748690734608,76685628.5,3142.384337840356
DNK,32.1979252367478,32.1979252367478,0.0,2058,32.1979252367478,6550269.0,210.90507154258677
DZA,15.252127567674703,64.84151244953811,0.6357613446392745,2058,38.13953597468858,63008270.0,2403.106180367891
ECU,12.150252133214822,53.2670898945975,0.5271389456587523,2058,31.127254176929902,22869268.5,711.8575334399565
EGY,9.960061736315351,37.1003136174952,0.3479519471946135,2058,22.48633183532144,171707193.00000003,3861.0649203095836
ESP,33.61533313318038,33.61533313318038,0.0,2058,33.61533313318038,41917656.0,1409.0759706020572
EST,46.50493340432046,46.50493340432046,0.0,2058,46.50493340432046,1117555.5000000002,51.97184410313207
FIN,58.96615229845878,58.96615229845878,0.0,2058,58.96615229845878,5388092.000000001,317.7150534701074
FRA,36.05179358885938,36.05179358885938,0.0,2058,36.05179358885938,65109484.99999999,2347.313713896936
GBR,30.09788523476273,30.09788523476273,0.0,2058,30.09788523476273,71765925.00000001,2160.00257441659
GRC,30.41034866635641,30.41034866635641,0.0,2058,30.41034866635641,8642205.0,262.8124672961287
HKG,29.152297203915413,29.152297203915413,0.0,2058,29.152297203915413,6605570.499999999,192.56755441741612
HRV,23.46819097313328,23.46819097313328,0.0,2058,23.46819097313328,3120061.5,73.22219912992068
HUN,26.660480776779483,26.660480776779483,0.0,2058,26.660480776779483,8499632.499999998,226.60428887594009
IDN,9.85445424640931,37.804322609308656,0.3583316456781967,2058,22.75439349082439,319369849.0,7267.067213251168
IND,7.143405873356667,47.81711813670686,0.5214578495301306,2058,25.91588845644137,1692704323.4999998,43867.93643756204
IRL,37.76139605584867,37.76139605584867,0.0,2058,37.76139605584867,5785861.5,218.48220762578666
IRN,38.13308620147785,117.4179170893744,1.0164721908704686,2058,74.72608507281473,98686361.0,7374.445407612505
IRQ,14.39205426027974,74.48235719341999,0.7703884991428236,2058,42.12604022942139,82571803.49999999,3478.4231160568775
ISL,165.8728903441553,165.8728903441553,0.0,2058,165.8728903441553,409047.0,67.8498081766057
ISR,33.64303057131594,33.64303057131594,0.0,2058,33.64303057131594,14077157.499999998,473.5982401297294
ITA,28.910201002163475,28.910201002163475,0.0,2058,28.910201002163475,49083571.0,1419.015903513962
JPN,39.98491307403856,39.98491307403856,0.0,2058,39.98491307403856,98103897.50000001,3922.6758137618895
KAZ,44.701977802039146,80.62770634501604,0.4605862633714986,2058,61.28308328341309,27317473.000000004,1674.0989729513885
KOR,68.12618318739187,68.12618318739187,0.0,2058,68.12618318739187,41900604.0,2854.5282237663646
KWT,103.88306215481232,103.88306215481232,0.0,2058,103.88306215481232,5104076.000000001,530.2270443508859
LKA,4.347637609372564,16.698447151827388,0.1583437120827541,2058,10.048011244351711,21099206.999999996,212.0050691829043
LTU,23.151077705718613,23.151077705718613,0.0,2058,23.151077705718613,2053722.0000000002,47.54587760794385
LUX,60.33451286984694,60.33451286984694,0.0,2058,60.33451286984694,804148.5000000001,48.51790802251812
LVA,21.43564495412696,21.43564495412696,0.0,2058,21.43564495412696,1338744.5000000002,28.696851786290225
MAR,6.855111800571258,39.76191459393545,0.4218820870944127,2058,22.04286693597012,46052972.0,1015.1395338019578
MEX,19.00918388715196,44.679483529795405,0.3291064056749159,2058,30.857014491448933,143268063.5,4420.824711581326
MKD,13.875025130176583,39.23700412316212,0.325153576833148,2058,25.58055389616991,1810841.0000000007,46.322315797894234
MYS,39.58699073255799,66.39829970274144,0.6306583978005577,2058,62.290693053378064,41907596.500000015,2610.453230186322
NLD,56.00077983312925,56.00077983312925,0.0,2058,56.00077983312925,17654373.0,988.6586554649415
NOR,96.9263191947326,96.9263191947326,0.0,2058,96.9263191947326,6535249.499999999,633.4376790542165
NZL,44.93927483494892,44.93927483494892,0.0,2058,44.93927483494892,6040359.500000001,271.4493756723947
OMN,90.7514791562962,90.7514791562962,0.0,2058,90.7514791562962,6776116.999999997,614.942640686124
PAK,4.242753225394122,37.56493480068901,0.4272074560935242,2058,19.622221644760995,400165533.99999994,7852.13680274214
PER,9.835474135025157,36.74207954262873,0.3449564795846612,2058,22.25390740007296,43265671.5,962.8302471629758
PHL,5.066785186778471,28.107314987853663,0.2953914077060922,2058,15.70087586419779,166233519.99999997,2610.0118619886402
POL,30.065417880966915,30.065417880966915,0.0,2058,30.065417880966915,33192781.49999999,997.9548464291274
PRT,25.094378126866623,25.094378126866623,0.0,2058,25.094378126866623,8802838.5,220.9017579087394
QAT,194.0634944726065,194.0634944726065,0.0,2058,194.0634944726065,3534368.5,685.8919018639044
ROU,18.34687143592055,18.34687143592055,0.0,2058,18.34687143592055,16737120.999999996,307.073807194446
RUS,55.459425246802105,94.87151538439484,0.5052832068922145,2058,73.64962069492182,129076299.50000004,9506.420498879132
SAU,87.70730172993795,87.70730172993795,0.0,2058,87.70730172993795,50013541.49999999,4386.552774923273
SGP,146.54882678372545,146.54882678372545,0.0,2058,146.54882678372545,6191812.499999999,907.4028575398058
SVK,33.88770173154626,33.88770173154626,0.0,2058,33.88770173154626,4994511.0,169.25249906292683
SVN,34.39107547536516,34.39107547536516,0.0,2058,34.39107547536516,1937424.5,66.63011220732162
SWE,59.92681590623569,59.92681590623569,0.0,2058,59.92681590623569,12192506.5,730.658092461082
THA,19.61677666157704,53.34242480509948,0.4323801044041339,2058,35.182460420125864,64337658.500000015,2263.557123699825
TKM,71.36741717030642,230.5018807480836,2.040185430484323,2058,144.81409266774205,8559383.000000002,1239.5192829406963
TTO,107.26862495244262,107.26862495244262,0.0,2058,107.26862495244262,1427252.5000000005,153.09941313493616
TUR,22.82415145568366,32.91793467338546,0.3492964606783912,2058,32.91793467338546,96212048.0,3167.101910856626
TWN,55.60654891459647,55.60654891459647,0.0,2058,55.60654891459647,21251546.0,1181.7251321597969
UKR,16.30912693773943,81.14302742025666,0.8312038523399645,2058,46.23246562197815,30388917.000000007,1404.9545604916477
USA,78.7542755087688,78.7542755087688,0.0,2058,78.7542755087688,379767172.00000006,29908.28849287399
UZB,16.929813160161515,96.9761148098401,1.0262346365343409,2058,53.874260075397785,47618955.99999999,2565.4360200629235
VEN,21.68315000315088,58.14674998392439,0.4674820510355578,2058,38.512503840430966,36695972.0,1413.2537625783473
VNM,12.983017095485774,54.23444082145499,0.5288644067431951,2058,32.0221357382408,106471716.50000003,3409.4517580464935
ZAF,22.35089835672792,78.94369870815477,0.7255487224541903,2058,48.47065236507878,75362119.00000001,3652.851071544699
ARE,148.57421560580497,148.57421560580497,0.0,2059,148.57421560580497,12038516.499999996,1788.6131460450401
ARG,21.9944250664212,45.88680619064837,0.306312578515733,2059,33.32799047150332,52245004.5,1741.221012159648
AUS,63.45883675635106,63.45883675635106,0.0,2059,63.45883675635106,33601952.99999999,2132.3408501215804
AUT,42.68537969803404,42.68537969803404,0.0,2059,42.68537969803404,8714799.499999998,371.9945256497371
AZE,18.74792384718434,60.39190625078557,0.5338972103025799,2059,38.50212062837979,10543407.5,405.9435473991642
BEL,58.39579089785198,58.39579089785198,0.0,2059,58.39579089785198,11995460.0,700.4843738835475
BGD,2.912047918417104,22.13543244323354,0.2464536477540568,2059,12.030832885317208,206817842.50000003,2488.1909008193556
BGR,34.17553100117327,63.30332751637208,0.373433288656395,2059,47.99256268145989,4710005.499999999,226.04523418877076
BLR,31.13270147225139,80.21263365646267,0.7412547969583665,2059,58.55912895971095,7999418.0,468.438950264633
BRA,17.29974937753321,54.56612100387059,0.4777739952094536,2059,34.97738720028299,227560205.0,7959.461401660773
CAN,102.1602882297225,102.1602882297225,0.0,2059,102.1602882297225,47460228.49999999,4848.550623008489
CHE,33.35074842640076,33.35074842640076,0.0,2059,33.35074842640076,9879217.500000002,329.47929749219594
CHL,25.34271074799886,25.34271074799886,0.0,2059,25.34271074799886,20395674.000000007,516.8816666924811
CHN,31.05148215507296,82.06729179535098,0.6540488415420259,2059,55.25128929212792,1217157936.9999998,67249.5452913966
COL,11.746604967449606,35.80913824901166,0.3084940164302827,2059,23.160883575370068,56561540.99999999,1310.0152659445205
CYP,25.055436817837315,25.055436817837315,0.0,2059,25.055436817837315,1404209.5000000005,35.183082406256936
CZE,44.24216679915524,44.24216679915524,0.0,2059,44.24216679915524,10606040.5,469.2342128795959
DEU,40.97748690734608,40.97748690734608,0.0,2059,40.97748690734608,76405359.49999999,3130.89961856232
DNK,32.1979252367478,32.1979252367478,0.0,2059,32.1979252367478,6564273.500000002,211.3559873865649
DZA,15.252127567674703,64.84151244953811,0.6357613446392745,2059,38.77529731932786,63290067.49999999,2454.091184672829
ECU,12.150252133214822,53.2670898945975,0.5271389456587523,2059,31.654393122588655,22922614.499999993,725.6014507805507
EGY,9.960061736315351,37.1003136174952,0.3479519471946135,2059,22.83428378251605,173017278.49999994,3950.7256365476114
ESP,33.61533313318038,33.61533313318038,0.0,2059,33.61533313318038,41590160.50000001,1398.06710026994
EST,46.50493340432046,46.50493340432046,0.0,2059,46.50493340432046,1110299.5,51.634404306350305
FIN,58.96615229845878,58.96615229845878,0.0,2059,58.96615229845878,5379824.000000003,317.2275213229039
FRA,36.05179358885938,36.05179358885938,0.0,2059,36.05179358885938,65006394.00000001,2343.5970984440673
GBR,30.09788523476273,30.09788523476273,0.0,2059,30.09788523476273,71745297.0,2159.381715239967
GRC,30.41034866635641,30.41034866635641,0.0,2059,30.41034866635641,8574085.5,260.74092955015084
HKG,29.152297203915413,29.152297203915413,0.0,2059,29.152297203915413,6553991.5,191.06390807993537
HRV,23.46819097313328,23.46819097313328,0.0,2059,23.46819097313328,3093593.5000000005,72.60104305124379
HUN,26.660480776779483,26.660480776779483,0.0,2059,26.660480776779483,8458457.999999996,225.50655691019654
IDN,9.85445424640931,37.804322609308656,0.3583316456781967,2059,23.11272513650259,319415802.0,7382.569635881535
IND,7.143405873356667,47.81711813670686,0.5214578495301306,2059,26.4373463059715,1694150260.5,44788.83713119033
IRL,37.76139605584867,37.76139605584867,0.0,2059,37.76139605584867,5788371.000000002,218.57696984918888
IRN,38.13308620147785,117.4179170893744,1.0164721908704686,2059,75.7425572636852,98465613.5,7458.037369027644
IRQ,14.39205426027974,74.48235719341999,0.7703884991428236,2059,42.89642872856422,83546164.50000001,3583.832091019153
ISL,165.8728903441553,165.8728903441553,0.0,2059,165.8728903441553,408882.5,67.82252208614409
ISR,33.64303057131594,33.64303057131594,0.0,2059,33.64303057131594,14205468.0,477.9149942038503
ITA,28.910201002163475,28.910201002163475,0.0,2059,28.910201002163475,48658270.99999999,1406.7203950277417
JPN,39.98491307403856,39.98491307403856,0.0,2059,39.98491307403856,97371456.0,3893.38920405257
KAZ,44.701977802039146,80.62770634501604,0.4605862633714986,2059,61.7436695467846,27516616.5,1698.9768762216008
KOR,68.12618318739187,68.12618318739187,0.0,2059,68.12618318739187,41388858.499999985,2819.6649560880405
KWT,103.88306215481232,103.88306215481232,0.0,2059,103.88306215481232,5088056.000000001,528.5628376951659
LKA,4.347637609372564,16.698447151827388,0.1583437120827541,2059,10.206354956434469,20995890.999999993,214.29151617260777
LTU,23.151077705718613,23.151077705718613,0.0,2059,23.151077705718613,2036743.5,47.1528070351173
LUX,60.33451286984694,60.33451286984694,0.0,2059,60.33451286984694,806515.5,48.66071981448104
LVA,21.43564495412696,21.43564495412696,0.0,2059,21.43564495412696,1326806.0000000005,28.440942339005385
MAR,6.855111800571258,39.76191459393545,0.4218820870944127,2059,22.464749023064527,46138074.5,1036.4802640499533
MEX,19.00918388715196,44.679483529795405,0.3291064056749159,2059,31.18612089712385,143062103.00000006,4461.552039954786
MKD,13.875025130176583,39.23700412316212,0.325153576833148,2059,25.90570747300306,1797510.9999999995,46.56579414550519
MYS,39.58699073255799,66.39829970274144,0.6306583978005577,2059,62.92135145117862,41979830.499999985,2641.4276687514066
NLD,56.00077983312925,56.00077983312925,0.0,2059,56.00077983312925,17627110.999999993,987.1319622051303
NOR,96.9263191947326,96.9263191947326,0.0,2059,96.9263191947326,6554044.499999999,635.2594092234815
