Code,PerCapitaConsumption,MaxGrowth,ProjectedGrowth,Year,PerCapitaConsumptionForecast
BEL,58.39579089785198,58.39579089785198,0.0,2046,58.39579089785198
BGD,2.912047918417104,22.13543244323354,0.24645364775405687,2046,8.826935464514468
BGR,34.17553100117327,63.30332751637208,0.373433288656395,2046,43.13792992892675
BLR,31.13270147225139,80.21263365646267,0.7412547969583665,2046,48.92281659925219
BRA,17.29974937753321,54.56612100387059,0.47777399520945363,2046,28.7663252625601
CAN,102.1602882297225,102.1602882297225,0.0,2046,102.1602882297225
CHE,33.35074842640076,33.35074842640076,0.0,2046,33.35074842640076
CHL,25.34271074799886,25.34271074799886,0.0,2046,25.34271074799886
CHN,31.05148215507296,82.06729179535098,0.6540488415420259,2046,46.74865435208159
COL,11.746604967449606,35.80913824901166,0.30849401643028274,2046,19.150461361776394
CYP,25.055436817837315,25.055436817837315,0.0,2046,25.055436817837315
CZE,44.24216679915524,44.24216679915524,0.0,2046,44.24216679915524
DEU,40.97748690734608,40.97748690734608,0.0,2046,40.97748690734608
DNK,32.1979252367478,32.1979252367478,0.0,2046,32.1979252367478
DZA,15.252127567674703,64.84151244953811,0.6357613446392745,2046,30.51039983901729
ECU,12.150252133214822,53.2670898945975,0.5271389456587523,2046,24.801586829024878
EGY,9.960061736315351,37.1003136174952,0.3479519471946135,2046,18.310908468986074
ESP,33.61533313318038,33.61533313318038,0.0,2046,33.61533313318038
EST,46.50493340432046,46.50493340432046,0.0,2046,46.50493340432046
FIN,58.96615229845878,58.96615229845878,0.0,2046,58.96615229845878
FRA,36.05179358885938,36.05179358885938,0.0,2046,36.05179358885938
GBR,30.09788523476273,30.09788523476273,0.0,2046,30.09788523476273
GRC,30.41034866635641,30.41034866635641,0.0,2046,30.41034866635641
HKG,29.152297203915413,29.152297203915413,0.0,2046,29.152297203915413
HRV,23.46819097313328,23.46819097313328,0.0,2046,23.46819097313328
HUN,26.660480776779483,26.660480776779483,0.0,2046,26.660480776779483
IDN,9.85445424640931,37.804322609308656,0.35833164567819675,2046,18.45441374268603
IND,7.143405873356667,47.81711813670686,0.5214578495301306,2046,19.658394262079803
IRL,37.76139605584867,37.76139605584867,0.0,2046,37.76139605584867
IRN,38.13308620147785,117.4179170893744,1.0164721908704686,2046,62.5284187823691
IRQ,14.39205426027974,74.48235719341999,0.7703884991428236,2046,32.88137823970751
ISL,165.8728903441553,165.8728903441553,0.0,2046,165.8728903441553
ISR,33.64303057131594,33.64303057131594,0.0,2046,33.64303057131594
ITA,28.910201002163475,28.910201002163475,0.0,2046,28.910201002163475
JPN,39.98491307403856,39.98491307403856,0.0,2046,39.98491307403856
KAZ,44.701977802039146,80.62770634501604,0.4605862633714986,2046,55.756048122955114
KOR,68.12618318739187,68.12618318739187,0.0,2046,68.12618318739187
KWT,103.88306215481232,103.88306215481232,0.0,2046,103.88306215481232
LKA,4.347637609372564,16.698447151827388,0.15834371208275416,2046,8.147886699358663
LTU,23.151077705718613,23.151077705718613,0.0,2046,23.151077705718613
LUX,60.33451286984694,60.33451286984694,0.0,2046,60.33451286984694
LVA,21.435644954126957,21.43564495412696,0.0,2046,21.435644954126957
MAR,6.855111800571258,39.76191459393545,0.4218820870944127,2046,16.980281890837162
MEX,19.00918388715196,44.679483529795405,0.32910640567491595,2046,26.90773762334994
MKD,13.875025130176583,39.23700412316212,0.325153576833148,2046,21.678710974172134
MYS,39.58699073255799,66.39829970274144,0.6306583978005577,2046,54.722792279771376
NLD,56.00077983312925,56.00077983312925,0.0,2046,56.00077983312925
NOR,96.9263191947326,96.9263191947326,0.0,2046,96.9263191947326
NZL,44.93927483494892,44.93927483494892,0.0,2046,44.93927483494892
OMN,90.7514791562962,90.7514791562962,0.0,2046,90.7514791562962
PAK,4.242753225394122,37.56493480068901,0.42720745609352423,2046,14.495732171638704
PER,9.835474135025157,36.74207954262873,0.3449564795846612,2046,18.114429645057026
PHL,5.066785186778471,28.107314987853663,0.2953914077060922,2046,12.156178971724684
POL,30.065417880966915,30.065417880966915,0.0,2046,30.065417880966915
PRT,25.094378126866623,25.094378126866623,0.0,2046,25.094378126866623
QAT,194.0634944726065,194.0634944726065,0.0,2046,194.0634944726065
ROU,18.34687143592055,18.34687143592055,0.0,2046,18.34687143592055
RUS,55.459425246802105,94.87151538439484,0.5052832068922145,2046,67.58622221221526
SAU,87.70730172993795,87.70730172993795,0.0,2046,87.70730172993795
SGP,146.54882678372545,146.54882678372545,0.0,2046,146.54882678372545
SVK,33.88770173154626,33.88770173154626,0.0,2046,33.88770173154626
SVN,34.39107547536516,34.39107547536516,0.0,2046,34.39107547536516
SWE,59.92681590623569,59.92681590623569,0.0,2046,59.92681590623569
THA,19.61677666157704,53.34242480509948,0.43238010440413394,2046,29.993899167276254
TKM,71.36741717030642,230.5018807480836,2.040185430484323,2046,120.33186750193018
TTO,107.26862495244262,107.26862495244262,0.0,2046,107.26862495244262
TUR,22.82415145568366,32.91793467338546,0.3492964606783912,2046,31.207266511965045
TWN,55.60654891459647,55.60654891459647,0.0,2046,55.60654891459647
UKR,16.30912693773943,81.14302742025666,0.8312038523399645,2046,36.25801939389858
USA,78.7542755087688,78.7542755087688,0.0,2046,78.7542755087688
UZB,16.929813160161515,96.9761148098401,1.0262346365343409,2046,41.5594444369857
VEN,21.68315000315088,58.14674998392439,0.4674820510355578,2046,32.90271922800427
VNM,12.983017095485774,54.23444082145499,0.5288644067431951,2046,25.675762857322457
ZAF,22.35089835672792,78.94369870815477,0.7255487224541903,2046,39.76406769562848
ARE,148.57421560580497,148.57421560580497,0.0,2047,148.57421560580497
ARG,21.994425066421197,45.88680619064837,0.306312578515733,2047,29.65223952931452
AUS,63.45883675635106,63.45883675635106,0.0,2047,63.45883675635106
AUT,42.68537969803404,42.68537969803404,0.0,2047,42.68537969803404
AZE,18.74792384718434,60.39190625078557,0.5338972103025799,2047,32.095354104748836
BEL,58.39579089785198,58.39579089785198,0.0,2047,58.39579089785198
BGD,2.912047918417104,22.13543244323354,0.24645364775405687,2047,9.073389112268526
BGR,34.17553100117327,63.30332751637208,0.373433288656395,2047,43.511363217583146
BLR,31.13270147225139,80.21263365646267,0.7412547969583665,2047,49.66407139621055
BRA,17.29974937753321,54.56612100387059,0.47777399520945363,2047,29.24409925776955
CAN,102.1602882297225,102.1602882297225,0.0,2047,102.1602882297225
CHE,33.35074842640076,33.35074842640076,0.0,2047,33.35074842640076
CHL,25.34271074799886,25.34271074799886,0.0,2047,25.34271074799886
CHN,31.05148215507296,82.06729179535098,0.6540488415420259,2047,47.40270319362361
COL,11.746604967449606,35.80913824901166,0.30849401643028274,2047,19.458955378206674
CYP,25.055436817837315,25.055436817837315,0.0,2047,25.055436817837315
CZE,44.24216679915524,44.24216679915524,0.0,2047,44.24216679915524
DEU,40.97748690734608,40.97748690734608,0.0,2047,40.97748690734608
DNK,32.1979252367478,32.1979252367478,0.0,2047,32.1979252367478
DZA,15.252127567674703,64.84151244953811,0.6357613446392745,2047,31.146161183656567
ECU,12.150252133214822,53.2670898945975,0.5271389456587523,2047,25.32872577468363
EGY,9.960061736315351,37.1003136174952,0.3479519471946135,2047,18.658860416180687
ESP,33.61533313318038,33.61533313318038,0.0,2047,33.61533313318038
EST,46.50493340432046,46.50493340432046,0.0,2047,46.50493340432046
FIN,58.96615229845878,58.96615229845878,0.0,2047,58.96615229845878
FRA,36.05179358885938,36.05179358885938,0.0,2047,36.05179358885938
GBR,30.09788523476273,30.09788523476273,0.0,2047,30.09788523476273
GRC,30.41034866635641,30.41034866635641,0.0,2047,30.41034866635641
HKG,29.152297203915413,29.152297203915413,0.0,2047,29.152297203915413
HRV,23.46819097313328,23.46819097313328,0.0,2047,23.46819097313328
HUN,26.660480776779483,26.660480776779483,0.0,2047,26.660480776779483
IDN,9.85445424640931,37.804322609308656,0.35833164567819675,2047,18.812745388364227
IND,7.143405873356667,47.81711813670686,0.5214578495301306,2047,20.179852111609932
IRL,37.76139605584867,37.76139605584867,0.0,2047,37.76139605584867
IRN,38.13308620147785,117.4179170893744,1.0164721908704686,2047,63.54489097323957
IRQ,14.39205426027974,74.48235719341999,0.7703884991428236,2047,33.651766738850334
ISL,165.8728903441553,165.8728903441553,0.0,2047,165.8728903441553
ISR,33.64303057131594,33.64303057131594,0.0,2047,33.64303057131594
ITA,28.910201002163475,28.910201002163475,0.0,2047,28.910201002163475
JPN,39.98491307403856,39.98491307403856,0.0,2047,39.98491307403856
KAZ,44.701977802039146,80.62770634501604,0.4605862633714986,2047,56.21663438632661
KOR,68.12618318739187,68.12618318739187,0.0,2047,68.12618318739187
KWT,103.88306215481232,103.88306215481232,0.0,2047,103.88306215481232
LKA,4.347637609372564,16.698447151827388,0.15834371208275416,2047,8.306230411441417
LTU,23.151077705718613,23.151077705718613,0.0,2047,23.151077705718613
LUX,60.33451286984694,60.33451286984694,0.0,2047,60.33451286984694
LVA,21.435644954126957,21.43564495412696,0.0,2047,21.435644954126957
MAR,6.855111800571258,39.76191459393545,0.4218820870944127,2047,17.402163977931576
MEX,19.00918388715196,44.679483529795405,0.32910640567491595,2047,27.23684402902486
MKD,13.875025130176583,39.23700412316212,0.325153576833148,2047,22.003864551005282
MYS,39.58699073255799,66.39829970274144,0.6306583978005577,2047,55.353450677571935
NLD,56.00077983312925,56.00077983312925,0.0,2047,56.00077983312925
NOR,96.9263191947326,96.9263191947326,0.0,2047,96.9263191947326
NZL,44.93927483494892,44.93927483494892,0.0,2047,44.93927483494892
OMN,90.7514791562962,90.7514791562962,0.0,2047,90.7514791562962
PAK,4.242753225394122,37.56493480068901,0.42720745609352423,2047,14.922939627732227
PER,9.835474135025157,36.74207954262873,0.3449564795846612,2047,18.45938612464169
PHL,5.066785186778471,28.107314987853663,0.2953914077060922,2047,12.451570379430777
POL,30.065417880966915,30.065417880966915,0.0,2047,30.065417880966915
PRT,25.094378126866623,25.094378126866623,0.0,2047,25.094378126866623
QAT,194.0634944726065,194.0634944726065,0.0,2047,194.0634944726065
ROU,18.34687143592055,18.34687143592055,0.0,2047,18.34687143592055
RUS,55.459425246802105,94.87151538439484,0.5052832068922145,2047,68.09150541910746
SAU,87.70730172993795,87.70730172993795,0.0,2047,87.70730172993795
SGP,146.54882678372545,146.54882678372545,0.0,2047,146.54882678372545
SVK,33.88770173154626,33.88770173154626,0.0,2047,33.88770173154626
SVN,34.39107547536516,34.39107547536516,0.0,2047,34.39107547536516
SWE,59.92681590623569,59.92681590623569,0.0,2047,59.92681590623569
THA,19.61677666157704,53.34242480509948,0.43238010440413394,2047,30.426279271680386
TKM,71.36741717030642,230.5018807480836,2.040185430484323,2047,122.3720529324145
TTO,107.26862495244262,107.26862495244262,0.0,2047,107.26862495244262
TUR,22.82415145568366,32.91793467338546,0.3492964606783912,2047,31.55656297264344
TWN,55.60654891459647,55.60654891459647,0.0,2047,55.60654891459647
UKR,16.30912693773943,81.14302742025666,0.8312038523399645,2047,37.08922324623855
USA,78.7542755087688,78.7542755087688,0.0,2047,78.7542755087688
UZB,16.929813160161515,96.9761148098401,1.0262346365343409,2047,42.58567907352004
VEN,21.68315000315088,58.14674998392439,0.4674820510355578,2047,33.370201279039826
VNM,12.983017095485774,54.23444082145499,0.5288644067431951,2047,26.204627264065653
ZAF,22.35089835672792,78.94369870815477,0.7255487224541903,2047,40.489616418082676
ARE,148.57421560580497,148.57421560580497,0.0,2048,148.57421560580497
ARG,21.994425066421197,45.88680619064837,0.306312578515733,2048,29.958552107830258
AUS,63.45883675635106,63.45883675635106,0.0,2048,63.45883675635106
AUT,42.68537969803404,42.68537969803404,0.0,2048,42.68537969803404
AZE,18.74792384718434,60.39190625078557,0.5338972103025799,2048,32.62925131505142
BEL,58.39579089785198,58.39579089785198,0.0,2048,58.39579089785198
BGD,2.912047918417104,22.13543244323354,0.24645364775405687,2048,9.319842760022583
BGR,34.17553100117327,63.30332751637208,0.373433288656395,2048,43.88479650623954
BLR,31.13270147225139,80.21263365646267,0.7412547969583665,2048,50.40532619316892
BRA,17.29974937753321,54.56612100387059,0.47777399520945363,2048,29.721873252979005
CAN,102.1602882297225,102.1602882297225,0.0,2048,102.1602882297225
CHE,33.35074842640076,33.35074842640076,0.0,2048,33.35074842640076
CHL,25.34271074799886,25.34271074799886,0.0,2048,25.34271074799886
CHN,31.05148215507296,82.06729179535098,0.6540488415420259,2048,48.05675203516563
COL,11.746604967449606,35.80913824901166,0.30849401643028274,2048,19.767449394636955
CYP,25.055436817837315,25.055436817837315,0.0,2048,25.055436817837315
CZE,44.24216679915524,44.24216679915524,0.0,2048,44.24216679915524
DEU,40.97748690734608,40.97748690734608,0.0,2048,40.97748690734608
DNK,32.1979252367478,32.1979252367478,0.0,2048,32.1979252367478
DZA,15.252127567674703,64.84151244953811,0.6357613446392745,2048,31.781922528295837
ECU,12.150252133214822,53.2670898945975,0.5271389456587523,2048,25.85586472034238
EGY,9.960061736315351,37.1003136174952,0.3479519471946135,2048,19.006812363375303
ESP,33.61533313318038,33.61533313318038,0.0,2048,33.61533313318038
EST,46.50493340432046,46.50493340432046,0.0,2048,46.50493340432046
FIN,58.96615229845878,58.96615229845878,0.0,2048,58.96615229845878
FRA,36.05179358885938,36.05179358885938,0.0,2048,36.05179358885938
GBR,30.09788523476273,30.09788523476273,0.0,2048,30.09788523476273
GRC,30.41034866635641,30.41034866635641,0.0,2048,30.41034866635641
HKG,29.152297203915413,29.152297203915413,0.0,2048,29.152297203915413
HRV,23.46819097313328,23.46819097313328,0.0,2048,23.46819097313328
HUN,26.660480776779483,26.660480776779483,0.0,2048,26.660480776779483
IDN,9.85445424640931,37.804322609308656,0.35833164567819675,2048,19.171077034042426
IND,7.143405873356667,47.81711813670686,0.5214578495301306,2048,20.701309961140065
IRL,37.76139605584867,37.76139605584867,0.0,2048,37.76139605584867
IRN,38.13308620147785,117.4179170893744,1.0164721908704686,2048,64.56136316411003
IRQ,14.39205426027974,74.48235719341999,0.7703884991428236,2048,34.42215523799315
ISL,165.8728903441553,165.8728903441553,0.0,2048,165.8728903441553
ISR,33.64303057131594,33.64303057131594,0.0,2048,33.64303057131594
ITA,28.910201002163475,28.910201002163475,0.0,2048,28.910201002163475
JPN,39.98491307403856,39.98491307403856,0.0,2048,39.98491307403856
KAZ,44.701977802039146,80.62770634501604,0.4605862633714986,2048,56.67722064969811
KOR,68.12618318739187,68.12618318739187,0.0,2048,68.12618318739187
KWT,103.88306215481232,103.88306215481232,0.0,2048,103.88306215481232
LKA,4.347637609372564,16.698447151827388,0.15834371208275416,2048,8.464574123524173
LTU,23.151077705718613,23.151077705718613,0.0,2048,23.151077705718613
LUX,60.33451286984694,60.33451286984694,0.0,2048,60.33451286984694
LVA,21.435644954126957,21.43564495412696,0.0,2048,21.435644954126957
MAR,6.855111800571258,39.76191459393545,0.4218820870944127,2048,17.82404606502599
MEX,19.00918388715196,44.679483529795405,0.32910640567491595,2048,27.565950434699772
MKD,13.875025130176583,39.23700412316212,0.325153576833148,2048,22.32901812783843
MYS,39.58699073255799,66.39829970274144,0.6306583978005577,2048,55.98410907537249
NLD,56.00077983312925,56.00077983312925,0.0,2048,56.00077983312925
NOR,96.9263191947326,96.9263191947326,0.0,2048,96.9263191947326
NZL,44.93927483494892,44.93927483494892,0.0,2048,44.93927483494892
OMN,90.7514791562962,90.7514791562962,0.0,2048,90.7514791562962
PAK,4.242753225394122,37.56493480068901,0.42720745609352423,2048,15.350147083825751
PER,9.835474135025157,36.74207954262873,0.3449564795846612,2048,18.80434260422635
PHL,5.066785186778471,28.107314987853663,0.2953914077060922,2048,12.746961787136868
POL,30.065417880966915,30.065417880966915,0.0,2048,30.065417880966915
PRT,25.094378126866623,25.094378126866623,0.0,2048,25.094378126866623
QAT,194.0634944726065,194.0634944726065,0.0,2048,194.0634944726065
ROU,18.34687143592055,18.34687143592055,0.0,2048,18.34687143592055
RUS,55.459425246802105,94.87151538439484,0.5052832068922145,2048,68.59678862599968
SAU,87.70730172993795,87.70730172993795,0.0,2048,87.70730172993795
SGP,146.54882678372545,146.54882678372545,0.0,2048,146.54882678372545
SVK,33.88770173154626,33.88770173154626,0.0,2048,33.88770173154626
SVN,34.39107547536516,34.39107547536516,0.0,2048,34.39107547536516
SWE,59.92681590623569,59.92681590623569,0.0,2048,59.92681590623569
THA,19.61677666157704,53.34242480509948,0.43238010440413394,2048,30.85865937608452
TKM,71.36741717030642,230.5018807480836,2.040185430484323,2048,124.41223836289882
TTO,107.26862495244262,107.26862495244262,0.0,2048,107.26862495244262
TUR,22.82415145568366,32.91793467338546,0.3492964606783912,2048,31.90585943332183
TWN,55.60654891459647,55.60654891459647,0.0,2048,55.60654891459647
UKR,16.30912693773943,81.14302742025666,0.8312038523399645,2048,37.92042709857851
USA,78.7542755087688,78.7542755087688,0.0,2048,78.7542755087688
UZB,16.929813160161515,96.9761148098401,1.0262346365343409,2048,43.61191371005438
VEN,21.68315000315088,58.14674998392439,0.4674820510355578,2048,33.837683330075386
VNM,12.983017095485774,54.23444082145499,0.5288644067431951,2048,26.733491670808846
ZAF,22.35089835672792,78.94369870815477,0.7255487224541903,2048,41.21516514053687
ARE,148.57421560580497,148.57421560580497,0.0,2049,148.57421560580497
ARG,21.994425066421197,45.88680619064837,0.306312578515733,2049,30.264864686345987
AUS,63.45883675635106,63.45883675635106,0.0,2049,63.45883675635106
AUT,42.68537969803404,42.68537969803404,0.0,2049,42.68537969803404
AZE,18.74792384718434,60.39190625078557,0.5338972103025799,2049,33.163148525353996
BEL,58.39579089785198,58.39579089785198,0.0,2049,58.39579089785198
BGD,2.912047918417104,22.13543244323354,0.24645364775405687,2049,9.566296407776639
BGR,34.17553100117327,63.30332751637208,0.373433288656395,2049,44.25822979489593
BLR,31.13270147225139,80.21263365646267,0.7412547969583665,2049,51.14658099012729
BRA,17.29974937753321,54.56612100387059,0.47777399520945363,2049,30.19964724818846
CAN,102.1602882297225,102.1602882297225,0.0,2049,102.1602882297225
CHE,33.35074842640076,33.35074842640076,0.0,2049,33.35074842640076
CHL,25.34271074799886,25.34271074799886,0.0,2049,25.34271074799886
CHN,31.05148215507296,82.06729179535098,0.6540488415420259,2049,48.710800876707665
COL,11.746604967449606,35.80913824901166,0.30849401643028274,2049,20.07594341106724
CYP,25.055436817837315,25.055436817837315,0.0,2049,25.055436817837315
CZE,44.24216679915524,44.24216679915524,0.0,2049,44.24216679915524
DEU,40.97748690734608,40.97748690734608,0.0,2049,40.97748690734608
DNK,32.1979252367478,32.1979252367478,0.0,2049,32.1979252367478
DZA,15.252127567674703,64.84151244953811,0.6357613446392745,2049,32.417683872935115
ECU,12.150252133214822,53.2670898945975,0.5271389456587523,2049,26.383003666001134
EGY,9.960061736315351,37.1003136174952,0.3479519471946135,2049,19.354764310569916
ESP,33.61533313318038,33.61533313318038,0.0,2049,33.61533313318038
EST,46.50493340432046,46.50493340432046,0.0,2049,46.50493340432046
FIN,58.96615229845878,58.96615229845878,0.0,2049,58.96615229845878
FRA,36.05179358885938,36.05179358885938,0.0,2049,36.05179358885938
GBR,30.09788523476273,30.09788523476273,0.0,2049,30.09788523476273
GRC,30.41034866635641,30.41034866635641,0.0,2049,30.41034866635641
HKG,29.152297203915413,29.152297203915413,0.0,2049,29.152297203915413
HRV,23.46819097313328,23.46819097313328,0.0,2049,23.46819097313328
HUN,26.660480776779483,26.660480776779483,0.0,2049,26.660480776779483
IDN,9.85445424640931,37.804322609308656,0.35833164567819675,2049,19.52940867972062
IND,7.143405873356667,47.81711813670686,0.5214578495301306,2049,21.222767810670195
IRL,37.76139605584867,37.76139605584867,0.0,2049,37.76139605584867
IRN,38.13308620147785,117.4179170893744,1.0164721908704686,2049,65.57783535498051
IRQ,14.39205426027974,74.48235719341999,0.7703884991428236,2049,35.19254373713598
ISL,165.8728903441553,165.8728903441553,0.0,2049,165.8728903441553
ISR,33.64303057131594,33.64303057131594,0.0,2049,33.64303057131594
ITA,28.910201002163475,28.910201002163475,0.0,2049,28.910201002163475
JPN,39.98491307403856,39.98491307403856,0.0,2049,39.98491307403856
KAZ,44.701977802039146,80.62770634501604,0.4605862633714986,2049,57.13780691306961
KOR,68.12618318739187,68.12618318739187,0.0,2049,68.12618318739187
KWT,103.88306215481232,103.88306215481232,0.0,2049,103.88306215481232
LKA,4.347637609372564,16.698447151827388,0.15834371208275416,2049,8.622917835606927
LTU,23.151077705718613,23.151077705718613,0.0,2049,23.151077705718613
LUX,60.33451286984694,60.33451286984694,0.0,2049,60.33451286984694
LVA,21.435644954126957,21.43564495412696,0.0,2049,21.435644954126957
MAR,6.855111800571258,39.76191459393545,0.4218820870944127,2049,18.2459281521204
MEX,19.00918388715196,44.679483529795405,0.32910640567491595,2049,27.89505684037469
MKD,13.875025130176583,39.23700412316212,0.325153576833148,2049,22.65417170467158
MYS,39.58699073255799,66.39829970274144,0.6306583978005577,2049,56.614767473173046
NLD,56.00077983312925,56.00077983312925,0.0,2049,56.00077983312925
NOR,96.9263191947326,96.9263191947326,0.0,2049,96.9263191947326
NZL,44.93927483494892,44.93927483494892,0.0,2049,44.93927483494892
OMN,90.7514791562962,90.7514791562962,0.0,2049,90.7514791562962
PAK,4.242753225394122,37.56493480068901,0.42720745609352423,2049,15.777354539919276
PER,9.835474135025157,36.74207954262873,0.3449564795846612,2049,19.14929908381101
PHL,5.066785186778471,28.107314987853663,0.2953914077060922,2049,13.04235319484296
POL,30.065417880966915,30.065417880966915,0.0,2049,30.065417880966915
PRT,25.094378126866623,25.094378126866623,0.0,2049,25.094378126866623
QAT,194.0634944726065,194.0634944726065,0.0,2049,194.0634944726065
ROU,18.34687143592055,18.34687143592055,0.0,2049,18.34687143592055
RUS,55.459425246802105,94.87151538439484,0.5052832068922145,2049,69.1020718328919
SAU,87.70730172993795,87.70730172993795,0.0,2049,87.70730172993795
SGP,146.54882678372545,146.54882678372545,0.0,2049,146.54882678372545
SVK,33.88770173154626,33.88770173154626,0.0,2049,33.88770173154626
SVN,34.39107547536516,34.39107547536516,0.0,2049,34.39107547536516
SWE,59.92681590623569,59.92681590623569,0.0,2049,59.92681590623569
THA,19.61677666157704,53.34242480509948,0.43238010440413394,2049,31.291039480488656
TKM,71.36741717030642,230.5018807480836,2.040185430484323,2049,126.45242379338315
TTO,107.26862495244262,107.26862495244262,0.0,2049,107.26862495244262
TUR,22.82415145568366,32.91793467338546,0.3492964606783912,2049,32.255155894000225
TWN,55.60654891459647,55.60654891459647,0.0,2049,55.60654891459647
UKR,16.30912693773943,81.14302742025666,0.8312038523399645,2049,38.75163095091847
USA,78.7542755087688,78.7542755087688,0.0,2049,78.7542755087688
UZB,16.929813160161515,96.9761148098401,1.0262346365343409,2049,44.63814834658872
VEN,21.68315000315088,58.14674998392439,0.4674820510355578,2049,34.30516538111094
VNM,12.983017095485774,54.23444082145499,0.5288644067431951,2049,27.26235607755204
ZAF,22.35089835672792,78.94369870815477,0.7255487224541903,2049,41.94071386299106
ARE,148.57421560580497,148.57421560580497,0.0,2050,148.57421560580497
ARG,21.994425066421197,45.88680619064837,0.306312578515733,2050,30.57117726486172
AUS,63.45883675635106,63.45883675635106,0.0,2050,63.45883675635106
AUT,42.68537969803404,42.68537969803404,0.0,2050,42.68537969803404
AZE,18.74792384718434,60.39190625078557,0.5338972103025799,2050,33.69704573565657
BEL,58.39579089785198,58.39579089785198,0.0,2050,58.39579089785198
BGD,2.912047918417104,22.13543244323354,0.24645364775405687,2050,9.812750055530696
BGR,34.17553100117327,63.30332751637208,0.373433288656395,2050,44.631663083552326
BLR,31.13270147225139,80.21263365646267,0.7412547969583665,2050,51.88783578708565
BRA,17.29974937753321,54.56612100387059,0.47777399520945363,2050,30.677421243397912
CAN,102.1602882297225,102.1602882297225,0.0,2050,102.1602882297225
CHE,33.35074842640076,33.35074842640076,0.0,2050,33.35074842640076
CHL,25.34271074799886,25.34271074799886,0.0,2050,25.34271074799886
CHN,31.05148215507296,82.06729179535098,0.6540488415420259,2050,49.36484971824969
COL,11.746604967449606,35.80913824901166,0.30849401643028274,2050,20.384437427497524
CYP,25.055436817837315,25.055436817837315,0.0,2050,25.055436817837315
CZE,44.24216679915524,44.24216679915524,0.0,2050,44.24216679915524
DEU,40.97748690734608,40.97748690734608,0.0,2050,40.97748690734608
DNK,32.1979252367478,32.1979252367478,0.0,2050,32.1979252367478
DZA,15.252127567674703,64.84151244953811,0.6357613446392745,2050,33.05344521757439
ECU,12.150252133214822,53.2670898945975,0.5271389456587523,2050,26.910142611659886
EGY,9.960061736315351,37.1003136174952,0.3479519471946135,2050,19.70271625776453
ESP,33.61533313318038,33.61533313318038,0.0,2050,33.61533313318038
EST,46.50493340432046,46.50493340432046,0.0,2050,46.50493340432046
FIN,58.96615229845878,58.96615229845878,0.0,2050,58.96615229845878
FRA,36.05179358885938,36.05179358885938,0.0,2050,36.05179358885938
GBR,30.09788523476273,30.09788523476273,0.0,2050,30.09788523476273
GRC,30.41034866635641,30.41034866635641,0.0,2050,30.41034866635641
HKG,29.152297203915413,29.152297203915413,0.0,2050,29.152297203915413
HRV,23.46819097313328,23.46819097313328,0.0,2050,23.46819097313328
HUN,26.660480776779483,26.660480776779483,0.0,2050,26.660480776779483
IDN,9.85445424640931,37.804322609308656,0.35833164567819675,2050,19.887740325398816
IND,7.143405873356667,47.81711813670686,0.5214578495301306,2050,21.744225660200325
IRL,37.76139605584867,37.76139605584867,0.0,2050,37.76139605584867
IRN,38.13308620147785,117.4179170893744,1.0164721908704686,2050,66.59430754585097
IRQ,14.39205426027974,74.48235719341999,0.7703884991428236,2050,35.9629322362788
ISL,165.8728903441553,165.8728903441553,0.0,2050,165.8728903441553
ISR,33.64303057131594,33.64303057131594,0.0,2050,33.64303057131594
ITA,28.910201002163475,28.910201002163475,0.0,2050,28.910201002163475
JPN,39.98491307403856,39.98491307403856,0.0,2050,39.98491307403856
KAZ,44.701977802039146,80.62770634501604,0.4605862633714986,2050,57.59839317644111
KOR,68.12618318739187,68.12618318739187,0.0,2050,68.12618318739187
KWT,103.88306215481232,103.88306215481232,0.0,2050,103.88306215481232
LKA,4.347637609372564,16.698447151827388,0.15834371208275416,2050,8.781261547689681
LTU,23.151077705718613,23.151077705718613,0.0,2050,23.151077705718613
LUX,60.33451286984694,60.33451286984694,0.0,2050,60.33451286984694
LVA,21.435644954126957,21.43564495412696,0.0,2050,21.435644954126957
MAR,6.855111800571258,39.76191459393545,0.4218820870944127,2050,18.667810239214816
MEX,19.00918388715196,44.679483529795405,0.32910640567491595,2050,28.224163246049606
MKD,13.875025130176583,39.23700412316212,0.325153576833148,2050,22.979325281504728
MYS,39.58699073255799,66.39829970274144,0.6306583978005577,2050,57.245425870973605
NLD,56.00077983312925,56.00077983312925,0.0,2050,56.00077983312925
NOR,96.9263191947326,96.9263191947326,0.0,2050,96.9263191947326
NZL,44.93927483494892,44.93927483494892,0.0,2050,44.93927483494892
OMN,90.7514791562962,90.7514791562962,0.0,2050,90.7514791562962
PAK,4.242753225394122,37.56493480068901,0.42720745609352423,2050,16.2045619960128
PER,9.835474135025157,36.74207954262873,0.3449564795846612,2050,19.49425556339567
PHL,5.066785186778471,28.107314987853663,0.2953914077060922,2050,13.337744602549051
POL,30.065417880966915,30.065417880966915,0.0,2050,30.065417880966915
PRT,25.094378126866623,25.094378126866623,0.0,2050,25.094378126866623
QAT,194.0634944726065,194.0634944726065,0.0,2050,194.0634944726065
ROU,18.34687143592055,18.34687143592055,0.0,2050,18.34687143592055
RUS,55.459425246802105,94.87151538439484,0.5052832068922145,2050,69.60735503978411
SAU,87.70730172993795,87.70730172993795,0.0,2050,87.70730172993795
SGP,146.54882678372545,146.54882678372545,0.0,2050,146.54882678372545
SVK,33.88770173154626,33.88770173154626,0.0,2050,33.88770173154626
