Code,Year,ConsumptionTotal,GDP 2015 PPP,IntensidadeEnergetica
LUX,2005,52.55296621000001,50531211320.23206,1.0400100222604094
LUX,2006,51.62663796,53571530313.66575,0.9636954116808266
LUX,2007,50.12564820000001,57910110485.54139,0.8655768013517268
LUX,2008,49.76074926,57736278119.688354,0.861862781609252
LUX,2009,47.5929537,55866226614.58786,0.8519092228715599
LUX,2010,50.1157355,57967027793.84814,0.8645558933645832
LUX,2011,48.82111594999999,58572376708.37296,0.8335177551881889
LUX,2012,47.95294125,59538763540.57862,0.8054070726093883
LUX,2013,45.69236353,61427208385.87606,0.7438456789858943
LUX,2014,44.27421280000001,63038496898.92506,0.7023361117094621
LUX,2015,43.0344657,64469334920.60701,0.6675183752554028
LUX,2016,42.45923265,67678741186.30373,0.6273643969399442
LUX,2017,44.35489865,68570197215.64064,0.6468538877103126
LUX,2018,46.430950470000006,69406288659.89323,0.6689732496362446
LUX,2019,47.28824879999999,71430070480.66194,0.6620215895321313
LUX,2020,40.49808885,70780178414.0631,0.5721670919376146
LUX,2021,43.27490687,75853986129.883,0.5705027392482894
LUX,2022,39.0725702,76900912144.08134,0.5080898146798797
LVA,1995,44.5682118,23854415374.900845,1.8683422376762089
LVA,1996,41.4652088,24471771301.89122,1.694409787034725
LVA,1997,41.77229,26634320388.53992,1.568363276803322
LVA,1998,45.46201100000001,28321854357.582577,1.605191892663925
LVA,1999,38.59427540000001,29102454005.005512,1.326151924966944
LVA,2000,37.75417899999999,30754234009.733147,1.2276091476722033
LVA,2001,40.66444289999999,32698980506.52372,1.2435997168745703
LVA,2002,41.022439,35016726314.324066,1.1715098273826703
LVA,2003,40.5188148,37966136921.07183,1.0672356496062518
LVA,2004,45.55563654000001,41111307125.77264,1.1081047946403346
LVA,2005,46.95771195,45518589699.18279,1.0316161432137483
LVA,2006,44.543408,50968000468.15042,0.8739485086889939
LVA,2007,45.92615899999999,56035199129.86097,0.8195948209904032
LVA,2008,46.242855000000006,54214547862.72695,0.8529602629369605
LVA,2009,43.8207697,46483477416.68906,0.9427171144529506
LVA,2010,49.6699447,44412374815.610405,1.118380741994045
LVA,2011,44.3360476,45555421597.0899,0.9732331750131846
LVA,2012,45.9627386,48763546980.9853,0.9425634812398402
LVA,2013,44.23666899999999,49742702853.275154,0.8893097170550588
LVA,2014,40.74748666,50688894959.13647,0.8038740377522361
LVA,2015,41.7456382,52658290346.93348,0.7927647845185128
LVA,2016,44.49915233,53905562377.42168,0.825502051503287
LVA,2017,48.97815278000001,55691171159.27164,0.8794599172627737
LVA,2018,43.56448714999999,57913538059.74947,0.7522332188555714
LVA,2019,44.83715716,58253781476.21626,0.7696866370521546
LVA,2020,40.85451497,56206858447.1447,0.7268599615546633
LVA,2021,42.39872588,59990555366.02529,0.7067566823028921
LVA,2022,39.66989777,62005322543.1101,0.6397821371289364
MAR,1966,23.3851629,28207849223.83345,0.8290303423857409
MAR,1967,24.6397484,31036769673.54471,0.7938889471800463
MAR,1968,26.452304,34106846018.789658,0.7755716839202099
MAR,1969,29.0090139,36958916880.82755,0.784898918805936
MAR,1970,30.3750873,38700960783.22695,0.784866491303353
MAR,1971,32.2799663,40867012403.33355,0.7898783004105018
MAR,1972,34.890009400000004,41863038492.29224,0.8334323225588105
MAR,1973,38.7561991,43353074155.918434,0.8939665722576935
MAR,1974,41.43064593,45779133838.16997,0.9050115730991777
MAR,1975,42.1101263,49239222202.50498,0.8552150991909393
MAR,1976,45.639269,54563351634.81606,0.8364454827748935
MAR,1977,51.19051824,57869436601.74193,0.8845864284508883
MAR,1978,54.3372467,59161466325.76508,0.9184567265591234
MAR,1979,60.6028155,61997541128.836525,0.9775035331491911
MAR,1980,60.77551026,64255593756.9506,0.945839991610471
MAR,1981,58.9502556,63135339290.628174,0.9337125017834598
MAR,1982,60.7494805,68790606508.64761,0.8831072087198886
MAR,1983,62.37114174,69744436130.45833,0.8942812531071807
MAR,1984,63.20392695,74220903478.9069,0.8515650441787218
MAR,1985,65.3027697,78679837124.28928,0.829980997505654
MAR,1986,67.53514609999999,85974328043.3335,0.7855268850250317
MAR,1987,69.5650575,85694907973.12074,0.8117758586288456
MAR,1988,73.48683539999999,95871380516.75102,0.7665148348120436
MAR,1989,80.84706150000001,98600074223.7402,0.8199492965547306
MAR,1990,82.75575487,101964123611.26028,0.8116163993671689
MAR,1991,83.80380118000001,109321944656.1659,0.7665780319182547
MAR,1992,93.77931666,107028655856.463,0.8762075531039857
MAR,1993,94.76589025,106236010514.21275,0.8920317111994879
MAR,1994,104.4544225,117484279749.53604,0.8890927596669589
MAR,1995,102.4518353,111133728249.91077,0.9218788653397153
MAR,1996,107.1135616,124884166940.56535,0.8577032959748796
MAR,1997,111.35378845,122935096817.95604,0.9057933115300197
MAR,1998,114.21169023,131833818559.54623,0.86633074485674
MAR,1999,118.4920149,134071119508.31664,0.8837996977615283
MAR,2000,117.46337574,137533078368.78384,0.8540736318359097
MAR,2001,126.90544206999998,148153142266.7927,0.8565828583066427
MAR,2002,130.09198326000003,153679546890.39743,0.8465146201451271
MAR,2003,130.450162,163163268711.94247,0.7995069173951399
MAR,2004,148.56301616000002,170622082014.67032,0.8707138865368339
MAR,2005,161.3338963,176068764967.3741,0.9163118530983929
MAR,2006,164.66474449999998,189785965540.5212,0.8676339371619257
MAR,2007,163.2283559,196316629226.844,0.8314545565642812
MAR,2008,180.1308025,207476325291.05893,0.8681993101974542
MAR,2009,175.789685,215247909998.88284,0.816684747372982
MAR,2010,194.956396,222780633503.0047,0.87510477429974
MAR,2011,204.747465,235088473152.3178,0.8709379164981034
MAR,2012,208.42180100000004,242287690164.1312,0.8602244747094264
MAR,2013,213.979168,252275304507.13354,0.8481970457554212
MAR,2014,217.02506900000003,259135285790.7576,0.8374971719414543
MAR,2015,220.858796,270393633302.94495,0.8168047202226584
MAR,2016,223.324221,271802885729.1092,0.8216403604433208
MAR,2017,233.8007185,285550398889.943,0.8187721656453074
MAR,2018,241.813988,294304349937.0341,0.8216459867199912
MAR,2019,263.84098400000005,302812614415.3301,0.8713011659353216
MAR,2020,240.363366,281076096790.6377,0.8551540623500157
MAR,2021,268.312539,303621166582.04865,0.8837082803563135
MAR,2022,256.77857560000007,307442372508.8543,0.8352088019116651
MEX,1965,293.3252085,435739752549.36487,0.673166051028978
MEX,1966,310.58314,462303054861.4198,0.6718171916322305
MEX,1967,316.549434,489370551436.8103,0.6468501896376866
MEX,1968,344.764625,535485302953.4508,0.6438358309713872
MEX,1969,378.42732,553791510743.1177,0.683338969014167
MEX,1970,404.03186,589801715314.6816,0.6850299846693962
MEX,1971,424.8291410000001,611992814258.7373,0.6941734136446764
MEX,1972,469.579421,662352523710.0612,0.7089569439091534
MEX,1973,506.46971,714420849498.9479,0.7089234732653836
MEX,1974,557.680871,755691707671.0747,0.7379740512419892
MEX,1975,595.582577,799102304831.9341,0.7453145528409683
MEX,1976,633.8820199999999,834402202739.4309,0.7596840203907635
MEX,1977,668.7050640000001,862693775138.0707,0.7751360717688922
MEX,1978,752.5098029999999,939964759043.2584,0.8005723573785264
MEX,1979,832.040888,1031124140603.507,0.8069260094259985
MEX,1980,906.323635,1121415788338.0808,0.8081958934635264
MEX,1981,1002.081503,1228912924490.213,0.8154210790936967
MEX,1982,1044.3143,1228303551234.095,0.8502086466743191
MEX,1983,1032.64634,1171505223289.3748,0.8814696848730353
MEX,1984,1080.82618,1212665044192.4368,0.8912817147456957
MEX,1985,1134.396075,1235938703153.5183,0.9178416956322911
MEX,1986,1100.67435,1187366807634.318,0.9269876359378428
MEX,1987,1136.899258,1211866497704.525,0.9381390278165745
MEX,1988,1145.4647179999995,1226630197397.975,0.9338305223773635
MEX,1989,1209.8294056,1271101046367.272,0.9517964044303302
MEX,1990,1319.071501,1337834401681.2627,0.9859751695294401
MEX,1991,1357.6798549999996,1391025426166.546,0.9760280649517374
MEX,1992,1384.1091269999995,1440665747926.912,0.9607427184214683
MEX,1993,1385.38575,1481969627062.7405,0.9348273572555129
MEX,1994,1464.6440280000002,1547089267731.8838,0.9467094488653826
MEX,1995,1439.3373579999998,1455651656564.6355,0.988792443239382
MEX,1996,1476.8875509999998,1546168402165.2622,0.9551919111344915
MEX,1997,1512.699196,1657475150551.5942,0.9126527148817803
MEX,1998,1574.1715759999995,1759991296872.0847,0.8944200910525352
MEX,1999,1597.065023,1808479592015.1648,0.8830981726591738
MEX,2000,1693.2756009999998,1899433166667.2087,0.8914636380552742
MEX,2001,1679.593425,1890869662397.2805,0.8882650445988856
MEX,2002,1720.058628,1886396091644.053,0.9118226207206119
MEX,2003,1740.9479210000002,1908760163574.9924,0.9120831177340322
MEX,2004,1843.090623,1976815881649.849,0.9323532050247177
MEX,2005,2019.614028,2018590886232.3977,1.0005068594010704
MEX,2006,2049.176545,2115584451268.3484,0.9686101369158129
MEX,2007,2068.458622,2159543417689.4023,0.9578221975333757
MEX,2008,2153.523136,2179915078736.9375,0.98789313262963
MEX,2009,2117.2279549999994,2042683962689.7131,1.0364931598190699
MEX,2010,2123.579091,2144232616520.9297,0.9903678708355624
MEX,2011,2219.9808940000003,2218080954418.6187,1.0008565690885163
MEX,2012,2239.852001,2296894045338.029,0.9751655743747492
MEX,2013,2241.271377,2316465915423.911,0.967539112955111
MEX,2014,2227.507991,2374464743571.104,0.9381095242753166
MEX,2015,2202.9785480000005,2438630460567.018,0.9033671085564047
MEX,2016,2252.8416420000003,2481855020484.8086,0.9077249168083668
MEX,2017,2295.8224830000004,2528308608846.383,0.9080467767926237
MEX,2018,2265.689627,2578168930636.792,0.8787979717218873
MEX,2019,2239.439261,2570997785177.115,0.8710389693492971
MEX,2020,2064.189726,2348565679676.414,0.8789150517963819
MEX,2021,2219.26641,2485670940292.041,0.8928238947586759
MEX,2022,2423.7493680000007,2582568146909.9355,0.9385035476798693
MKD,1990,29.6595686,22713401674.065006,1.3058179935181784
MKD,1991,29.4474246,21311810431.786648,1.3817420483470073
MKD,1992,30.2369466,19912647735.30439,1.5184794609905647
MKD,1993,30.2794702,18425318049.24032,1.6433621454500988
MKD,1994,28.4418144,18101370338.5073,1.5712520029213104
MKD,1995,28.6511354,17899589350.32437,1.6006588106157191
MKD,1996,33.2803178,18111718079.78218,1.8375019781889317
MKD,1997,30.0136192,18372523439.867065,1.6336144187397028
MKD,1998,33.923988300000005,18993282438.6169,1.7861045561575064
MKD,1999,32.503964,19817406265.237827,1.6401724607632413
MKD,2000,30.84771396,20718926984.8902,1.4888663868788412
MKD,2001,29.0245662,20083424324.417397,1.445200068033815
MKD,2002,28.3614933,20383403499.152344,1.391401259420657
MKD,2003,31.97560427,20836445363.14356,1.5345997703888536
MKD,2004,31.577074,21810359484.623203,1.4478016294166336
MKD,2005,32.6584894,22840700199.81996,1.4298374880931815
MKD,2006,33.2009761,24014032716.1555,1.3825656228769923
MKD,2007,32.9745987,25568577967.997208,1.2896532118944004
MKD,2008,31.9320747,26967690909.849125,1.1840863500974712
MKD,2009,31.449938600000003,26870980763.66205,1.1704053110904733
MKD,2010,34.1474837,27773510060.544197,1.2294983106406434
MKD,2011,34.0643764,28423378546.71401,1.19846331230522
MKD,2012,31.6271264,28293715862.20132,1.117814519451364
MKD,2013,30.2236116,29121379954.033585,1.0378495678331943
MKD,2014,27.9643507,30178230801.18668,0.9266398313482438
MKD,2015,29.483152000000004,31341862682.644337,0.9406955897463745
MKD,2016,30.5900855,32234543243.35276,0.94898461160321
MKD,2017,29.431736699999995,32583247744.420856,0.9032781793533615
MKD,2018,29.4009285,33521839706.84136,0.8770678685036389
MKD,2019,31.056441300000003,34832684276.3694,0.8915890906825343
MKD,2020,27.0700603,32704098401.830734,0.8277268484027266
MKD,2021,28.2869966,34504791443.31764,0.819799089250203
MKD,2022,29.04873180000001,35245490780.05232,0.8241829282865468
MYS,1965,33.0864078,34982252998.6902,0.9458055146201939
MYS,1966,38.27249628999999,37716714626.047874,1.014735686007187
MYS,1967,41.1020772,39171503561.00074,1.0492851553679277
MYS,1968,42.5027235,42296604016.292816,1.0048731922692373
MYS,1969,46.6345969,44364287737.51986,1.0511742502418242
MYS,1970,44.263031000000005,47020172960.99274,0.94136257296884
MYS,1971,49.44222195,51738487721.91895,0.9556178413203572
MYS,1972,55.072146800000006,56595927180.86122,0.9730761477589768
MYS,1973,58.0270181,63218262809.3588,0.9178837810679243
MYS,1974,58.8283324,68477176398.06396,0.8590940148879042
MYS,1975,60.67412349999999,69025725208.62311,0.8790074036400014
MYS,1976,67.749893794,77007507886.7981,0.8797829673126562
MYS,1977,79.2500224,82977944930.50645,0.9550733326352134
MYS,1978,105.2691424,88499207948.40826,1.1894924806713298
MYS,1979,121.07010799,96773087337.4354,1.25107208337628
MYS,1980,126.611561,103974772866.1107,1.217714235000435
MYS,1981,130.8914219,111192809941.41814,1.1771572457693988
MYS,1982,140.1608013,117801168158.58212,1.1898082463097284
MYS,1983,160.9618725,125166369089.82462,1.2859833969018228
MYS,1984,173.4716539,134881519962.14104,1.2861039373569527
MYS,1985,171.88376699999998,133498646836.9115,1.2875319044243319
MYS,1986,188.6587775,135154824277.86052,1.3958715754913966
MYS,1987,194.5291997,142171971001.44254,1.3682668836181937
MYS,1988,204.602616,156300622938.14902,1.3090326331006688
MYS,1989,228.992329,170460835528.2052,1.3433720906648374
MYS,1990,240.985522,185816846155.9926,1.2968981391369299
MYS,1991,301.8660770000001,203553932656.33536,1.4829783589081884
MYS,1992,340.55435950000003,221639939722.364,1.5365207188135563
MYS,1993,342.51464,243571086162.8953,1.4062204401836649
MYS,1994,363.73718600000007,266008956416.73453,1.3673869891439396
MYS,1995,397.951179,292155203375.4056,1.362122510235259
MYS,1996,444.273097,321378613908.1607,1.382397825410245
MYS,1997,515.45136,344912340166.918,1.4944416304460164
MYS,1998,495.44116500000007,319528809018.7821,1.5505367623076445
MYS,1999,529.428522,339140247578.37225,1.5610902149785506
MYS,2000,611.257245,369184235021.7136,1.6556970396204724
MYS,2001,625.814936,371095410688.772,1.686399017542296
MYS,2002,659.174889,391101120886.55,1.685433392534849
MYS,2003,714.156485,413740006476.166,1.7260996611917918
MYS,2004,771.6400199999999,441805802153.52167,1.7465592716047338
MYS,2005,835.078586,465363502347.5526,1.7944651477552465
MYS,2006,843.8328799999999,491353342260.00336,1.7173646893674315
MYS,2007,900.0565700000001,522302637436.1325,1.7232472239048564
MYS,2008,932.622626,547539099001.9084,1.703298682596454
MYS,2009,903.04866,539251937507.2573,1.6746322028520235
MYS,2010,932.974235,579290570878.449,1.6105462127326142
MYS,2011,949.20229,609957708757.1462,1.5561772174895545
MYS,2012,1038.407707,643343464539.8263,1.6140798255295206
MYS,2013,1086.737835,673540221651.772,1.613471326678774
MYS,2014,1097.61557,713997909958.0508,1.5372812086585628
MYS,2015,1114.687927,750351345032.7551,1.48555464633883
MYS,2016,1172.769234,783740339600.7795,1.4963747235434932
MYS,2017,1188.3136000000002,829296989955.6575,1.4329168131474097
MYS,2018,1209.56301,869460564471.4526,1.3911648893878201
MYS,2019,1240.76303,907831488735.8348,1.366732753154196
MYS,2020,1195.1120400000002,858292517151.853,1.3924297557269225
MYS,2021,1272.3534999999997,886595923168.7805,1.4350996510930074
MYS,2022,1343.51206,963289522396.374,1.3947126266439056
NLD,1965,413.96009,251094401532.60504,1.648623336375927
NLD,1966,443.377395,257977161056.8393,1.7186691766962736
NLD,1967,468.800023,271598393204.4726,1.726078042910454
NLD,1968,524.393100555,289024510162.6887,1.8143551225459216
NLD,1969,584.78673725,307607193865.3553,1.9010827734606581
NLD,1970,659.7977275,326494834331.44604,2.0208519649355203
NLD,1971,695.7717085,340589552222.6472,2.0428451312128515
NLD,1972,808.1381729999999,352625559249.7518,2.291774239846367
NLD,1973,859.6817163999999,371823280996.8211,2.3120707076094833
NLD,1974,815.957308,384609234570.7703,2.1215229241976483
NLD,1975,822.8454482000001,384617037762.4704,2.1393889698359336
NLD,1976,897.423289,401756763938.0157,2.2337478035303406
NLD,1977,881.3142260000001,411882803240.6781,2.1397208600744033
NLD,1978,899.1806114,422988180817.12335,2.125781882753731
NLD,1979,928.8724627,431507865480.6689,2.1526200030335545
NLD,1980,872.1951447,437298330525.3117,1.9945082883171805
NLD,1981,827.0999505000001,433871609610.9802,1.9063242032397507
NLD,1982,764.4158431000001,428488319010.8421,1.7839829213189309
NLD,1983,768.06683116,437357846768.93976,1.7561519401886412
NLD,1984,797.3689195000002,450748340915.0628,1.7689891389977477
NLD,1985,822.8481281,462378458423.22943,1.779598753164278
NLD,1986,863.6402188,475264833872.2305,1.8171767765005304
NLD,1987,881.4342815000001,484443379726.4378,1.8194784331612512
NLD,1988,884.3703043999999,501114136681.8739,1.7648081338432315
NLD,1989,888.4578464000001,523263972317.1622,1.6979151888972122
NLD,1990,910.7347227,545153271086.3733,1.67060305973236
NLD,1991,928.063287,558450292099.6534,1.6618547794301992
NLD,1992,939.1174078,567977850008.497,1.6534401962786944
NLD,1993,946.9661413,575120467717.3079,1.6465526693191304
NLD,1994,936.8087934,592150317150.5248,1.5820455824595343
NLD,1995,974.9618235,610601934122.1299,1.596722461912465
NLD,1996,1017.1106396,631965321180.3328,1.6094405903480977
NLD,1997,998.8504877,659323437432.3104,1.5149628103468524
NLD,1998,1005.9420693,690073736371.6229,1.4577312775141953
NLD,1999,993.776818,724812380543.6224,1.371081461459929
NLD,2000,1006.8194245,755222916811.5273,1.333142045994429
NLD,2001,1045.5572150000005,772796614892.407,1.352952633139534
NLD,2002,1046.061085,774475697879.2322,1.3506699924406376
NLD,2003,1053.076189,775681137534.1199,1.3576147956204214
NLD,2004,1088.744245,791077987029.6282,1.3762792832702389
NLD,2005,1112.24197,807302016462.3643,1.3777272288677007
NLD,2006,1089.575805,835242650078.4745,1.3045021167173751
NLD,2007,1107.5240339999998,866755039931.981,1.2777820525703703
NLD,2008,1094.388763,885566439963.8324,1.2358065003510026
NLD,2009,1079.291002,853093746422.1633,1.2651493537802823
NLD,2010,1170.650675,864548571731.4481,1.354060041595483
NLD,2011,1115.0918029999998,877959356777.0553,1.2700950156661532
NLD,2012,1095.699354,868913267500.8925,1.2609996819951592
NLD,2013,1062.885039,867782157148.5436,1.2248293310069285
NLD,2014,1016.330745,880134128412.9026,1.1547452964160057
NLD,2015,1034.106175,897377449761.4578,1.152364788389643
NLD,2016,1043.621637,917045394441.4362,1.1380261471523558
NLD,2017,1051.377461,943739691874.9587,1.1140545110603475
NLD,2018,1025.8938050000002,966020584715.9132,1.0619792385704643
NLD,2019,1021.600968,984911971364.286,1.0372510414152982
NLD,2020,988.63621,946637465636.7104,1.0443662393343383
NLD,2021,1015.271585,1005251904804.4296,1.0099673327130074
NLD,2022,983.598481,1048768438652.2656,0.937860489264901
NOR,1965,215.42297,72775795382.7183,2.9600909047729265
NOR,1966,220.39367,75531460521.24191,2.9179055784048833
NOR,1967,236.682047,80256768366.10507,2.949060270161067
NOR,1968,265.166573,82070471434.1289,3.2309619814091968
NOR,1969,265.56649500000003,85767427292.00853,3.0963560804480896
NOR,1970,277.90164,87778485483.8327,3.165942525303478
NOR,1971,292.363621,92758695455.06197,3.1518729275536117
NOR,1972,310.053361,97703294981.65408,3.1734176524775264
NOR,1973,328.544922,102132120811.5844,3.2168618392455293
NOR,1974,331.551527,106137928173.80452,3.1237799032318865
NOR,1975,336.398836,111393987784.02235,3.01990118759579
NOR,1976,359.813771,117883282261.6148,3.052288366059202
NOR,1977,331.372198,122788069521.19373,2.6987328597327918
NOR,1978,371.849869,127539175127.36812,2.9155737335500946
NOR,1979,398.2091017,133115833784.8796,2.991448052254411
NOR,1980,378.901758,139191563895.108,2.7221603622869908
NOR,1981,400.171463,141416323797.67422,2.8297402467662036
NOR,1982,395.477372,141749108129.85846,2.789981377785441
NOR,1983,434.7640095,147380810660.49637,2.949936342130144
NOR,1984,440.216717,156300859382.6416,2.816470227603172
NOR,1985,435.4450415,164980879001.55414,2.6393667201633595
NOR,1986,424.842861,171649591294.60452,2.47505897215238
NOR,1987,446.35061,174659461708.1382,2.555547839405728
NOR,1988,460.096995,174213858445.15668,2.640989638288969
NOR,1989,490.187738,176022637932.4926,2.7847994085169576
NOR,1990,495.397692,179423908100.3566,2.7610461573655547
NOR,1991,456.791691,184958128351.8698,2.4697032515974966
NOR,1992,481.064257,191569380723.92752,2.5111750906229964
NOR,1993,496.451562,197019879664.5977,2.519804411844877
NOR,1994,479.502001,206979774379.2592,2.316661144491273
NOR,1995,508.820189,215581009828.6205,2.3602273196720556
NOR,1996,466.737105,226420345966.59213,2.061374400818494
NOR,1997,490.683886,238385770501.34875,2.0583606352344077
NOR,1998,510.298359,244747539669.8277,2.084998932730474
NOR,1999,523.82978,249818824141.0581,2.0968387062146445
NOR,2000,580.5116965,258110175190.1848,2.249084895906402
NOR,2001,524.9961720000001,263445649243.31024,1.992806385331989
NOR,2002,546.2653310000001,267074763229.5163,2.045364842392673
NOR,2003,482.027083,269598377748.58005,1.7879450426423746
NOR,2004,490.929016,280421641915.96326,1.7506816258750868
NOR,2005,560.753776,287951307613.86896,1.9473909691424223
NOR,2006,513.5540834,295039151688.9317,1.7406302874048893
NOR,2007,551.2712981999999,303636710543.714,1.8155620814520532
NOR,2008,564.5224639999999,305099995186.17816,1.850286702415439
NOR,2009,521.2537445,299179942594.98285,1.7422750334759283
NOR,2010,500.379774,301534643854.5289,1.659443729594803
NOR,2011,507.486748,304868579818.81647,1.664608233165909
NOR,2012,562.0478760000001,313154783635.5325,1.794792560646762
NOR,2013,526.925698,316337033812.0441,1.6657098021380576
NOR,2014,542.7384480000001,322816033824.8152,1.6812623634875947
NOR,2015,547.9998149999999,328811824264.339,1.6666061697326642
NOR,2016,556.0995070000001,332641575269.0021,1.671767897774928
NOR,2017,558.883335,340837019722.3951,1.6397377710179466
NOR,2018,550.134333,343662220042.5008,1.6007995668885706
NOR,2019,515.53454,347524220033.9002,1.483449239738487
