Code,Year,ConsumptionTotal,Population,PerCapitaConsumption
KNA,2010,0.0,47402.99999999999,0.0
KNA,2011,0.0,47581.50000000001,0.0
KNA,2012,0.0,47727.000000000015,0.0
KNA,2013,0.0,47766.49999999999,0.0
KNA,2014,0.0,47789.5,0.0
KNA,2015,0.0,47790.00000000001,0.0
KNA,2016,0.0,47787.5,0.0
KNA,2017,0.0,47785.50000000001,0.0
KNA,2018,0.0,47761.0,0.0
KNA,2019,0.0,47711.50000000001,0.0
KNA,2020,0.0,47642.50000000002,0.0
KNA,2021,0.0,47606.5,0.0
KOR,1965,74.817069,29179406.5,2.5640366948518984
KOR,1966,90.7683386,29838219.499999993,3.0420159151922594
KOR,1967,104.2845263,30540595.99999999,3.4146198816814195
KOR,1968,119.5196483,31229630.500000004,3.827123356454697
KOR,1969,144.33154140000002,31912015.000000007,4.522796238344711
KOR,1970,167.4657953,32601142.49999999,5.136807561268752
KOR,1971,181.1901696,33288369.000000007,5.443047377899468
KOR,1972,187.85288200000002,33976851.5,5.528849016513494
KOR,1973,232.337299,34659713.0,6.7033820793611305
KOR,1974,241.56967550000002,35319338.00000002,6.839586730079705
KOR,1975,265.597128,35930693.49999999,7.391928797589171
KOR,1976,297.13058099999995,36456320.00000001,8.150317448387547
KOR,1977,341.64917053,36911298.000000015,9.255951132631528
KOR,1978,382.70540040000003,37329984.0,10.251957257736837
KOR,1979,441.151678,37737918.50000001,11.689878391146559
KOR,1980,454.0319252999999,38170500.99999999,11.894837987586277
KOR,1981,475.33905369999997,38731905.0,12.272545171738907
KOR,1982,475.54928000000007,39403421.99999999,12.068730477266675
KOR,1983,517.044944,40053748.0,12.908778074900756
KOR,1984,564.7121313,40664361.0,13.887151240369915
KOR,1985,624.169513,41232709.0,15.137727501726847
KOR,1986,700.4699140999999,41808708.00000002,16.754163130322024
KOR,1987,776.4874169999999,42405253.000000015,18.311113884876473
KOR,1988,866.7034486,42988454.999999985,20.161307230045843
KOR,1989,942.221714,43567512.5,21.626704393554718
KOR,1990,1066.036563,44120038.5,24.162185692562346
KOR,1991,1205.614891,44487412.5,27.10013514496938
KOR,1992,1359.7162399999997,44703709.0,30.4161840351994
KOR,1993,1491.0802869999998,44932861.49999999,33.18462784748308
KOR,1994,1607.9749589999997,45165780.0,35.60162049675661
KOR,1995,1756.9393519999996,45393417.5,38.70471642722207
KOR,1996,1940.434247,45660167.499999985,42.497308994760054
KOR,1997,2131.122764,45962393.00000001,46.36666250166739
KOR,1998,1948.7236819999998,46250259.00000001,42.13433014504847
KOR,1999,2123.5675439999995,46520443.499999985,45.64805028137791
KOR,2000,2245.9129010000006,46788591.00000001,48.001293755565335
KOR,2001,2300.1192343999996,47064790.00000001,48.87133745630224
KOR,2002,2406.0903820000003,47320668.00000001,50.84650077213618
KOR,2003,2483.297597,47539738.5,52.23624856497686
KOR,2004,2541.3552520000003,47727285.50000001,53.247429125211816
KOR,2005,2627.45947,47889572.5,54.86495979892073
KOR,2006,2670.581063,48049347.000000015,55.5799658005758
KOR,2007,2750.528259,48220601.0,57.04052214114876
KOR,2008,2796.213894,48398626.499999985,57.77465387370034
KOR,2009,2811.5906480000003,48588018.99999999,57.86592468402552
KOR,2010,3037.210862,48813042.0,62.221298602943044
KOR,2011,3177.891553,49169877.5,64.63086170999713
KOR,2012,3216.4204439999994,49634185.000000015,64.80252358329241
KOR,2013,3228.4067539999996,50098228.99999999,64.44153453009288
KOR,2014,3256.6544369999997,50558042.5,64.41417183032749
KOR,2015,3314.042018,50994401.0,64.98835074070192
KOR,2016,3412.53767,51309984.000000015,66.50825831479501
KOR,2017,3446.6644669999996,51511638.5,66.9104025297118
KOR,2018,3505.1888859999995,51676900.0,67.82893103107963
KOR,2019,3465.4759999999997,51803829.50000001,66.89613554534611
KOR,2020,3334.1909399999995,51844690.5,64.31113596868708
KOR,2021,3489.738756,51830139.0,67.33029899842639
KOR,2022,3530.01333,51815809.5,68.12618318739187
KWT,1965,79.221556,513840.00000000006,154.17553323991905
KWT,1966,82.881441,565463.4999999998,146.57257453398853
KWT,1967,84.358427,621242.5,135.78985178895522
KWT,1968,88.776649,681117.0,130.3397933101068
KWT,1969,90.936818,743044.5000000001,122.38408063043327
KWT,1970,73.407526,802786.0,91.44096434168011
KWT,1971,73.156789,858734.0000000001,85.19144345047476
KWT,1972,80.958284,913785.5,88.59659515280117
KWT,1973,80.664147,970526.5000000003,83.11380163241289
KWT,1974,77.401072,1030425.9999999999,75.11560461401402
KWT,1975,69.006832,1095998.5000000005,62.96252412754212
KWT,1976,82.298458,1168790.5,70.41335294905288
KWT,1977,84.13927,1247224.9999999998,67.46117981919863
KWT,1978,92.41305299999999,1329074.0,69.5319094346891
KWT,1979,112.727228,1412266.0000000002,79.82011037580737
KWT,1980,84.72407000000001,1493870.0,56.714486534972934
KWT,1981,108.70875999999998,1573026.5000000002,69.1080283771443
KWT,1982,106.922482,1652921.0,64.68698867035994
KWT,1983,118.03348,1736027.9999999995,67.99053932309849
KWT,1984,125.78219,1813986.0,69.34022092783516
KWT,1985,120.555078,1888975.0,63.820367130322005
KWT,1986,138.048396,1968093.500000001,70.14321016760634
KWT,1987,127.51621,2048476.9999999993,62.24927592548026
KWT,1988,143.993646,2129153.0,67.62954376693456
KWT,1989,155.05027,2210012.9999999995,70.15808051807842
KWT,1990,91.49266800000001,1674937.4999999995,54.62452658681296
KWT,1991,46.120697,1339500.0000000002,34.431278088839115
KWT,1992,81.67526699999999,1620633.0,50.397139265953484
KWT,1993,100.172901,1653644.5000000002,60.577047243225486
KWT,1994,116.934494,1641105.9999999998,71.25346808798459
KWT,1995,150.549756,1655221.4999999995,90.95444688218468
KWT,1996,149.020096,1703317.4999999995,87.48814944953013
KWT,1997,155.05124999999998,1761468.5,88.02385623132062
KWT,1998,190.9837,1819544.5,104.96236832899662
KWT,1999,198.26511499999998,1877427.000000001,105.60469994306031
KWT,2000,211.94313987223,1934901.5,109.53691434537107
KWT,2001,214.3053362556,1991674.0,107.6006094650028
KWT,2002,226.8295543332,2047364.0,110.7910241330804
KWT,2003,271.0906998722,2101506.0000000005,128.9982992540587
KWT,2004,302.8387100917,2153480.5,140.62756086795306
KWT,2005,334.09306,2235402.499999999,149.45543811461252
KWT,2006,321.13062755600004,2363409.0,135.8760280408512
KWT,2007,311.9603003053,2506769.0,124.44716697282438
KWT,2008,337.4702090835,2650930.5,127.30254870261594
KWT,2009,349.38324,2795549.9999999986,124.97835488544301
KWT,2010,392.964429165,2943356.5000000005,133.508947748939
KWT,2011,403.56592082,3143824.5,128.3678274089409
KWT,2012,414.87758887,3394663.0000000005,122.21466132867974
KWT,2013,424.64242372496,3646517.999999999,116.45148158461308
KWT,2014,431.849297416,3761583.500000001,114.80518707507089
KWT,2015,448.7595382215,3908742.999999999,114.80916965415739
KWT,2016,443.28877634,4048084.999999999,109.50579751660356
KWT,2017,450.903425809,4124904.4999999986,109.31245215713483
KWT,2018,461.7030521586,4317185.500000001,106.94538192963908
KWT,2019,420.184305661,4441099.499999998,94.61267545593162
KWT,2020,397.373872008,4360444.5,91.13150551692608
KWT,2021,416.78927677,4250114.0,98.06543466128203
KWT,2022,443.46359919,4268872.999999999,103.88306215481231
LAO,2000,0.0,5430853.000000002,0.0
LAO,2001,0.0,5519707.0,0.0
LAO,2002,0.0,5606100.999999999,0.0
LAO,2003,0.0,5689064.500000002,0.0
LAO,2004,0.0,5768167.499999999,0.0
LAO,2005,0.0,5852970.0,0.0
LAO,2006,0.0,5946592.999999997,0.0
LAO,2007,0.0,6041348.0,0.0
LAO,2008,0.0,6135861.5,0.0
LAO,2009,0.0,6229929.5,0.0
LAO,2010,0.0,6323418.500000001,0.0
LAO,2011,0.0,6416326.499999999,0.0
LAO,2012,0.0,6508803.5,0.0
LAO,2013,0.0,6600741.5,0.0
LAO,2014,0.0,6691454.000000003,0.0
LAO,2015,0.0,6787419.000000001,0.0
LAO,2016,0.0,6891362.5,0.0
LAO,2017,0.0,6997916.999999998,0.0
LAO,2018,0.0,7105005.500000002,0.0
LAO,2019,0.0,7212053.000000002,0.0
LAO,2020,0.0,7319399.000000002,0.0
LAO,2021,0.0,7425057.499999999,0.0
LBN,2000,0.0,4320641.999999998,0.0
LBN,2001,0.0,4389200.000000002,0.0
LBN,2002,0.0,4446666.0,0.0
LBN,2003,0.0,4504807.5,0.0
LBN,2004,0.0,4574797.5,0.0
LBN,2005,0.0,4643044.500000002,0.0
LBN,2006,0.0,4719864.500000002,0.0
LBN,2007,0.0,4809607.999999999,0.0
LBN,2008,0.0,4887612.999999999,0.0
LBN,2009,0.0,4951134.5,0.0
LBN,2010,0.0,4995799.5,0.0
LBN,2011,0.0,5045056.5,0.0
LBN,2012,0.0,5178337.5,0.0
LBN,2013,0.0,5678851.500000001,0.0
LBN,2014,0.0,6274342.500000001,0.0
LBN,2015,0.0,6398939.499999998,0.0
LBN,2016,0.0,6258619.500000001,0.0
LBN,2017,0.0,6109251.499999999,0.0
LBN,2018,0.0,5950838.999999998,0.0
LBN,2019,0.0,5781906.499999999,0.0
LBN,2020,0.0,5662923.499999998,0.0
LBN,2021,0.0,5592631.000000001,0.0
LBR,2000,0.0,2895224.0,0.0
LBR,2001,0.0,2981648.5,0.0
LBR,2002,0.0,3060599.5000000005,0.0
LBR,2003,0.0,3085172.4999999986,0.0
LBR,2004,0.0,3122446.500000001,0.0
LBR,2005,0.0,3266318.0,0.0
LBR,2006,0.0,3455397.0000000005,0.0
LBR,2007,0.0,3632740.500000001,0.0
LBR,2008,0.0,3783887.5,0.0
LBR,2009,0.0,3905065.5000000005,0.0
LBR,2010,0.0,4019955.999999999,0.0
LBR,2011,0.0,4181149.5000000023,0.0
LBR,2012,0.0,4331740.500000001,0.0
LBR,2013,0.0,4427312.500000002,0.0
LBR,2014,0.0,4519398.000000003,0.0
LBR,2015,0.0,4612329.0,0.0
LBR,2016,0.0,4706097.499999999,0.0
LBR,2017,0.0,4796630.999999999,0.0
LBR,2018,0.0,4889391.000000002,0.0
LBR,2019,0.0,4985289.0,0.0
LBR,2020,0.0,5087584.5,0.0
LBR,2021,0.0,5193415.499999999,0.0
LBY,1965,0.0,1700071.5000000002,0.0
LBY,1966,0.0,1739831.0,0.0
LBY,1967,0.0,1778577.5000000002,0.0
LBY,1968,0.0,1819393.5,0.0
LBY,1969,0.0,1862823.0,0.0
LBY,1970,0.0,1909177.0,0.0
LBY,1971,0.0,1958320.0,0.0
LBY,1972,0.0,2012796.0,0.0
LBY,1973,0.0,2084255.9999999993,0.0
LBY,1974,0.0,2179446.0000000005,0.0
LBY,1975,0.0,2291841.5,0.0
LBY,1976,0.0,2413759.5,0.0
LBY,1977,0.0,2541805.0,0.0
LBY,1978,0.0,2676116.5,0.0
LBY,1979,0.0,2816917.0000000005,0.0
LBY,1980,0.0,2962720.0000000005,0.0
LBY,1981,0.0,3112015.5000000005,0.0
LBY,1982,0.0,3265457.0,0.0
LBY,1983,0.0,3423592.0,0.0
LBY,1984,0.0,3564547.0000000005,0.0
LBY,1985,0.0,3684312.499999999,0.0
LBY,1986,0.0,3800109.499999999,0.0
LBY,1987,0.0,3911939.500000001,0.0
LBY,1988,0.0,4021564.999999999,0.0
LBY,1989,0.0,4130042.4999999986,0.0
LBY,1990,0.0,4236983.0,0.0
LBY,1991,0.0,4341971.000000001,0.0
LBY,1992,0.0,4444820.499999999,0.0
LBY,1993,0.0,4544969.5,0.0
LBY,1994,0.0,4641296.000000002,0.0
LBY,1995,0.0,4733062.999999999,0.0
LBY,1996,0.0,4820066.499999999,0.0
LBY,1997,0.0,4902345.499999999,0.0
LBY,1998,0.0,4980961.499999999,0.0
LBY,1999,0.0,5057998.000000001,0.0
LBY,2000,0.0,5154790.0,0.0
LBY,2001,0.0,5275915.999999998,0.0
LBY,2002,0.0,5405326.000000001,0.0
LBY,2003,0.0,5542640.5,0.0
LBY,2004,0.0,5687562.5,0.0
LBY,2005,0.0,5837985.999999998,0.0
LBY,2006,0.0,5973369.499999999,0.0
LBY,2007,0.0,6097177.5,0.0
LBY,2008,0.0,6228370.500000001,0.0
LBY,2009,0.0,6360190.999999999,0.0
LBY,2010,0.0,6491987.5,0.0
LBY,2011,0.0,6188132.0,0.0
LBY,2012,0.0,5869870.500000001,0.0
LBY,2013,0.0,5985221.000000001,0.0
LBY,2014,0.0,6097763.999999999,0.0
LBY,2015,0.0,6192235.000000001,0.0
LBY,2016,0.0,6282196.000000001,0.0
LBY,2017,0.0,6378261.500000001,0.0
LBY,2018,0.0,6477793.000000002,0.0
LBY,2019,0.0,6569088.0,0.0
LBY,2020,0.0,6653942.000000002,0.0
LBY,2021,0.0,6735277.000000002,0.0
LBY,2022,0.0,6812341.000000001,0.0
LCA,2000,0.0,159500.00000000003,0.0
LCA,2001,0.0,160593.49999999994,0.0
LCA,2002,0.0,161799.50000000003,0.0
LCA,2003,0.0,163046.5,0.0
LCA,2004,0.0,164238.99999999994,0.0
LCA,2005,0.0,165385.49999999994,0.0
LCA,2006,0.0,166469.49999999997,0.0
LCA,2007,0.0,167518.0,0.0
LCA,2008,0.0,168576.0,0.0
LCA,2009,0.0,169687.49999999997,0.0
LCA,2010,0.0,170935.00000000003,0.0
LCA,2011,0.0,172145.5,0.0
LCA,2012,0.0,173123.99999999997,0.0
LCA,2013,0.0,173978.50000000006,0.0
LCA,2014,0.0,174803.5,0.0
LCA,2015,0.0,175623.0,0.0
LCA,2016,0.0,176413.5,0.0
LCA,2017,0.0,177163.49999999994,0.0
LCA,2018,0.0,177888.00000000003,0.0
LCA,2019,0.0,178583.50000000003,0.0
LCA,2020,0.0,179236.49999999997,0.0
LCA,2021,0.0,179651.5,0.0
LKA,1965,10.453816100000001,11035224.000000002,0.9473134482816117
LKA,1966,10.7811629,11299721.5,0.9541087273699621
LKA,1967,11.0466795,11571008.0,0.95468601352622
LKA,1968,11.483015,11846814.999999996,0.9692913242926479
LKA,1969,11.9268952,12119207.000000002,0.9841316515181232
LKA,1970,19.7635793,12388769.000000002,1.5952819283336381
LKA,1971,20.1310905,12654651.5,1.590805602192996
LKA,1972,21.1164874,12914456.999999996,1.6351045498854506
LKA,1973,21.8542165,13169737.0,1.6594269498320278
LKA,1974,18.762317499999998,13418275.999999996,1.3982658800579153
LKA,1975,19.5754746,13662873.5,1.4327494578647748
LKA,1976,19.248328433,13910170.000000002,1.383759395679564
LKA,1977,20.6801807,14159052.500000004,1.4605624705466693
LKA,1978,21.687884397,14414815.5,1.5045551153256178
LKA,1979,22.810077137999997,14680386.999999994,1.5537790071882986
LKA,1980,23.013424918,14943644.5,1.5400142125972014
LKA,1981,24.162784733,15198918.0,1.589770056855363
LKA,1982,26.031103329999997,15438752.999999994,1.6860884638804707
LKA,1983,25.67312138,15658442.5,1.639570562653342
LKA,1984,27.2150256,15872577.499999998,1.7145939655988451
LKA,1985,25.69591193,16092338.0,1.5967792827866283
LKA,1986,27.047420390000003,16317994.999999996,1.6575210612578328
LKA,1987,27.813167220000004,16547139.000000004,1.680844478311326
LKA,1988,27.516164387,16773736.500000002,1.6404314200953376
LKA,1989,26.795490833000002,16990575.5,1.5770796482438163
LKA,1990,29.886989,17204094.000000004,1.7372021450243176
LKA,1991,29.826563222,17416596.500000004,1.7125368450718828
LKA,1992,31.998471222,17624457.000000007,1.8155720327724132
LKA,1993,34.9008539166,17825611.500000004,1.957905001834018
LKA,1994,37.8094708053,18011744.000000004,2.099156572806053
LKA,1995,40.738228278,18177572.5,2.241125886198501
LKA,1996,42.854853877800004,18322506.000000004,2.3389188071653515
LKA,1997,44.233661,18449122.5,2.397602433394867
LKA,1998,47.1556143388,18560797.500000004,2.540602812934088
LKA,1999,50.719277500000004,18670411.5,2.7165591663579565
LKA,2000,53.546615528,18776371.0,2.8518085591725897
LKA,2001,52.032960766600006,18920275.000000004,2.7501165160971497
LKA,2002,53.50913655,19110706.5,2.799955959242009
LKA,2003,55.06168005000001,19303180.0,2.852466798216667
LKA,2004,53.506881099999994,19490431.0,2.745289783484008
LKA,2005,61.78639764999999,19673866.0,3.140531588961722
LKA,2006,66.33404519999999,19870706.0,3.338283259789561
LKA,2007,67.44016132,20078654.500000004,3.3587988338561225
LKA,2008,63.57580403000001,20285642.5,3.134029599013194
LKA,2009,64.45983883999999,20482476.500000004,3.1470725153767405
LKA,2010,69.615894,20668557.5,3.3682028366033765
LKA,2011,75.57897399999999,20859742.500000004,3.6231978414882144
LKA,2012,77.95245399999997,21017147.0,3.70899313784121
LKA,2013,79.214137,21131756.500000007,3.748582707736575
LKA,2014,85.12163900000002,21239457.00000001,4.007712579469427
LKA,2015,95.52290500000001,21336697.500000007,4.4769301809710695
LKA,2016,104.516601,21425494.00000001,4.878141946225368
LKA,2017,101.64733,21506812.500000007,4.726285217765299
LKA,2018,105.246243,21580710.000000007,4.8768665627775905
LKA,2019,107.676732,21649664.0,4.973598296952784
LKA,2020,105.385662,21715079.5,4.853109655896033
LKA,2021,106.35299900000001,21773440.5,4.884528882791859
LKA,2022,94.918246,21832143.000000007,4.347637609372564
LSO,2000,0.0,1998630.0,0.0
LSO,2001,0.0,1999473.0,0.0
LSO,2002,0.0,1997533.5000000005,0.0
LSO,2003,0.0,1993030.0,0.0
LSO,2004,0.0,1985384.0,0.0
LSO,2005,0.0,1977424.0,0.0
LSO,2006,0.0,1976780.0,0.0
LSO,2007,0.0,1983465.0,0.0
LSO,2008,0.0,1995013.5,0.0
LSO,2009,0.0,2009169.0,0.0
LSO,2010,0.0,2022747.0,0.0
LSO,2011,0.0,2037676.5,0.0
LSO,2012,0.0,2054718.0000000002,0.0
LSO,2013,0.0,2073938.5000000002,0.0
LSO,2014,0.0,2095242.5000000002,0.0
LSO,2015,0.0,2118520.5,0.0
LSO,2016,0.0,2143872.0,0.0
LSO,2017,0.0,2170617.0,0.0
LSO,2018,0.0,2198017.0000000005,0.0
LSO,2019,0.0,2225701.5000000005,0.0
LSO,2020,0.0,2254100.0000000005,0.0
LSO,2021,0.0,2281454.5,0.0
LTU,1985,180.69313649999998,3672852.499999999,49.19694882928188
LTU,1986,166.7290059,3702828.0,45.02747788987228
LTU,1987,174.66802980000003,3732004.5,46.802738260363846
LTU,1988,183.3196084,3755541.0000000005,48.813102666167126
LTU,1989,198.5725124,3773180.5,52.627355728145
LTU,1990,201.9099246,3785846.999999999,53.3328273963528
LTU,1991,213.45108820000004,3793425.5,56.26869123961972
LTU,1992,130.7664196,3795741.5,34.45082327128968
LTU,1993,102.2692345,3788527.5000000005,26.994454837664495
LTU,1994,88.25321899999999,3770456.5,23.40650767354032
LTU,1995,98.6376389,3747267.5,26.32255073863822
LTU,1996,107.3542906,3722022.0,28.84300270121993
LTU,1997,98.98895094999999,3694895.500000001,26.79073087452675
LTU,1998,106.15750530000001,3665510.5,28.96117888626973
LTU,1999,87.8185508,3633944.0,24.16618164726809
LTU,2000,78.0343723,3599636.4999999986,21.678403444347794
LTU,2001,91.2660983,3560142.0000000005,25.63552192581082
LTU,2002,97.4014682,3515799.000000001,27.703935350115284
LTU,2003,102.13442469999998,3469675.0,29.43630878972814
LTU,2004,102.86289180000001,3422591.0000000005,30.05409989098902
LTU,2005,93.84335560000001,3373532.9999999995,27.817530049357757
LTU,2006,89.6174389,3322931.5,26.969391003094703
LTU,2007,98.10394679999999,3272417.5,29.979043566415346
LTU,2008,97.13305120000001,3224377.5,30.124590312393636
LTU,2009,90.03386710000001,3180479.000000001,28.308272779037367
LTU,2010,65.757206,3139018.4999999986,20.94833337235828
LTU,2011,68.4978362,3099797.5000000005,22.097519660558465
LTU,2012,68.600614,3063340.999999999,22.39405080923084
LTU,2013,63.405748,3028189.5,20.938500711398675
LTU,2014,61.163306999999996,2994927.5,20.42229970508468
LTU,2015,63.925448700000004,2963764.5,21.569004116217737
LTU,2016,65.1496794,2933673.499999999,22.20754265939956
LTU,2017,68.6472439,2904450.0,23.635195613627367
LTU,2018,70.79878159999998,2876127.5,24.616009408484146
LTU,2019,70.8655736,2849083.0,24.87311657821131
LTU,2020,70.294484,2820266.5,24.924766506994995
LTU,2021,70.14949089999999,2786650.500000001,25.173408326591353
LTU,2022,63.666737,2750055.0,23.151077705718613
LUX,1965,41.80405542,329794.0,126.75808359157534
LUX,1966,40.05721449999999,333130.50000000006,120.24481246838697
LUX,1967,39.451439359999995,335559.4999999999,117.56913262774563
LUX,1968,42.668826839999994,337046.5000000001,126.59626146540606
LUX,1969,45.91992539,338279.0,135.74571696735535
LUX,1970,47.68123145,339341.99999999994,140.51084584283703
LUX,1971,45.84453621,341970.5,134.05991513887895
LUX,1972,47.27470725,346079.50000000006,136.60071529807456
LUX,1973,50.11579873,349186.0000000001,143.521787041863
LUX,1974,50.893927670000004,351386.9999999998,144.8372525733736
LUX,1975,42.276122279999996,353666.50000000006,119.536688603529
LUX,1976,42.3428645,355888.9999999999,118.97772760607945
LUX,1977,39.480524329999994,358266.5,110.19876078282506
LUX,1978,41.0696875,361069.00000000006,113.74470669041095
LUX,1979,42.213292440000004,362931.9999999999,116.31185026396133
LUX,1980,38.91332395,363740.99999999994,106.98085712086349
LUX,1981,33.2651833,364473.0,91.26926631053603
LUX,1982,31.1628946,365020.0000000002,85.37311544572897
LUX,1983,29.13060966,365440.49999999994,79.71368707080907
LUX,1984,31.38337525,365779.5,85.798617063012
LUX,1985,32.230649590000006,366466.0,87.94990419302202
LUX,1986,31.50985158,368170.00000000006,85.58506010810223
LUX,1987,29.7611875,370526.5,80.32134678626224
LUX,1988,30.49847482,373432.00000000006,81.67075885301739
LUX,1989,35.05633131,376949.00000000006,93.00019713542149
LUX,1990,37.15125377,381266.5,97.4416943791285
LUX,1991,39.928736179999994,386398.50000000006,103.33563970874624
LUX,1992,40.04282839,391516.0,102.27635240960777
LUX,1993,40.56885163,396697.5,102.26646658978188
LUX,1994,39.01028942,402043.5,97.03002142802956
LUX,1995,33.93460123,407635.5,83.24741400098863
LUX,1996,34.89928099000001,413201.5,84.4606832017793
LUX,1997,34.158579849999995,418411.5000000001,81.63872133055612
LUX,1998,32.98774254999999,423573.5,77.8796184133332
LUX,1999,34.85965268,429348.5,81.19197500398862
LUX,2000,37.20419934,435628.0,85.40359972269918
LUX,2001,39.86669117,441249.5000000001,90.3495441241293
LUX,2002,43.58214834,445912.5000000001,97.73699624926412
LUX,2003,45.703900669999996,451351.5,101.26010585984537
LUX,2004,51.77977729999999,457788.4999999998,113.10851473988536
LUX,2005,52.55296621000001,464859.4999999999,113.05129014250547
LUX,2006,51.626637960000004,472403.4999999999,109.28504543255929
LUX,2007,50.12564820000001,479868.49999999994,104.4570506294954
LUX,2008,49.76074926,488635.49999999994,101.83613196339604
LUX,2009,47.592953699999995,497868.0,95.59351816144037
LUX,2010,50.1157355,507069.5000000001,98.83405627828137
LUX,2011,48.82111594999999,518206.0000000001,94.2117921251394
LUX,2012,47.95294125,530584.4999999999,90.3775765217416
LUX,2013,45.69236353,543065.5000000002,84.1378499094492
LUX,2014,44.27421280000001,556069.5000000001,79.6199266458599
LUX,2015,43.0344657,569407.4999999999,75.57762358240804
LUX,2016,42.45923265,583350.9999999999,72.78505162415082
LUX,2017,44.354898649999996,596282.4999999998,74.38571256074096
LUX,2018,46.430950470000006,607913.0,76.37762388697068
LUX,2019,47.28824879999999,619973.0000000001,76.27469067201311
LUX,2020,40.49808885,630399.5,64.24194316461228
LUX,2021,43.27490687,639320.9999999999,67.68885562964459
LUX,2022,39.0725702,647598.9999999999,60.33451286984694
LVA,1985,106.288646,2655103.999999999,40.03182022248471
LVA,1986,98.76857000000001,2668866.5000000005,37.00768472308375
LVA,1987,90.12286399999999,2681835.500000001,33.60491872077909
LVA,1988,85.05682200000001,2690470.5,31.614106900633182
LVA,1989,85.0368835,2693388.0,31.572459482258036
LVA,1990,86.466258,2689391.0,32.15086910010482
LVA,1991,79.679546,2678964.0,29.742671420743243
LVA,1992,57.034683,2662883.5,21.418392130185193
LVA,1993,49.1555575,2638888.5,18.62737190298112
LVA,1994,47.6230655,2606454.5000000005,18.27120538647423
LVA,1995,44.5682118,2570150.5,17.340701176837698
LVA,1996,41.4652088,2534287.5,16.36168303714555
LVA,1997,41.77229,2498879.0000000005,16.716411638978915
LVA,1998,45.46201100000001,2462337.0,18.462952471574773
LVA,1999,38.59427540000001,2426350.499999999,15.906306776370528
LVA,2000,37.75417899999999,2392529.499999999,15.780026536767888
LVA,2001,40.66444289999999,2359249.5000000005,17.236177394548555
LVA,2002,41.022439,2326144.0000000005,17.635382418285367
LVA,2003,40.5188148,2294342.000000001,17.660320388154854
LVA,2004,45.55563654000001,2263443.0,20.126699254189308
LVA,2005,46.957711950000004,2233156.5,21.02750611074504
LVA,2006,44.543408,2203913.0000000005,20.211055518071717
LVA,2007,45.92615899999999,2176053.0,21.105257546576297
LVA,2008,46.242855000000006,2150412.0,21.504183849420485
LVA,2009,43.8207697,2126264.5000000005,20.609274951446533
LVA,2010,49.6699447,2101530.5000000005,23.635129111854425
LVA,2011,44.3360476,2076974.0000000002,21.34646249784542
LVA,2012,45.962738599999994,2053636.0,22.381151577007802
LVA,2013,44.23666899999999,2031486.5,21.775517090563977
LVA,2014,40.74748666,2011039.0,20.261907730282704
LVA,2015,41.7456382,1991954.5,20.957124372067735
LVA,2016,44.49915233,1973476.0000000007,22.54861590918764
LVA,2017,48.97815278000001,1954862.4999999995,25.054525717281916
LVA,2018,43.56448714999999,1935630.5,22.506613297320946
LVA,2019,44.83715716,1916555.5,23.394656277890203
LVA,2020,40.85451497,1897052.0000000005,21.53579077958853
LVA,2021,42.39872588,1873919.0,22.625698271910366
LVA,2022,39.66989777,1850651.0,21.435644954126953
MAC,2000,0.0,431895.5000000001,0.0
MAC,2001,0.0,439122.0,0.0
MAC,2002,0.0,449665.00000000006,0.0
MAC,2003,0.0,462532.9999999999,0.0
MAC,2004,0.0,475529.5,0.0
MAC,2005,0.0,488618.99999999994,0.0
MAC,2006,0.0,501862.50000000006,0.0
MAC,2007,0.0,515330.00000000006,0.0
MAC,2008,0.0,529038.5000000002,0.0
MAC,2009,0.0,543021.0,0.0
MAC,2010,0.0,557296.9999999999,0.0
MAC,2011,0.0,571002.9999999998,0.0
MAC,2012,0.0,582766.5,0.0
MAC,2013,0.0,593373.5,0.0
MAC,2014,0.0,604166.9999999999,0.0
MAC,2015,0.0,615238.9999999999,0.0
MAC,2016,0.0,626688.4999999999,0.0
MAC,2017,0.0,638608.9999999998,0.0
MAC,2018,0.0,650990.9999999997,0.0
MAC,2019,0.0,663652.5,0.0
MAC,2020,0.0,676283.0000000001,0.0
MAC,2021,0.0,686607.0000000002,0.0
MAR,1965,17.760959800000002,13381880.500000006,1.3272394563678847
MAR,1966,23.385162899999997,13738501.500000004,1.7021625611788878
MAR,1967,24.639748400000002,14109755.0,1.7462917251220875
MAR,1968,26.452303999999998,14490077.50000001,1.8255460676452546
MAR,1969,29.0090139,14876981.999999998,1.9499259930542368
MAR,1970,30.3750873,15274350.500000004,1.9886336443569232
MAR,1971,32.2799663,15677299.999999996,2.059025871801905
MAR,1972,34.890009400000004,16081437.500000004,2.1695827502982863
MAR,1973,38.756199099999996,16489452.5,2.3503630032592047
MAR,1974,41.43064593,16902383.499999996,2.451171808402052
MAR,1975,42.1101263,17325325.499999996,2.4305532556949654
MAR,1976,45.639269,17756516.0,2.570282875311801
MAR,1977,51.19051824,18206472.5,2.8116659193591733
MAR,1978,54.337246699999994,18679859.5,2.9088680618823712
MAR,1979,60.6028155,19167661.0,3.1617220014481684
MAR,1980,60.77551026,19678443.5,3.088430762321217
MAR,1981,58.9502556,20208259.5,2.9171367083840147
MAR,1982,60.7494805,20746765.000000004,2.9281423151995014
MAR,1983,62.37114174,21287381.0,2.929958445334351
