Year,Population,Code
1985,1138.7034999999994,BWA
1986,1179.2624999999996,BWA
1987,1220.3609999999996,BWA
1988,1261.272,BWA
1989,1301.671,BWA
1990,1341.4739999999997,BWA
1991,1380.584,BWA
1992,1420.6950000000006,BWA
1993,1462.2615,BWA
1994,1503.5445,BWA
1995,1543.634,BWA
1996,1582.1694999999995,BWA
1997,1619.3539999999991,BWA
1998,1655.6995,BWA
1999,1691.5579999999998,BWA
2000,1726.9845,BWA
2001,1761.9300000000003,BWA
2002,1795.1305000000004,BWA
2003,1826.8635,BWA
2004,1859.085,BWA
2005,1892.807,BWA
2006,1928.7035,BWA
2007,1966.977,BWA
2008,2007.32,BWA
2009,2048.997,BWA
2010,2091.6644999999994,BWA
2011,2134.0370000000003,BWA
2012,2175.4255000000003,BWA
2013,2217.278,BWA
2014,2260.375500000001,BWA
2015,2305.1715000000013,BWA
2016,2352.4155,BWA
2017,2401.8400000000006,BWA
2018,2451.4085000000005,BWA
2019,2499.7015000000006,BWA
2020,2546.402,BWA
2021,2588.423,BWA
2022,2630.296,BWA
2023,2675.3525,BWA
2024,2719.6939999999995,BWA
2025,2763.338,BWA
2026,2806.3000000000006,BWA
2027,2848.644,BWA
2028,2890.377000000001,BWA
2029,2931.5675,BWA
2030,2972.271,BWA
2031,3012.4320000000007,BWA
2032,3052.105000000001,BWA
2033,3091.4240000000013,BWA
2034,3130.404999999999,BWA
2035,3169.0595000000003,BWA
2036,3207.3269999999998,BWA
2037,3244.9880000000007,BWA
2038,3282.0989999999997,BWA
2039,3318.7735,BWA
2040,3355.0409999999997,BWA
2041,3390.7674999999995,BWA
2042,3425.8339999999994,BWA
2043,3460.278500000001,BWA
2044,3494.0505000000003,BWA
2045,3527.139,BWA
2046,3559.379500000001,BWA
2047,3590.7370000000005,BWA
2048,3621.294499999999,BWA
2049,3650.860000000001,BWA
2050,3679.3395,BWA
2051,3706.808,BWA
2052,3733.2275,BWA
2053,3758.653,BWA
2054,3783.208000000001,BWA
2055,3806.813000000001,BWA
2056,3829.3765,BWA
2057,3851.011000000001,BWA
2058,3871.757,BWA
2059,3891.537,BWA
2060,3910.2439999999992,BWA
2061,3927.9545,BWA
2062,3944.906500000001,BWA
2063,3961.1135,BWA
2064,3976.473,BWA
2065,3991.116,BWA
2066,4005.201000000001,BWA
2067,4018.8025,BWA
2068,4031.897000000001,BWA
2069,4044.438499999999,BWA
2070,4056.5615000000007,BWA
2071,4068.183499999999,BWA
2072,4079.2405,BWA
2073,4089.881499999999,BWA
2074,4100.032999999999,BWA
2075,4109.5975,BWA
2076,4118.6805,BWA
2077,4127.3165,BWA
2078,4135.384,BWA
2079,4142.8655,BWA
2080,4149.776500000001,BWA
2081,4156.071,BWA
2082,4161.725999999999,BWA
2083,4166.773,BWA
2084,4171.367999999998,BWA
2085,4175.4455,BWA
2086,4179.000499999998,BWA
2087,4182.023999999999,BWA
2088,4184.422499999999,BWA
2089,4186.185000000001,BWA
2090,4187.456000000001,BWA
2091,4188.383000000001,BWA
2092,4188.8640000000005,BWA
2093,4188.853999999999,BWA
2094,4188.383499999999,BWA
2095,4187.499500000001,BWA
2096,4186.2665,BWA
2097,4184.569499999999,BWA
2098,4182.4995,BWA
2099,4180.228,BWA
2100,4177.613500000001,BWA
1950,28069.694000000003,ESP
1951,28207.08000000001,ESP
1952,28404.771500000003,ESP
1953,28633.539,ESP
1954,28862.3775,ESP
1955,29095.37350000001,ESP
1956,29329.775999999994,ESP
1957,29577.443999999992,ESP
1958,29857.437,ESP
1959,30150.51000000001,ESP
1960,30415.591499999995,ESP
1961,30711.863000000005,ESP
1962,31052.630500000003,ESP
1963,31388.553499999995,ESP
1964,31747.643500000017,ESP
1965,32112.01449999999,ESP
1966,32462.2675,ESP
1967,32814.2235,ESP
1968,33157.581,ESP
1969,33480.511999999995,ESP
1970,33792.61699999999,ESP
1971,34133.62200000001,ESP
1972,34515.1695,ESP
1973,34898.146499999995,ESP
1974,35329.89700000002,ESP
1975,35760.43100000001,ESP
1976,36139.06400000001,ESP
1977,36513.082,ESP
1978,36865.44300000001,ESP
1979,37188.9645,ESP
1980,37491.66599999999,ESP
1981,37758.64850000001,ESP
1982,37982.14899999998,ESP
1983,38169.75999999999,ESP
1984,38329.92549999999,ESP
1985,38471.91999999998,ESP
1986,38590.8075,ESP
1987,38694.5325,ESP
1988,38781.722,ESP
1989,38847.31799999999,ESP
1990,38889.889,ESP
1991,38997.063,ESP
1992,39202.2505,ESP
1993,39420.54549999999,ESP
1994,39623.72500000001,ESP
1995,39814.57300000001,ESP
1996,39996.47249999998,ESP
1997,40180.0495,ESP
1998,40362.3565,ESP
1999,40542.23199999999,ESP
2000,40741.65149999999,ESP
2001,40966.44949999999,ESP
2002,41477.655,ESP
2003,42230.27049999999,ESP
2004,42959.666,ESP
2005,43685.37400000001,ESP
2006,44422.83099999998,ESP
2007,45245.78200000001,ESP
2008,45966.538,ESP
2009,46367.77200000001,ESP
2010,46572.77250000001,ESP
2011,46729.2325,ESP
2012,46756.0815,ESP
2013,46603.459,ESP
2014,46464.55100000001,ESP
2015,46431.342,ESP
2016,46473.31500000001,ESP
2017,46584.16949999999,ESP
2018,46792.043,ESP
2019,47131.37200000001,ESP
2020,47363.80699999999,ESP
2021,47486.93499999999,ESP
2022,47558.6295,ESP
2023,47519.6275,ESP
2024,47473.373,ESP
2025,47420.024000000005,ESP
2026,47360.67900000002,ESP
2027,47296.15500000001,ESP
2028,47226.694,ESP
2029,47153.7005,ESP
2030,47076.573,ESP
2031,46995.54149999999,ESP
2032,46911.37999999999,ESP
2033,46822.90699999999,ESP
2034,46728.9145,ESP
2035,46629.612,ESP
2036,46525.08250000001,ESP
2037,46414.916000000005,ESP
2038,46299.43550000001,ESP
2039,46177.34549999999,ESP
2040,46047.876,ESP
2041,45910.270500000006,ESP
2042,45763.46600000001,ESP
2043,45607.779,ESP
2044,45443.42999999999,ESP
2045,45269.679500000006,ESP
2046,45084.9845,ESP
2047,44887.98,ESP
2048,44678.16949999999,ESP
2049,44455.244000000006,ESP
2050,44219.5655,ESP
2051,43971.374500000005,ESP
2052,43710.5695,ESP
2053,43437.84649999999,ESP
2054,43153.594000000005,ESP
2055,42858.208,ESP
2056,42552.8105,ESP
2057,42238.8645,ESP
2058,41917.656,ESP
2059,41590.160500000005,ESP
2060,41256.8695,ESP
2061,40919.29299999999,ESP
2062,40578.303500000016,ESP
2063,40235.56100000001,ESP
2064,39892.3805,ESP
2065,39548.43199999999,ESP
2066,39204.846000000005,ESP
2067,38863.162,ESP
2068,38524.23050000001,ESP
2069,38188.78700000001,ESP
2070,37858.08400000002,ESP
2071,37533.8965,ESP
2072,37217.27749999999,ESP
2073,36907.52700000002,ESP
2074,36605.673,ESP
2075,36313.4595,ESP
2076,36031.25149999999,ESP
2077,35759.087,ESP
2078,35496.45399999998,ESP
2079,35243.316999999995,ESP
2080,34998.69700000001,ESP
2081,34761.79899999999,ESP
2082,34532.2115,ESP
2083,34308.91,ESP
2084,34091.151999999995,ESP
2085,33877.249,ESP
2086,33667.22649999999,ESP
2087,33460.949,ESP
2088,33256.943,ESP
2089,33055.165,ESP
2090,32855.479,ESP
2091,32656.6425,ESP
2092,32458.234000000004,ESP
2093,32260.8815,ESP
2094,32064.22249999999,ESP
2095,31867.655,ESP
2096,31671.213500000005,ESP
2097,31474.03950000001,ESP
2098,31276.177,ESP
2099,31078.356,ESP
2100,30880.75249999999,ESP
1950,2492.077,SSD
1951,2526.0734999999995,SSD
1952,2563.6259999999997,SSD
1953,2604.565500000001,SSD
1954,2648.678,SSD
1955,2695.3490000000006,SSD
1956,2742.9735000000014,SSD
1957,2790.0155000000004,SSD
1958,2831.3705,SSD
1959,2868.5015000000003,SSD
1960,2907.7235,SSD
1961,2948.9529999999995,SSD
1962,2992.270000000001,SSD
1963,3036.2385000000004,SSD
1964,3088.7010000000005,SSD
1965,3143.622,SSD
1966,3185.305,SSD
1967,3221.957499999999,SSD
1968,3261.7249999999995,SSD
1969,3301.8915000000006,SSD
1970,3342.409499999999,SSD
1971,3396.8080000000004,SSD
1972,3464.7145000000005,SSD
1973,3542.4655,SSD
1974,3629.6085,SSD
1975,3718.279,SSD
1976,3808.6150000000007,SSD
1977,3901.0435000000007,SSD
1978,3995.911,SSD
1979,4092.792,SSD
1980,4192.012000000001,SSD
1981,4293.865999999999,SSD
1982,4398.2975,SSD
1983,4502.541,SSD
1984,4603.039000000002,SSD
1985,4706.974999999999,SSD
1986,4819.667000000001,SSD
1987,4893.808499999998,SSD
1988,4814.879,SSD
1989,4706.625500000001,SSD
1990,4750.817,SSD
1991,4867.185000000001,SSD
1992,4956.969,SSD
1993,5018.172500000001,SSD
1994,5142.863000000001,SSD
1995,5302.0425000000005,SSD
1996,5434.894,SSD
1997,5589.410499999998,SSD
1998,5699.435999999998,SSD
1999,5850.144999999999,SSD
2000,6114.440500000001,SSD
2001,6394.431,SSD
2002,6686.099500000002,SSD
2003,6992.367,SSD
2004,7317.117499999999,SSD
2005,7662.654500000001,SSD
2006,8029.516999999999,SSD
2007,8417.822499999997,SSD
2008,8823.888500000001,SSD
2009,9229.2265,SSD
2010,9714.419499999998,SSD
2011,10243.05,SSD
2012,10701.6045,SSD
2013,11106.031,SSD
2014,11213.284500000003,SSD
2015,11194.299499999996,SSD
2016,11066.104999999996,SSD
2017,10658.225500000004,SSD
2018,10395.3295,SSD
2019,10447.666,SSD
2020,10606.226999999995,SSD
2021,10748.2725,SSD
2022,10913.163499999995,SSD
2023,11088.796000000004,SSD
2024,11277.092,SSD
2025,11473.439000000002,SSD
2026,11676.686499999998,SSD
2027,11887.262000000006,SSD
2028,12105.957,SSD
2029,12333.241,SSD
2030,12570.402,SSD
2031,12816.418500000003,SSD
2032,13069.561999999994,SSD
2033,13327.3965,SSD
2034,13588.252000000006,SSD
2035,13850.995,SSD
2036,14112.524,SSD
2037,14371.5215,SSD
2038,14628.914999999995,SSD
2039,14883.662499999997,SSD
2040,15134.633500000002,SSD
2041,15383.050500000005,SSD
2042,15628.86,SSD
2043,15871.459000000004,SSD
2044,16110.244000000002,SSD
2045,16343.904,SSD
2046,16573.6845,SSD
2047,16800.486999999997,SSD
2048,17023.892499999998,SSD
2049,17243.954999999998,SSD
2050,17460.845999999998,SSD
2051,17675.282000000003,SSD
2052,17886.381499999992,SSD
2053,18094.509,SSD
2054,18300.052499999994,SSD
2055,18503.0705,SSD
2056,18704.513,SSD
2057,18904.693500000005,SSD
2058,19103.064500000004,SSD
2059,19299.676,SSD
2060,19495.206,SSD
2061,19690.183500000003,SSD
2062,19884.336,SSD
2063,20076.181000000004,SSD
2064,20265.487,SSD
2065,20452.754,SSD
2066,20637.432000000004,SSD
2067,20818.869999999995,SSD
2068,20996.658,SSD
2069,21170.579,SSD
2070,21339.913500000013,SSD
2071,21503.005500000003,SSD
2072,21658.4615,SSD
2073,21807.9045,SSD
2074,21952.422999999995,SSD
2075,22090.4355,SSD
2076,22221.3545,SSD
2077,22344.858000000007,SSD
2078,22461.737000000005,SSD
2079,22572.754000000004,SSD
2080,22677.386500000004,SSD
2081,22775.233000000007,SSD
2082,22866.693000000003,SSD
2083,22952.5115,SSD
2084,23032.835000000003,SSD
2085,23107.008000000005,SSD
2086,23175.09400000001,SSD
2087,23237.80150000001,SSD
2088,23295.783000000003,SSD
2089,23349.447,SSD
2090,23398.6685,SSD
2091,23443.2475,SSD
2092,23483.975,SSD
2093,23521.851,SSD
2094,23556.908,SSD
2095,23589.530499999997,SSD
2096,23619.762,SSD
2097,23647.704,SSD
2098,23673.711,SSD
2099,23697.861,SSD
2100,23720.027,SSD
1950,6191.322499999998,SDN
1951,6379.715500000001,SDN
1952,6574.216,SDN
1953,6773.610999999999,SDN
1954,6979.198499999999,SDN
1955,7193.065499999998,SDN
1956,7413.622500000001,SDN
1957,7638.6795,SDN
1958,7860.882500000001,SDN
1959,8086.642000000002,SDN
1960,8326.462499999998,SDN
1961,8577.489999999998,SDN
1962,8841.338500000002,SDN
1963,9115.090500000002,SDN
1964,9406.702,SDN
1965,9712.785500000004,SDN
1966,10014.5055,SDN
1967,10320.5,SDN
1968,10638.899500000003,SDN
1969,10966.145,SDN
1970,11305.205499999996,SDN
1971,11668.920999999998,SDN
1972,12057.259999999997,SDN
1973,12469.591,SDN
1974,12950.9625,SDN
1975,13497.543500000003,SDN
1976,14066.0075,SDN
1977,14667.218,SDN
1978,15305.8055,SDN
1979,15973.034500000003,SDN
1980,16673.586,SDN
1981,17404.336,SDN
1982,18128.6315,SDN
1983,18733.9945,SDN
1984,19165.837,SDN
1985,19517.1955,SDN
1986,19887.452500000007,SDN
1987,20230.5315,SDN
1988,20453.8185,SDN
1989,20718.709000000003,SDN
1990,21090.886,SDN
1991,21453.711000000007,SDN
1992,21780.059499999992,SDN
1993,22163.251000000007,SDN
1994,22703.630999999987,SDN
1995,23290.602000000006,SDN
1996,23862.257999999994,SDN
1997,24454.372,SDN
1998,25029.144499999995,SDN
1999,25634.16200000001,SDN
2000,26298.773000000005,SDN
2001,26947.253500000003,SDN
2002,27570.318,SDN
2003,28188.976999999995,SDN
2004,28831.549499999997,SDN
2005,29540.577500000003,SDN
2006,30332.968499999995,SDN
2007,31191.163,SDN
2008,32065.240999999995,SDN
2009,32948.155,SDN
2010,33739.933,SDN
2011,34419.62450000001,SDN
2012,35159.792000000016,SDN
2013,35990.7035,SDN
2014,37003.24450000001,SDN
2015,38171.178000000014,SDN
2016,39377.169000000016,SDN
2017,40679.828000000016,SDN
2018,41999.059,SDN
2019,43232.09299999998,SDN
2020,44440.486,SDN
2021,45657.20150000001,SDN
2022,46874.204,SDN
2023,48109.00600000001,SDN
2024,49358.228,SDN
2025,50614.633,SDN
2026,51878.825500000006,SDN
2027,53150.426000000014,SDN
2028,54427.201000000015,SDN
2029,55708.982,SDN
2030,56997.09850000001,SDN
2031,58292.751,SDN
2032,59596.36750000001,SDN
2033,60911.387999999984,SDN
2034,62238.16099999999,SDN
2035,63574.24049999998,SDN
2036,64917.6895,SDN
2037,66271.20049999996,SDN
2038,67632.9335,SDN
2039,69000.6845,SDN
2040,70376.37849999996,SDN
2041,71759.10600000001,SDN
2042,73151.83100000002,SDN
2043,74552.88100000002,SDN
2044,75955.41550000002,SDN
2045,77363.6625,SDN
2046,78780.862,SDN
2047,80204.85700000002,SDN
2048,81634.33100000002,SDN
2049,83064.24749999998,SDN
2050,84494.26949999995,SDN
2051,85921.69149999999,SDN
2052,87346.13249999999,SDN
2053,88764.73900000002,SDN
2054,90172.2345,SDN
2055,91574.071,SDN
2056,92969.0685,SDN
2057,94352.283,SDN
2058,95722.893,SDN
2059,97084.40400000004,SDN
2060,98440.3605,SDN
2061,99786.23,SDN
2062,101118.1995,SDN
2063,102437.33200000004,SDN
2064,103746.4535,SDN
2065,105050.17350000002,SDN
2066,106346.6755,SDN
2067,107635.8465,SDN
2068,108920.53599999998,SDN
2069,110195.8975,SDN
2070,111456.57800000004,SDN
2071,112709.39650000002,SDN
2072,113956.042,SDN
2073,115188.99,SDN
2074,116404.2215,SDN
2075,117605.976,SDN
2076,118797.49549999998,SDN
2077,119969.9365,SDN
2078,121118.906,SDN
2079,122248.57200000004,SDN
2080,123364.4745,SDN
2081,124469.47099999998,SDN
2082,125563.12649999995,SDN
2083,126639.02349999997,SDN
2084,127694.38349999997,SDN
2085,128728.387,SDN
2086,129741.21049999996,SDN
2087,130736.98500000002,SDN
2088,131716.23649999997,SDN
2089,132678.71850000002,SDN
2090,133624.001,SDN
2091,134547.994,SDN
2092,135450.49349999998,SDN
2093,136335.22449999998,SDN
2094,137201.1685,SDN
2095,138046.25199999998,SDN
2096,138874.492,SDN
2097,139686.80350000004,SDN
2098,140479.247,SDN
2099,141248.8595,SDN
2100,141996.16050000006,SDN
1950,12.9825,ESH
1951,14.267,ESH
1952,15.648,ESH
1953,17.164499999999993,ESH
1954,18.8475,ESH
1955,20.690000000000005,ESH
1956,22.7295,ESH
1957,24.966000000000005,ESH
1958,27.408500000000007,ESH
1959,30.093,ESH
1960,33.02350000000001,ESH
1961,36.19400000000001,ESH
1962,39.59300000000002,ESH
1963,43.203,ESH
1964,47.05450000000001,ESH
1965,51.2055,ESH
1966,55.67,ESH
1967,60.554500000000026,ESH
1968,65.786,ESH
1969,71.12450000000001,ESH
1970,76.37149999999997,ESH
1971,78.7245,ESH
1972,78.26100000000001,ESH
1973,77.66150000000002,ESH
1974,76.47049999999999,ESH
1975,66.865,ESH
1976,64.50450000000001,ESH
1977,77.47350000000003,ESH
1978,90.8065,ESH
1979,104.591,ESH
1980,116.77500000000002,ESH
1981,126.04750000000004,ESH
1982,133.36800000000002,ESH
1983,139.25400000000002,ESH
1984,144.66299999999993,ESH
1985,150.19050000000007,ESH
1986,155.77700000000007,ESH
1987,161.3565,ESH
1988,167.0305,ESH
1989,172.74350000000004,ESH
1990,178.52899999999997,ESH
1991,184.292,ESH
1992,189.77600000000007,ESH
1993,195.1265,ESH
1994,200.455,ESH
1995,208.3805,ESH
1996,219.7705,ESH
1997,232.09699999999995,ESH
1998,244.5925000000001,ESH
1999,257.29,ESH
2000,270.3745000000001,ESH
2001,283.813,ESH
2002,297.4085,ESH
2003,311.1789999999999,ESH
2004,325.1184999999999,ESH
2005,339.1865,ESH
2006,353.658,ESH
2007,368.4319999999999,ESH
2008,383.0725,ESH
2009,397.906,ESH
2010,413.2964999999999,ESH
2011,429.289,ESH
2012,445.9475,ESH
2013,462.7554999999999,ESH
2014,478.009,ESH
2015,491.8235,ESH
2016,505.4554999999999,ESH
2017,518.8584999999998,ESH
2018,532.0035,ESH
2019,544.876,ESH
2020,556.048,ESH
2021,565.5810000000002,ESH
2022,575.9855,ESH
2023,587.2584999999999,ESH
2024,598.385,ESH
2025,609.3884999999999,ESH
2026,620.2844999999998,ESH
2027,631.0509999999999,ESH
2028,641.6905000000002,ESH
2029,652.2435,ESH
2030,662.7265,ESH
2031,673.1319999999998,ESH
2032,683.426,ESH
2033,693.6169999999998,ESH
2034,703.7365,ESH
2035,713.791,ESH
2036,723.7635,ESH
2037,733.6295,ESH
2038,743.3999999999999,ESH
2039,753.094,ESH
2040,762.7010000000001,ESH
2041,772.1850000000002,ESH
2042,781.5254999999999,ESH
2043,790.7445000000002,ESH
2044,799.8365000000001,ESH
2045,808.7690000000002,ESH
2046,817.5255,ESH
2047,826.1365000000002,ESH
2048,834.6094999999999,ESH
2049,842.9125,ESH
2050,851.0665,ESH
2051,859.0455000000001,ESH
2052,866.83,ESH
2053,874.4210000000002,ESH
2054,881.8425000000001,ESH
2055,889.0875,ESH
2056,896.1620000000003,ESH
2057,903.0669999999996,ESH
2058,909.7815,ESH
2059,916.3535,ESH
2060,922.7545,ESH
2061,928.993,ESH
2062,935.12,ESH
2063,941.1425,ESH
2064,947.048,ESH
2065,952.836,ESH
2066,958.531,ESH
2067,964.1665,ESH
2068,969.7405000000002,ESH
2069,975.2570000000002,ESH
2070,980.72,ESH
2071,986.1085,ESH
2072,991.446,ESH
2073,996.7465,ESH
2074,1001.9995000000002,ESH
2075,1007.1910000000004,ESH
2076,1012.3504999999998,ESH
2077,1017.4995,ESH
2078,1022.6340000000002,ESH
2079,1027.744,ESH
2080,1032.8429999999996,ESH
2081,1037.9365,ESH
2082,1042.9805,ESH
2083,1047.9625000000003,ESH
2084,1052.8970000000002,ESH
2085,1057.7645,ESH
2086,1062.5479999999995,ESH
2087,1067.2705000000003,ESH
2088,1071.935,ESH
2089,1076.522,ESH
2090,1081.031,ESH
2091,1085.4774999999995,ESH
2092,1089.8449999999998,ESH
2093,1094.1315,ESH
2094,1098.3639999999998,ESH
2095,1102.5045000000002,ESH
2096,1106.5225,ESH
2097,1110.4465,ESH
2098,1114.3159999999998,ESH
2099,1118.136,ESH
2100,1121.8740000000005,ESH
1950,0.0,BVT
1951,0.0,BVT
1952,0.0,BVT
1953,0.0,BVT
1954,0.0,BVT
1955,0.0,BVT
1956,0.0,BVT
1957,0.0,BVT
1958,0.0,BVT
1959,0.0,BVT
1960,0.0,BVT
1961,0.0,BVT
1962,0.0,BVT
1963,0.0,BVT
1964,0.0,BVT
1965,0.0,BVT
1966,0.0,BVT
1967,0.0,BVT
1968,0.0,BVT
1969,0.0,BVT
1970,0.0,BVT
1971,0.0,BVT
1972,0.0,BVT
1973,0.0,BVT
1974,0.0,BVT
1975,0.0,BVT
1976,0.0,BVT
1977,0.0,BVT
1978,0.0,BVT
1979,0.0,BVT
1980,0.0,BVT
1981,0.0,BVT
1982,0.0,BVT
1983,0.0,BVT
1984,0.0,BVT
1985,0.0,BVT
1986,0.0,BVT
1987,0.0,BVT
1988,0.0,BVT
1989,0.0,BVT
1990,0.0,BVT
1991,0.0,BVT
1992,0.0,BVT
1993,0.0,BVT
1994,0.0,BVT
1995,0.0,BVT
1996,0.0,BVT
1997,0.0,BVT
1998,0.0,BVT
1999,0.0,BVT
2000,0.0,BVT
2001,0.0,BVT
2002,0.0,BVT
2003,0.0,BVT
2004,0.0,BVT
2005,0.0,BVT
2006,0.0,BVT
2007,0.0,BVT
2008,0.0,BVT
2009,0.0,BVT
2010,0.0,BVT
2011,0.0,BVT
2012,0.0,BVT
2013,0.0,BVT
2014,0.0,BVT
2015,0.0,BVT
2016,0.0,BVT
2017,0.0,BVT
2018,0.0,BVT
2019,0.0,BVT
2020,0.0,BVT
2021,0.0,BVT
2022,0.0,BVT
2023,0.0,BVT
2024,0.0,BVT
2025,0.0,BVT
2026,0.0,BVT
2027,0.0,BVT
2028,0.0,BVT
2029,0.0,BVT
2030,0.0,BVT
2031,0.0,BVT
2032,0.0,BVT
2033,0.0,BVT
2034,0.0,BVT
2035,0.0,BVT
2036,0.0,BVT
2037,0.0,BVT
2038,0.0,BVT
2039,0.0,BVT
2040,0.0,BVT
2041,0.0,BVT
2042,0.0,BVT
2043,0.0,BVT
2044,0.0,BVT
2045,0.0,BVT
2046,0.0,BVT
2047,0.0,BVT
2048,0.0,BVT
2049,0.0,BVT
2050,0.0,BVT
2051,0.0,BVT
2052,0.0,BVT
2053,0.0,BVT
2054,0.0,BVT
2055,0.0,BVT
2056,0.0,BVT
2057,0.0,BVT
2058,0.0,BVT
2059,0.0,BVT
2060,0.0,BVT
2061,0.0,BVT
2062,0.0,BVT
2063,0.0,BVT
2064,0.0,BVT
2065,0.0,BVT
2066,0.0,BVT
2067,0.0,BVT
2068,0.0,BVT
2069,0.0,BVT
2070,0.0,BVT
2071,0.0,BVT
2072,0.0,BVT
2073,0.0,BVT
2074,0.0,BVT
2075,0.0,BVT
2076,0.0,BVT
2077,0.0,BVT
2078,0.0,BVT
2079,0.0,BVT
2080,0.0,BVT
2081,0.0,BVT
2082,0.0,BVT
2083,0.0,BVT
2084,0.0,BVT
2085,0.0,BVT
2086,0.0,BVT
2087,0.0,BVT
2088,0.0,BVT
2089,0.0,BVT
2090,0.0,BVT
2091,0.0,BVT
2092,0.0,BVT
2093,0.0,BVT
2094,0.0,BVT
2095,0.0,BVT
2096,0.0,BVT
2097,0.0,BVT
2098,0.0,BVT
2099,0.0,BVT
2100,0.0,BVT
1950,195.76500000000007,SUR
1951,201.001,SUR
1952,207.111,SUR
1953,213.4825,SUR
1954,220.14749999999995,SUR
1955,227.1455,SUR
1956,234.523,SUR
1957,242.3160000000001,SUR
1958,250.5585,SUR
1959,259.25550000000004,SUR
1960,268.396,SUR
1961,277.9689999999999,SUR
1962,288.2914999999999,SUR
1963,299.33150000000006,SUR
1964,310.288,SUR
1965,321.06900000000013,SUR
1966,332.1425000000001,SUR
1967,343.6195000000001,SUR
1968,355.468,SUR
1969,367.6175,SUR
1970,379.91799999999984,SUR
1971,392.026,SUR
1972,397.5295000000002,SUR
1973,396.331,SUR
1974,394.5185,SUR
1975,392.1375000000001,SUR
1976,389.2305000000001,SUR
1977,385.8105,SUR
1978,381.8845,SUR
1979,377.3619999999998,SUR
1980,375.112,SUR
1981,375.859,SUR
1982,377.288,SUR
1983,379.4090000000001,SUR
1984,382.617,SUR
1985,387.1715,SUR
1986,392.372,SUR
1987,396.8670000000002,SUR
1988,402.1395,SUR
1989,408.3595,SUR
1990,412.756,SUR
1991,415.9809999999999,SUR
1992,419.5205000000001,SUR
1993,422.375,SUR
1994,426.54750000000007,SUR
1995,434.4899999999999,SUR
1996,443.83449999999993,SUR
1997,452.88650000000007,SUR
1998,461.749,SUR
1999,470.4580000000001,SUR
2000,478.9985,SUR
2001,487.3934999999999,SUR
2002,495.6660000000001,SUR
2003,503.78,SUR
2004,510.572,SUR
2005,516.2195000000002,SUR
2006,522.0225000000002,SUR
2007,527.946,SUR
2008,533.9379999999998,SUR
2009,539.9869999999999,SUR
2010,546.0799999999999,SUR
2011,552.1465000000002,SUR
2012,558.1104999999998,SUR
2013,563.9470000000001,SUR
2014,569.6820000000001,SUR
2015,575.4749999999999,SUR
2016,581.4529999999999,SUR
2017,587.5595000000001,SUR
2018,593.7145000000003,SUR
2019,600.3004999999999,SUR
2020,607.0649999999999,SUR
2021,612.9845000000001,SUR
2022,618.0405000000001,SUR
2023,623.2365,SUR
2024,628.7855000000002,SUR
2025,634.2210000000001,SUR
2026,639.5225000000002,SUR
2027,644.6975000000002,SUR
2028,649.7465000000001,SUR
2029,654.6779999999999,SUR
2030,659.5079999999999,SUR
2031,664.2045,SUR
2032,668.761,SUR
2033,673.1824999999999,SUR
2034,677.4580000000001,SUR
2035,681.584,SUR
2036,685.5604999999999,SUR
2037,689.3739999999999,SUR
2038,693.0150000000002,SUR
2039,696.5075000000002,SUR
2040,699.8599999999999,SUR
2041,703.0545000000001,SUR
2042,706.0819999999997,SUR
2043,708.9769999999999,SUR
2044,711.7364999999999,SUR
2045,714.3579999999997,SUR
2046,716.8415000000001,SUR
2047,719.1875000000002,SUR
2048,721.4175,SUR
2049,723.527,SUR
2050,725.5195,SUR
2051,727.3994999999998,SUR
2052,729.1605000000002,SUR
2053,730.8234999999999,SUR
2054,732.399,SUR
2055,733.8775000000002,SUR
2056,735.2625,SUR
2057,736.544,SUR
2058,737.7275000000002,SUR
2059,738.8189999999998,SUR
2060,739.8064999999998,SUR
2061,740.6859999999999,SUR
2062,741.4725000000001,SUR
2063,742.1600000000002,SUR
2064,742.7565,SUR
