Entity,Code,Year,Source,Consumption,Classification
Latvia,LVA,1991,Coal,7.22223,Combustiveis Fosseis
Latvia,LVA,1992,Coal,6.353469,Combustiveis Fosseis
Latvia,LVA,1993,Coal,5.806859,Combustiveis Fosseis
Latvia,LVA,1994,Coal,4.368228,Combustiveis Fosseis
Latvia,LVA,1995,Coal,3.107536,Combustiveis Fosseis
Latvia,LVA,1996,Coal,2.913315,Combustiveis Fosseis
Latvia,LVA,1997,Coal,2.602794,Combustiveis Fosseis
Latvia,LVA,1998,Coal,1.9201131,Combustiveis Fosseis
Latvia,LVA,1999,Coal,1.483988,Combustiveis Fosseis
Latvia,LVA,2000,Coal,1.530508,Combustiveis Fosseis
Latvia,LVA,2001,Coal,1.4281639,Combustiveis Fosseis
Latvia,LVA,2002,Coal,1.15137,Combustiveis Fosseis
Latvia,LVA,2003,Coal,1.0327439,Combustiveis Fosseis
Latvia,LVA,2004,Coal,0.7815361,Combustiveis Fosseis
Latvia,LVA,2005,Coal,0.94086695,Combustiveis Fosseis
Latvia,LVA,2006,Coal,1.0083212,Combustiveis Fosseis
Latvia,LVA,2007,Coal,1.2467362,Combustiveis Fosseis
Latvia,LVA,2008,Coal,1.2351061,Combustiveis Fosseis
Latvia,LVA,2009,Coal,0.9966911,Combustiveis Fosseis
Latvia,LVA,2010,Coal,1.2723219,Combustiveis Fosseis
Latvia,LVA,2011,Coal,1.29093,Combustiveis Fosseis
Latvia,LVA,2012,Coal,1.0315812,Combustiveis Fosseis
Latvia,LVA,2013,Coal,0.87108696,Combustiveis Fosseis
Latvia,LVA,2014,Coal,0.6945436,Combustiveis Fosseis
Latvia,LVA,2015,Coal,0.5377711,Combustiveis Fosseis
Latvia,LVA,2016,Coal,0.47683,Combustiveis Fosseis
Latvia,LVA,2017,Coal,0.4652,Combustiveis Fosseis
Latvia,LVA,2018,Coal,0.55824,Combustiveis Fosseis
Latvia,LVA,2019,Coal,0.4652,Combustiveis Fosseis
Latvia,LVA,2020,Coal,0.26749,Combustiveis Fosseis
Latvia,LVA,2021,Coal,0.37216,Combustiveis Fosseis
Lithuania,LTU,1985,Coal,9.457702,Combustiveis Fosseis
Lithuania,LTU,1986,Coal,11.0072365,Combustiveis Fosseis
Lithuania,LTU,1987,Coal,10.835299,Combustiveis Fosseis
Lithuania,LTU,1988,Coal,10.923089,Combustiveis Fosseis
Lithuania,LTU,1989,Coal,10.205696,Combustiveis Fosseis
Lithuania,LTU,1990,Coal,9.271436,Combustiveis Fosseis
Lithuania,LTU,1991,Coal,10.355352,Combustiveis Fosseis
Lithuania,LTU,1992,Coal,4.853199,Combustiveis Fosseis
Lithuania,LTU,1993,Coal,4.3031,Combustiveis Fosseis
Lithuania,LTU,1994,Coal,3.572736,Combustiveis Fosseis
Lithuania,LTU,1995,Coal,2.854002,Combustiveis Fosseis
Lithuania,LTU,1996,Coal,2.622565,Combustiveis Fosseis
Lithuania,LTU,1997,Coal,2.120149,Combustiveis Fosseis
Lithuania,LTU,1998,Coal,1.84917,Combustiveis Fosseis
Lithuania,LTU,1999,Coal,1.5781912,Combustiveis Fosseis
Lithuania,LTU,2000,Coal,1.0734489,Combustiveis Fosseis
Lithuania,LTU,2001,Coal,0.9745939,Combustiveis Fosseis
Lithuania,LTU,2002,Coal,1.571213,Combustiveis Fosseis
Lithuania,LTU,2003,Coal,2.029435,Combustiveis Fosseis
Lithuania,LTU,2004,Coal,1.961981,Combustiveis Fosseis
Lithuania,LTU,2005,Coal,2.1492238,Combustiveis Fosseis
Lithuania,LTU,2006,Coal,2.91913,Combustiveis Fosseis
Lithuania,LTU,2007,Coal,2.901685,Combustiveis Fosseis
Lithuania,LTU,2008,Coal,2.4620712,Combustiveis Fosseis
Lithuania,LTU,2009,Coal,1.9573289,Combustiveis Fosseis
Lithuania,LTU,2010,Coal,2.40741,Combustiveis Fosseis
Lithuania,LTU,2011,Coal,2.7877111,Combustiveis Fosseis
Lithuania,LTU,2012,Coal,2.717931,Combustiveis Fosseis
Lithuania,LTU,2013,Coal,3.127307,Combustiveis Fosseis
Lithuania,LTU,2014,Coal,2.645825,Combustiveis Fosseis
Lithuania,LTU,2015,Coal,2.121312,Combustiveis Fosseis
Lithuania,LTU,2016,Coal,2.1492238,Combustiveis Fosseis
Lithuania,LTU,2017,Coal,2.303903,Combustiveis Fosseis
Lithuania,LTU,2018,Coal,2.458582,Combustiveis Fosseis
Lithuania,LTU,2019,Coal,2.308555,Combustiveis Fosseis
Lithuania,LTU,2020,Coal,1.801487,Combustiveis Fosseis
Lithuania,LTU,2021,Coal,2.1200495,Combustiveis Fosseis
Luxembourg,LUX,1965,Coal,31.716173,Combustiveis Fosseis
Luxembourg,LUX,1966,Coal,28.637712,Combustiveis Fosseis
Luxembourg,LUX,1967,Coal,26.833899,Combustiveis Fosseis
Luxembourg,LUX,1968,Coal,28.762154,Combustiveis Fosseis
Luxembourg,LUX,1969,Coal,30.555498,Combustiveis Fosseis
Luxembourg,LUX,1970,Coal,31.330057,Combustiveis Fosseis
Luxembourg,LUX,1971,Coal,28.872639,Combustiveis Fosseis
Luxembourg,LUX,1972,Coal,28.415579,Combustiveis Fosseis
Luxembourg,LUX,1973,Coal,28.15623,Combustiveis Fosseis
Luxembourg,LUX,1974,Coal,30.01703,Combustiveis Fosseis
Luxembourg,LUX,1975,Coal,22.825039,Combustiveis Fosseis
Luxembourg,LUX,1976,Coal,21.138687,Combustiveis Fosseis
Luxembourg,LUX,1977,Coal,18.219559,Combustiveis Fosseis
Luxembourg,LUX,1978,Coal,19.26277,Combustiveis Fosseis
Luxembourg,LUX,1979,Coal,21.391058,Combustiveis Fosseis
Luxembourg,LUX,1980,Coal,21.220098,Combustiveis Fosseis
Luxembourg,LUX,1981,Coal,17.067024,Combustiveis Fosseis
Luxembourg,LUX,1982,Coal,15.716782,Combustiveis Fosseis
Luxembourg,LUX,1983,Coal,14.422363,Combustiveis Fosseis
Luxembourg,LUX,1984,Coal,16.419233,Combustiveis Fosseis
Luxembourg,LUX,1985,Coal,16.29712,Combustiveis Fosseis
Luxembourg,LUX,1986,Coal,14.482839,Combustiveis Fosseis
Luxembourg,LUX,1987,Coal,10.434436,Combustiveis Fosseis
Luxembourg,LUX,1988,Coal,10.640287,Combustiveis Fosseis
Luxembourg,LUX,1989,Coal,13.181442,Combustiveis Fosseis
Luxembourg,LUX,1990,Coal,12.797652,Combustiveis Fosseis
Luxembourg,LUX,1991,Coal,12.173121,Combustiveis Fosseis
Luxembourg,LUX,1992,Coal,11.46718,Combustiveis Fosseis
Luxembourg,LUX,1993,Coal,11.848644,Combustiveis Fosseis
Luxembourg,LUX,1994,Coal,10.216955,Combustiveis Fosseis
Luxembourg,LUX,1995,Coal,5.746383,Combustiveis Fosseis
Luxembourg,LUX,1996,Coal,5.414928,Combustiveis Fosseis
Luxembourg,LUX,1997,Coal,3.435502,Combustiveis Fosseis
Luxembourg,LUX,1998,Coal,1.1432289,Combustiveis Fosseis
Luxembourg,LUX,1999,Coal,1.156022,Combustiveis Fosseis
Luxembourg,LUX,2000,Coal,1.2758111,Combustiveis Fosseis
Luxembourg,LUX,2001,Coal,1.376992,Combustiveis Fosseis
Luxembourg,LUX,2002,Coal,0.8571311,Combustiveis Fosseis
Luxembourg,LUX,2003,Coal,0.6582581,Combustiveis Fosseis
Luxembourg,LUX,2004,Coal,0.924585,Combustiveis Fosseis
Luxembourg,LUX,2005,Coal,0.90248805,Combustiveis Fosseis
Luxembourg,LUX,2006,Coal,1.076938,Combustiveis Fosseis
Luxembourg,LUX,2007,Coal,0.9117919,Combustiveis Fosseis
Luxembourg,LUX,2008,Coal,0.87108696,Combustiveis Fosseis
Luxembourg,LUX,2009,Coal,0.77804697,Combustiveis Fosseis
Luxembourg,LUX,2010,Coal,0.77921,Combustiveis Fosseis
Luxembourg,LUX,2011,Coal,0.67919195,Combustiveis Fosseis
Luxembourg,LUX,2012,Coal,0.6245311,Combustiveis Fosseis
Luxembourg,LUX,2013,Coal,0.55707693,Combustiveis Fosseis
Luxembourg,LUX,2014,Coal,0.6209489,Combustiveis Fosseis
Luxembourg,LUX,2015,Coal,0.57145166,Combustiveis Fosseis
Luxembourg,LUX,2016,Coal,0.59231585,Combustiveis Fosseis
Luxembourg,LUX,2017,Coal,0.54795915,Combustiveis Fosseis
Luxembourg,LUX,2018,Coal,0.4856689,Combustiveis Fosseis
Luxembourg,LUX,2019,Coal,0.5321655,Combustiveis Fosseis
Luxembourg,LUX,2020,Coal,0.44708055,Combustiveis Fosseis
Luxembourg,LUX,2021,Coal,0.3938003,Combustiveis Fosseis
Malaysia,MYS,1965,Coal,0.17445,Combustiveis Fosseis
Malaysia,MYS,1966,Coal,0.2326,Combustiveis Fosseis
Malaysia,MYS,1967,Coal,0.13956,Combustiveis Fosseis
Malaysia,MYS,1968,Coal,0.13956,Combustiveis Fosseis
Malaysia,MYS,1969,Coal,0.17445,Combustiveis Fosseis
Malaysia,MYS,1970,Coal,0.18608,Combustiveis Fosseis
Malaysia,MYS,1971,Coal,0.47683,Combustiveis Fosseis
Malaysia,MYS,1972,Coal,1.20952,Combustiveis Fosseis
Malaysia,MYS,1973,Coal,1.15137,Combustiveis Fosseis
Malaysia,MYS,1974,Coal,1.15137,Combustiveis Fosseis
Malaysia,MYS,1975,Coal,0.10467,Combustiveis Fosseis
Malaysia,MYS,1976,Coal,0.1163,Combustiveis Fosseis
Malaysia,MYS,1977,Coal,0.12793,Combustiveis Fosseis
Malaysia,MYS,1978,Coal,0.27912,Combustiveis Fosseis
Malaysia,MYS,1979,Coal,0.39542,Combustiveis Fosseis
Malaysia,MYS,1980,Coal,0.5815,Combustiveis Fosseis
Malaysia,MYS,1981,Coal,1.08159,Combustiveis Fosseis
Malaysia,MYS,1982,Coal,0.98855,Combustiveis Fosseis
Malaysia,MYS,1983,Coal,2.57023,Combustiveis Fosseis
Malaysia,MYS,1984,Coal,2.77957,Combustiveis Fosseis
Malaysia,MYS,1985,Coal,3.70997,Combustiveis Fosseis
Malaysia,MYS,1986,Coal,2.75631,Combustiveis Fosseis
Malaysia,MYS,1987,Coal,3.80301,Combustiveis Fosseis
Malaysia,MYS,1988,Coal,3.0238,Combustiveis Fosseis
Malaysia,MYS,1989,Coal,13.92111,Combustiveis Fosseis
Malaysia,MYS,1990,Coal,15.411067,Combustiveis Fosseis
Malaysia,MYS,1991,Coal,18.153912,Combustiveis Fosseis
Malaysia,MYS,1992,Coal,19.060444,Combustiveis Fosseis
Malaysia,MYS,1993,Coal,15.934067,Combustiveis Fosseis
Malaysia,MYS,1994,Coal,17.700644,Combustiveis Fosseis
Malaysia,MYS,1995,Coal,19.39749,Combustiveis Fosseis
Malaysia,MYS,1996,Coal,19.490467,Combustiveis Fosseis
Malaysia,MYS,1997,Coal,18.851244,Combustiveis Fosseis
Malaysia,MYS,1998,Coal,20.118067,Combustiveis Fosseis
Malaysia,MYS,1999,Coal,22.547112,Combustiveis Fosseis
Malaysia,MYS,2000,Coal,28.892845,Combustiveis Fosseis
Malaysia,MYS,2001,Coal,34.52962,Combustiveis Fosseis
Malaysia,MYS,2002,Coal,42.328133,Combustiveis Fosseis
Malaysia,MYS,2003,Coal,61.783733,Combustiveis Fosseis
Malaysia,MYS,2004,Coal,77.078575,Combustiveis Fosseis
Malaysia,MYS,2005,Coal,80.06549,Combustiveis Fosseis
Malaysia,MYS,2006,Coal,84.81898,Combustiveis Fosseis
Malaysia,MYS,2007,Coal,102.8218,Combustiveis Fosseis
Malaysia,MYS,2008,Coal,113.688576,Combustiveis Fosseis
Malaysia,MYS,2009,Coal,123.46287,Combustiveis Fosseis
Malaysia,MYS,2010,Coal,171.74158,Combustiveis Fosseis
Malaysia,MYS,2011,Coal,171.68347,Combustiveis Fosseis
Malaysia,MYS,2012,Coal,184.58414,Combustiveis Fosseis
Malaysia,MYS,2013,Coal,175.11201,Combustiveis Fosseis
Malaysia,MYS,2014,Coal,178.48247,Combustiveis Fosseis
Malaysia,MYS,2015,Coal,202.2964,Combustiveis Fosseis
Malaysia,MYS,2016,Coal,217.84694,Combustiveis Fosseis
Malaysia,MYS,2017,Coal,241.40518,Combustiveis Fosseis
Malaysia,MYS,2018,Coal,258.9431,Combustiveis Fosseis
Malaysia,MYS,2019,Coal,244.72913,Combustiveis Fosseis
Malaysia,MYS,2020,Coal,272.0471,Combustiveis Fosseis
Malaysia,MYS,2021,Coal,246.83322,Combustiveis Fosseis
Mexico,MEX,1965,Coal,8.0222225,Combustiveis Fosseis
Mexico,MEX,1966,Coal,8.556945,Combustiveis Fosseis
Mexico,MEX,1967,Coal,10.499444,Combustiveis Fosseis
Mexico,MEX,1968,Coal,11.006389,Combustiveis Fosseis
Mexico,MEX,1969,Coal,11.156944,Combustiveis Fosseis
Mexico,MEX,1970,Coal,12.5125,Combustiveis Fosseis
Mexico,MEX,1971,Coal,15.7086115,Combustiveis Fosseis
Mexico,MEX,1972,Coal,17.361666,Combustiveis Fosseis
Mexico,MEX,1973,Coal,18.6125,Combustiveis Fosseis
Mexico,MEX,1974,Coal,20.5625,Combustiveis Fosseis
Mexico,MEX,1975,Coal,23.618334,Combustiveis Fosseis
Mexico,MEX,1976,Coal,18125.0,Combustiveis Fosseis
Mexico,MEX,1977,Coal,26.07,Combustiveis Fosseis
Mexico,MEX,1978,Coal,27.181389,Combustiveis Fosseis
Mexico,MEX,1979,Coal,26.703056,Combustiveis Fosseis
Mexico,MEX,1980,Coal,27.038055,Combustiveis Fosseis
Mexico,MEX,1981,Coal,23.89889,Combustiveis Fosseis
Mexico,MEX,1982,Coal,28.62111,Combustiveis Fosseis
Mexico,MEX,1983,Coal,32.584167,Combustiveis Fosseis
Mexico,MEX,1984,Coal,32.676945,Combustiveis Fosseis
Mexico,MEX,1985,Coal,35.421665,Combustiveis Fosseis
Mexico,MEX,1986,Coal,39.0575,Combustiveis Fosseis
Mexico,MEX,1987,Coal,37.772778,Combustiveis Fosseis
Mexico,MEX,1988,Coal,35.750557,Combustiveis Fosseis
Mexico,MEX,1989,Coal,39.573334,Combustiveis Fosseis
Mexico,MEX,1990,Coal,39.24111,Combustiveis Fosseis
Mexico,MEX,1991,Coal,37955.0,Combustiveis Fosseis
Mexico,MEX,1992,Coal,38.3825,Combustiveis Fosseis
Mexico,MEX,1993,Coal,43.2925,Combustiveis Fosseis
Mexico,MEX,1994,Coal,52.318333,Combustiveis Fosseis
Mexico,MEX,1995,Coal,58.25861,Combustiveis Fosseis
Mexico,MEX,1996,Coal,66.79972,Combustiveis Fosseis
Mexico,MEX,1997,Coal,66.86417,Combustiveis Fosseis
Mexico,MEX,1998,Coal,68.34778,Combustiveis Fosseis
Mexico,MEX,1999,Coal,69.5475,Combustiveis Fosseis
Mexico,MEX,2000,Coal,76.18694,Combustiveis Fosseis
Mexico,MEX,2001,Coal,83.673584,Combustiveis Fosseis
Mexico,MEX,2002,Coal,140.1058,Combustiveis Fosseis
Mexico,MEX,2003,Coal,103.318375,Combustiveis Fosseis
Mexico,MEX,2004,Coal,105.7197,Combustiveis Fosseis
Mexico,MEX,2005,Coal,133.42952,Combustiveis Fosseis
Mexico,MEX,2006,Coal,143.19829,Combustiveis Fosseis
Mexico,MEX,2007,Coal,131.58376,Combustiveis Fosseis
Mexico,MEX,2008,Coal,117.5453,Combustiveis Fosseis
Mexico,MEX,2009,Coal,119.74645,Combustiveis Fosseis
Mexico,MEX,2010,Coal,148.11876,Combustiveis Fosseis
Mexico,MEX,2011,Coal,171.32704,Combustiveis Fosseis
Mexico,MEX,2012,Coal,149266.0,Combustiveis Fosseis
Mexico,MEX,2013,Coal,148.22661,Combustiveis Fosseis
Mexico,MEX,2014,Coal,147.93884,Combustiveis Fosseis
Mexico,MEX,2015,Coal,147.65045,Combustiveis Fosseis
Mexico,MEX,2016,Coal,144.63332,Combustiveis Fosseis
Mexico,MEX,2017,Coal,176.75279,Combustiveis Fosseis
Mexico,MEX,2018,Coal,157.54547,Combustiveis Fosseis
Mexico,MEX,2019,Coal,150.41484,Combustiveis Fosseis
Mexico,MEX,2020,Coal,66491.0,Combustiveis Fosseis
Mexico,MEX,2021,Coal,64.32959,Combustiveis Fosseis
Morocco,MAR,1965,Coal,2.1136668,Combustiveis Fosseis
Morocco,MAR,1966,Coal,3.2408333,Combustiveis Fosseis
Morocco,MAR,1967,Coal,3.2271667,Combustiveis Fosseis
Morocco,MAR,1968,Coal,2.9001667,Combustiveis Fosseis
Morocco,MAR,1969,Coal,2.8981667,Combustiveis Fosseis
Morocco,MAR,1970,Coal,3323.0,Combustiveis Fosseis
Morocco,MAR,1971,Coal,3.4766667,Combustiveis Fosseis
Morocco,MAR,1972,Coal,4.2968335,Combustiveis Fosseis
Morocco,MAR,1973,Coal,4.257167,Combustiveis Fosseis
Morocco,MAR,1974,Coal,4.2161665,Combustiveis Fosseis
Morocco,MAR,1975,Coal,4.7921667,Combustiveis Fosseis
Morocco,MAR,1976,Coal,5.1995,Combustiveis Fosseis
Morocco,MAR,1977,Coal,4.9101667,Combustiveis Fosseis
Morocco,MAR,1978,Coal,4.9498334,Combustiveis Fosseis
Morocco,MAR,1979,Coal,4.8281665,Combustiveis Fosseis
Morocco,MAR,1980,Coal,4628.0,Combustiveis Fosseis
Morocco,MAR,1981,Coal,4.9168334,Combustiveis Fosseis
Morocco,MAR,1982,Coal,5.477667,Combustiveis Fosseis
Morocco,MAR,1983,Coal,6.785333,Combustiveis Fosseis
Morocco,MAR,1984,Coal,5.8275,Combustiveis Fosseis
Morocco,MAR,1985,Coal,7.69906,Combustiveis Fosseis
Morocco,MAR,1986,Coal,10.45537,Combustiveis Fosseis
Morocco,MAR,1987,Coal,12.13009,Combustiveis Fosseis
Morocco,MAR,1988,Coal,11.96727,Combustiveis Fosseis
Morocco,MAR,1989,Coal,13.21168,Combustiveis Fosseis
Morocco,MAR,1990,Coal,12.74648,Combustiveis Fosseis
Morocco,MAR,1991,Coal,13.88622,Combustiveis Fosseis
Morocco,MAR,1992,Coal,12.87441,Combustiveis Fosseis
Morocco,MAR,1993,Coal,14.06067,Combustiveis Fosseis
Morocco,MAR,1994,Coal,15.67724,Combustiveis Fosseis
Morocco,MAR,1995,Coal,18.99179,Combustiveis Fosseis
Morocco,MAR,1996,Coal,24.3067,Combustiveis Fosseis
Morocco,MAR,1997,Coal,23.15533,Combustiveis Fosseis
Morocco,MAR,1998,Coal,27.62125,Combustiveis Fosseis
Morocco,MAR,1999,Coal,26.41173,Combustiveis Fosseis
Morocco,MAR,2000,Coal,31.22655,Combustiveis Fosseis
Morocco,MAR,2001,Coal,39.69319,Combustiveis Fosseis
Morocco,MAR,2002,Coal,39.47222,Combustiveis Fosseis
Morocco,MAR,2003,Coal,38.060337,Combustiveis Fosseis
Morocco,MAR,2004,Coal,42.1006,Combustiveis Fosseis
Morocco,MAR,2005,Coal,44.14748,Combustiveis Fosseis
Morocco,MAR,2006,Coal,44.8918,Combustiveis Fosseis
Morocco,MAR,2007,Coal,37.59607,Combustiveis Fosseis
Morocco,MAR,2008,Coal,42.616043,Combustiveis Fosseis
Morocco,MAR,2009,Coal,31.469975,Combustiveis Fosseis
Morocco,MAR,2010,Coal,32.415386,Combustiveis Fosseis
Morocco,MAR,2011,Coal,34.625904,Combustiveis Fosseis
Morocco,MAR,2012,Coal,35.170517,Combustiveis Fosseis
Morocco,MAR,2013,Coal,34.901863,Combustiveis Fosseis
Morocco,MAR,2014,Coal,46.95287,Combustiveis Fosseis
Morocco,MAR,2015,Coal,51.696514,Combustiveis Fosseis
Morocco,MAR,2016,Coal,49.81594,Combustiveis Fosseis
Morocco,MAR,2017,Coal,51.781147,Combustiveis Fosseis
Morocco,MAR,2018,Coal,59.892403,Combustiveis Fosseis
Morocco,MAR,2019,Coal,77.48747,Combustiveis Fosseis
Morocco,MAR,2020,Coal,77.79928,Combustiveis Fosseis
Morocco,MAR,2021,Coal,85.417854,Combustiveis Fosseis
Netherlands,NLD,1965,Coal,103.05556,Combustiveis Fosseis
Netherlands,NLD,1966,Coal,93.888885,Combustiveis Fosseis
Netherlands,NLD,1967,Coal,90.27778,Combustiveis Fosseis
Netherlands,NLD,1968,Coal,85.55556,Combustiveis Fosseis
Netherlands,NLD,1969,Coal,72.77778,Combustiveis Fosseis
Netherlands,NLD,1970,Coal,53.333332,Combustiveis Fosseis
Netherlands,NLD,1971,Coal,40.27778,Combustiveis Fosseis
Netherlands,NLD,1972,Coal,34.444443,Combustiveis Fosseis
Netherlands,NLD,1973,Coal,35.0,Combustiveis Fosseis
Netherlands,NLD,1974,Coal,33.333332,Combustiveis Fosseis
Netherlands,NLD,1975,Coal,28.055555,Combustiveis Fosseis
Netherlands,NLD,1976,Coal,35.0,Combustiveis Fosseis
Netherlands,NLD,1977,Coal,36.666668,Combustiveis Fosseis
Netherlands,NLD,1978,Coal,41.944443,Combustiveis Fosseis
Netherlands,NLD,1979,Coal,40.0,Combustiveis Fosseis
Netherlands,NLD,1980,Coal,46.38889,Combustiveis Fosseis
Netherlands,NLD,1981,Coal,51.38889,Combustiveis Fosseis
Netherlands,NLD,1982,Coal,59.444443,Combustiveis Fosseis
Netherlands,NLD,1983,Coal,61.38889,Combustiveis Fosseis
Netherlands,NLD,1984,Coal,74.166664,Combustiveis Fosseis
Netherlands,NLD,1985,Coal,73.888885,Combustiveis Fosseis
Netherlands,NLD,1986,Coal,76.111115,Combustiveis Fosseis
Netherlands,NLD,1987,Coal,80.27778,Combustiveis Fosseis
Netherlands,NLD,1988,Coal,96.111115,Combustiveis Fosseis
Netherlands,NLD,1989,Coal,95.27778,Combustiveis Fosseis
Netherlands,NLD,1990,Coal,101.666664,Combustiveis Fosseis
Netherlands,NLD,1991,Coal,93.611115,Combustiveis Fosseis
Netherlands,NLD,1992,Coal,93.333336,Combustiveis Fosseis
Netherlands,NLD,1993,Coal,94.166664,Combustiveis Fosseis
Netherlands,NLD,1994,Coal,100.27778,Combustiveis Fosseis
Netherlands,NLD,1995,Coal,103.611115,Combustiveis Fosseis
Netherlands,NLD,1996,Coal,100.0,Combustiveis Fosseis
Netherlands,NLD,1997,Coal,97.22222,Combustiveis Fosseis
Netherlands,NLD,1998,Coal,99.166664,Combustiveis Fosseis
Netherlands,NLD,1999,Coal,86.94444,Combustiveis Fosseis
Netherlands,NLD,2000,Coal,90.27778,Combustiveis Fosseis
Netherlands,NLD,2001,Coal,96.111115,Combustiveis Fosseis
Netherlands,NLD,2002,Coal,96.666664,Combustiveis Fosseis
Netherlands,NLD,2003,Coal,100.0,Combustiveis Fosseis
Netherlands,NLD,2004,Coal,98.611115,Combustiveis Fosseis
Netherlands,NLD,2005,Coal,94.166664,Combustiveis Fosseis
Netherlands,NLD,2006,Coal,89.72222,Combustiveis Fosseis
Netherlands,NLD,2007,Coal,97.77778,Combustiveis Fosseis
Netherlands,NLD,2008,Coal,92.5,Combustiveis Fosseis
Netherlands,NLD,2009,Coal,87.22222,Combustiveis Fosseis
Netherlands,NLD,2010,Coal,87.77778,Combustiveis Fosseis
Netherlands,NLD,2011,Coal,86.583336,Combustiveis Fosseis
Netherlands,NLD,2012,Coal,95.138885,Combustiveis Fosseis
Netherlands,NLD,2013,Coal,95.19444,Combustiveis Fosseis
Netherlands,NLD,2014,Coal,105.30556,Combustiveis Fosseis
Netherlands,NLD,2015,Coal,128.66667,Combustiveis Fosseis
Netherlands,NLD,2016,Coal,119.27778,Combustiveis Fosseis
Netherlands,NLD,2017,Coal,106.97222,Combustiveis Fosseis
Netherlands,NLD,2018,Coal,96.111115,Combustiveis Fosseis
Netherlands,NLD,2019,Coal,74.666664,Combustiveis Fosseis
Netherlands,NLD,2020,Coal,47.805557,Combustiveis Fosseis
Netherlands,NLD,2021,Coal,65.138885,Combustiveis Fosseis
New Zealand,NZL,1965,Coal,19.13135,Combustiveis Fosseis
New Zealand,NZL,1966,Coal,18608.0,Combustiveis Fosseis
New Zealand,NZL,1967,Coal,16.99143,Combustiveis Fosseis
New Zealand,NZL,1968,Coal,15.99125,Combustiveis Fosseis
New Zealand,NZL,1969,Coal,16.3983,Combustiveis Fosseis
New Zealand,NZL,1970,Coal,16.40993,Combustiveis Fosseis
New Zealand,NZL,1971,Coal,14.59565,Combustiveis Fosseis
New Zealand,NZL,1972,Coal,14.95618,Combustiveis Fosseis
New Zealand,NZL,1973,Coal,16.94491,Combustiveis Fosseis
New Zealand,NZL,1974,Coal,17.444561,Combustiveis Fosseis
New Zealand,NZL,1975,Coal,16.41662,Combustiveis Fosseis
New Zealand,NZL,1976,Coal,16.916695,Combustiveis Fosseis
New Zealand,NZL,1977,Coal,16.111172,Combustiveis Fosseis
New Zealand,NZL,1978,Coal,14.861116,Combustiveis Fosseis
New Zealand,NZL,1979,Coal,13.249994,Combustiveis Fosseis
New Zealand,NZL,1980,Coal,13.628225,Combustiveis Fosseis
New Zealand,NZL,1981,Coal,13.577948,Combustiveis Fosseis
New Zealand,NZL,1982,Coal,13.310542,Combustiveis Fosseis
New Zealand,NZL,1983,Coal,14.74875,Combustiveis Fosseis
New Zealand,NZL,1984,Coal,13.717164,Combustiveis Fosseis
New Zealand,NZL,1985,Coal,12.666031,Combustiveis Fosseis
New Zealand,NZL,1986,Coal,14.556855,Combustiveis Fosseis
New Zealand,NZL,1987,Coal,12.149867,Combustiveis Fosseis
New Zealand,NZL,1988,Coal,13.165961,Combustiveis Fosseis
New Zealand,NZL,1989,Coal,14.334275,Combustiveis Fosseis
New Zealand,NZL,1990,Coal,13.928279,Combustiveis Fosseis
New Zealand,NZL,1991,Coal,13.280544,Combustiveis Fosseis
New Zealand,NZL,1992,Coal,14.623766,Combustiveis Fosseis
New Zealand,NZL,1993,Coal,14.406295,Combustiveis Fosseis
New Zealand,NZL,1994,Coal,13.617704,Combustiveis Fosseis
New Zealand,NZL,1995,Coal,13.65541,Combustiveis Fosseis
New Zealand,NZL,1996,Coal,13.457762,Combustiveis Fosseis
New Zealand,NZL,1997,Coal,14.528347,Combustiveis Fosseis
New Zealand,NZL,1998,Coal,13.247123,Combustiveis Fosseis
New Zealand,NZL,1999,Coal,13.571337,Combustiveis Fosseis
New Zealand,NZL,2000,Coal,12.859932,Combustiveis Fosseis
New Zealand,NZL,2001,Coal,15.92658,Combustiveis Fosseis
New Zealand,NZL,2002,Coal,15.918619,Combustiveis Fosseis
New Zealand,NZL,2003,Coal,22.97443,Combustiveis Fosseis
New Zealand,NZL,2004,Coal,23.73867,Combustiveis Fosseis
New Zealand,NZL,2005,Coal,26.427473,Combustiveis Fosseis
New Zealand,NZL,2006,Coal,26.021524,Combustiveis Fosseis
New Zealand,NZL,2007,Coal,19.720991,Combustiveis Fosseis
New Zealand,NZL,2008,Coal,24.472372,Combustiveis Fosseis
New Zealand,NZL,2009,Coal,18.81895,Combustiveis Fosseis
New Zealand,NZL,2010,Coal,16.071983,Combustiveis Fosseis
New Zealand,NZL,2011,Coal,16.269657,Combustiveis Fosseis
New Zealand,NZL,2012,Coal,20.272028,Combustiveis Fosseis
New Zealand,NZL,2013,Coal,17.877504,Combustiveis Fosseis
New Zealand,NZL,2014,Coal,16.509884,Combustiveis Fosseis
New Zealand,NZL,2015,Coal,16.673477,Combustiveis Fosseis
New Zealand,NZL,2016,Coal,13.796135,Combustiveis Fosseis
New Zealand,NZL,2017,Coal,14.536367,Combustiveis Fosseis
New Zealand,NZL,2018,Coal,15.672816,Combustiveis Fosseis
New Zealand,NZL,2019,Coal,17.837763,Combustiveis Fosseis
New Zealand,NZL,2020,Coal,17.075949,Combustiveis Fosseis
New Zealand,NZL,2021,Coal,20.03179,Combustiveis Fosseis
North Macedonia,MKD,1990,Coal,15.466761,Combustiveis Fosseis
North Macedonia,MKD,1991,Coal,15.533598,Combustiveis Fosseis
