Code,Year,Entity,Population,GDP_2010_dolar,GDP_PPP_2010_dolar,Consumption
MEX,2020,Mexico,125998302.0,935399063291.1392,2124911729957.806,68210.679176
MEX,2021,Mexico,126705138.0,0.0,0.0,1885.8330699999997
MAR,1965,Morocco,13381880.0,0.0,0.0,17.7327848
MAR,1966,Morocco,13738502.0,0.0,0.0,23.3569899
MAR,1967,Morocco,14109755.0,0.0,0.0,24.6115714
MAR,1968,Morocco,14490077.0,0.0,0.0,26.424131199999998
MAR,1969,Morocco,14876982.0,0.0,0.0,28.9808389
MAR,1970,Morocco,15274351.0,0.0,0.0,3350.0239143
MAR,1971,Morocco,15677300.0,0.0,0.0,32.27996836
MAR,1972,Morocco,16081438.0,0.0,0.0,34.890009060000004
MAR,1973,Morocco,16489452.0,0.0,0.0,38.7561995
MAR,1974,Morocco,16902383.0,0.0,0.0,41.430645999999996
MAR,1975,Morocco,17325325.0,0.0,0.0,42.1101263
MAR,1976,Morocco,17756516.0,0.0,0.0,45.639269469999995
MAR,1977,Morocco,18206472.0,0.0,0.0,51.19051864
MAR,1978,Morocco,18679859.0,0.0,0.0,54.337246699999994
MAR,1979,Morocco,19167661.0,0.0,0.0,60.6028151
MAR,1980,Morocco,19678444.0,60051624872.579,79226214067.27829,4684.147512299999
MAR,1981,Morocco,20208260.0,44204325323.47504,76451702402.95749,58.95025955
MAR,1982,Morocco,20746765.0,42018262837.24979,83794130548.30287,60.7494806
MAR,1983,Morocco,21287381.0,36796532883.6425,83889591905.56493,62.371145799999994
MAR,1984,Morocco,21817271.0,32265894907.033146,86947320937.75264,63.203932
MAR,1985,Morocco,22335077.0,31448207650.273224,92095186572.98984,65.30277143
MAR,1986,Morocco,22824446.0,40763059003.83141,99876061302.682,67.53514609999999
MAR,1987,Morocco,23279935.0,43400634615.38462,96275288461.53848,69.56505849999999
MAR,1988,Morocco,23720590.0,49350899147.72727,105672586647.72728,73.4868414
MAR,1989,Morocco,24148104.0,48454382113.82114,107236119241.19244,80.8470649
MAR,1990,Morocco,24570814.0,51942185089.97429,109787673521.85088,82.75576487
MAR,1991,Morocco,24988083.0,53338623072.17767,116811022825.4164,83.80381120000001
MAR,1992,Morocco,25400676.0,54060320958.08385,113534371257.48505,93.77931066000001
MAR,1993,Morocco,25806777.0,49287655813.95349,112010463953.4884,94.76589027
MAR,1994,Morocco,26201551.0,54053395691.60998,123359549886.62132,104.4544235
MAR,1995,Morocco,26599048.0,57618336273.42889,115853764057.33186,102.4518355
MAR,1996,Morocco,26999093.0,61877856531.049255,128740405781.5846,107.11356162
MAR,1997,Morocco,27397118.0,54859061224.4898,126015945578.2313,111.35378845
MAR,1998,Morocco,27791825.0,57709519587.62888,134615053608.24744,114.21169223
MAR,1999,Morocco,28176997.0,56223144730.206764,135042505295.00755,118.4920149
MAR,2000,Morocco,28554415.0,50763122926.82927,136103798048.78049,117.46337577
MAR,2001,Morocco,28930097.0,50129924098.67173,145162082542.69452,126.90544647000002
MAR,2002,Morocco,29301817.0,52807359477.12418,149647940242.76376,130.0613487
MAR,2003,Morocco,29661270.0,63665475799.08676,157973874885.8448,130.42080095000003
MAR,2004,Morocco,30033125.0,70999745664.7399,165548982658.95956,148.52536335
MAR,2005,Morocco,30431902.0,71808410322.58064,170560380215.05377,161.08754169999997
MAR,2006,Morocco,30833022.0,76591915833.33334,183124987500.00003,164.3590277
MAR,2007,Morocco,31232633.0,85766530794.16531,189322012965.96432,162.88347439999995
MAR,2008,Morocco,31634992.0,96657723761.21732,196858599297.698,179.79023449999997
MAR,2009,Morocco,32042877.0,97407269381.36258,207506203602.19263,175.41555949999997
MAR,2010,Morocco,32464865.0,96161450693.37444,214408148690.2928,194.55229500000002
MAR,2011,Morocco,32903699.0,101371000000.0,223316000000.0,204.23596099999997
MAR,2012,Morocco,33352169.0,96288455177.46068,221573388949.87195,207.73775750000004
MAR,2013,Morocco,33803527.0,103166256040.38948,228561940137.0357,213.315864
MAR,2014,Morocco,34248603.0,104612107168.2044,218005165365.50745,216.38223300000004
MAR,2015,Morocco,34680458.0,96016074415.30827,234592610205.528,220.386384
MAR,2016,Morocco,35107264.0,96839179558.97797,237790840042.0021,222.83031200000002
MAR,2017,Morocco,35528115.0,100661779986.29198,242481978752.57028,233.31286800000004
MAR,2018,Morocco,35927511.0,105737575392.8452,249870561685.05515,241.39520500000003
MAR,2019,Morocco,36304408.0,105308567017.08278,256105304204.9934,263.47102000000007
MAR,2020,Morocco,36688772.0,98695729957.80592,238116877637.1308,240.10922200000002
MAR,2021,Morocco,37076584.0,0.0,0.0,265.40326760000005
NLD,1965,Netherlands,12294732.0,0.0,0.0,413.9601
NLD,1966,Netherlands,12456251.0,0.0,0.0,443.377435
NLD,1967,Netherlands,12598201.0,0.0,0.0,468.800037
NLD,1968,Netherlands,12729721.0,0.0,0.0,524.393130555
NLD,1969,Netherlands,12877984.0,0.0,0.0,584.78674725
NLD,1970,Netherlands,13038526.0,0.0,0.0,659.7977275
NLD,1971,Netherlands,13194497.0,0.0,0.0,695.7717335000001
NLD,1972,Netherlands,13328593.0,0.0,0.0,808.1381729999999
NLD,1973,Netherlands,13439322.0,0.0,0.0,859.6817367
NLD,1974,Netherlands,13545056.0,0.0,0.0,815.957308
NLD,1975,Netherlands,13666335.0,0.0,0.0,822.8454770000001
NLD,1976,Netherlands,13774037.0,0.0,0.0,897.423359
NLD,1977,Netherlands,13856185.0,0.0,0.0,881.3142690000001
NLD,1978,Netherlands,13941700.0,0.0,0.0,899.1806114
NLD,1979,Netherlands,14038270.0,0.0,0.0,928.8724671
NLD,1980,Netherlands,14149800.0,528933663608.5627,450867643221.2028,872.1952097
NLD,1981,Netherlands,14247208.0,401947504621.0721,445156861367.8373,827.1000105
NLD,1982,Netherlands,14312690.0,366711195822.4543,439387780678.8512,764.4158931000001
NLD,1983,Netherlands,14367070.0,345879731871.83813,450129801011.8044,768.06686116
NLD,1984,Netherlands,14424211.0,308669267582.8618,461087951495.5538,797.3689195000002
NLD,1985,Netherlands,14491632.0,302409125683.0601,471532874316.94,822.8481884
NLD,1986,Netherlands,14572278.0,413702775478.9272,486940432183.908,863.6402014
NLD,1987,Netherlands,14665037.0,489107384615.38464,490547403846.1539,881.4343013
NLD,1988,Netherlands,14760094.0,502549143465.9091,510008742897.7272,884.3703419999999
NLD,1989,Netherlands,14848907.0,472699658536.5853,528239128726.2873,888.4578564000001
NLD,1990,Netherlands,14951510.0,553163618251.928,541553214652.9563,910.7346927
NLD,1991,Netherlands,15069798.0,546994303516.3479,550592504626.7736,928.0633171999999
NLD,1992,Netherlands,15184166.0,586921384431.1378,555303344910.1797,939.1174010000001
NLD,1993,Netherlands,15290368.0,554176289534.8838,558912612790.6978,946.9661287000001
NLD,1994,Netherlands,15382838.0,580764682539.6826,573353120181.4059,936.8088234000003
NLD,1995,Netherlands,15459006.0,668333726571.1136,585026372657.1113,974.9618362
NLD,1996,Netherlands,15530498.0,646024491434.6896,598730839400.4283,1017.1106725000001
NLD,1997,Netherlands,15610650.0,584828394557.8231,621116625850.3401,998.850541
NLD,1998,Netherlands,15707209.0,605462670103.0929,647602518556.7012,1005.942151
NLD,1999,Netherlands,15812088.0,604329931417.0449,675051819465.4564,993.776818
NLD,2000,Netherlands,15925513.0,545611800975.6098,695618991219.5122,1006.8194414999999
NLD,2001,Netherlands,16046180.0,548291280834.9147,707409961100.5693,1045.5572500000003
NLD,2002,Netherlands,16148929.0,592019283846.8721,708727323996.2651,1046.061084
NLD,2003,Netherlands,16225302.0,709150296803.6531,707177870319.6348,1053.0762280000001
NLD,2004,Netherlands,16281779.0,783610901734.1041,721189329479.7689,1088.7442480000002
NLD,2005,Netherlands,16319868.0,789839529462.3656,734065716129.0322,1112.2419400000003
NLD,2006,Netherlands,16346101.0,819014971666.6667,758010131666.6667,1089.575845
NLD,2007,Netherlands,16381696.0,920870665316.0454,785478667747.1637,1107.5240359999998
NLD,2008,Netherlands,16445593.0,994471068279.36,787824133437.378,1094.388803
NLD,2009,Netherlands,16530388.0,912839395458.105,767411622552.8583,1079.291042
NLD,2010,Netherlands,16615394.0,874861130200.3082,774036906009.245,1142.5782550000001
NLD,2011,Netherlands,16693074.0,905111000000.0,777881000000.0,547005.5566740002
NLD,2012,Netherlands,16754962.0,822561467252.104,776102625686.0593,1059.1238170000004
NLD,2013,Netherlands,16804432.0,847134550306.5273,799127561485.7556,493549.40586299996
NLD,2014,Netherlands,16865008.0,848063110007.0973,789068233498.9354,969.63192
NLD,2015,Netherlands,16939923.0,726580687455.7052,808631684620.8363,459720.3073759999
NLD,2016,Netherlands,17030314.0,734733717885.8944,834612713335.6669,1001.6839610000001
NLD,2017,Netherlands,17131296.0,765015027416.0385,870195817683.3447,986.608929
NLD,2018,Netherlands,17231624.0,818762462052.8251,889863317285.1888,986.3815900000002
NLD,2019,Netherlands,17344874.0,798078310775.2957,904907988830.486,985.544978
NLD,2020,Netherlands,17441500.0,790538472573.8397,870529054852.3207,940.1754639999999
NLD,2021,Netherlands,17533044.0,0.0,0.0,965.1510320000001
NZL,1965,New Zealand,2628400.0,0.0,0.0,85.217921
NZL,1966,New Zealand,2675900.0,0.0,0.0,18679.941215000003
NZL,1967,New Zealand,2724100.0,0.0,0.0,91.34092999999999
NZL,1968,New Zealand,2748100.0,0.0,0.0,93.47527
NZL,1969,New Zealand,2772800.0,0.0,0.0,95.077145
NZL,1970,New Zealand,2810700.0,0.0,0.0,105.808646
NZL,1971,New Zealand,2853000.0,0.0,0.0,110.80131800000001
NZL,1972,New Zealand,2903900.0,0.0,0.0,118.23857000000001
NZL,1973,New Zealand,2961300.0,0.0,0.0,122.97618700000001
NZL,1974,New Zealand,3023700.0,0.0,0.0,125.235293
NZL,1975,New Zealand,3083100.0,0.0,0.0,127.2175937
NZL,1976,New Zealand,3110500.0,0.0,0.0,131.36148299999996
NZL,1977,New Zealand,3120200.0,0.0,0.0,133.705735
NZL,1978,New Zealand,3121200.0,0.0,0.0,131.982028
NZL,1979,New Zealand,3109000.0,0.0,0.0,133.874135
NZL,1980,New Zealand,3112900.0,61476615698.26708,77962285423.03772,134.621608
NZL,1981,New Zealand,3124900.0,58012608133.08688,79664312384.47319,134.938942
NZL,1982,New Zealand,3156100.0,54084412532.63708,81945867711.05309,139.25404200000003
NZL,1983,New Zealand,3199300.0,50699101180.43845,82397047217.53795,144.75362199999998
NZL,1984,New Zealand,3227100.0,48379358124.49475,87462570735.65077,152.500632
NZL,1985,New Zealand,3247100.0,47054195160.03123,88187940671.35051,154.197653
NZL,1986,New Zealand,3246300.0,56207218390.8046,89906924137.93103,166.3199
NZL,1987,New Zealand,3274400.0,73143865384.61539,91093596153.84616,167.842519
NZL,1988,New Zealand,3283400.0,86430167613.63637,91057705965.90907,175.78393899999998
NZL,1989,New Zealand,3299200.0,79944468834.68835,90649211382.11385,157.625629
NZL,1990,New Zealand,3329800.0,78780701799.48586,89205281491.00256,186.303452
NZL,1991,New Zealand,3495100.0,71775686613.20172,87362935225.16965,189.940241
NZL,1992,New Zealand,3531700.0,66589191616.76647,87339682634.73055,190.25948599999998
NZL,1993,New Zealand,3572200.0,69747887209.30234,91333812790.6977,195.82029699999998
NZL,1994,New Zealand,3620000.0,80268647392.29025,96029982993.19728,207.09972900000002
NZL,1995,New Zealand,3673400.0,91846246968.02646,100004255788.31313,214.508533
NZL,1996,New Zealand,3732000.0,99008584582.44112,102913762312.63383,217.763996
NZL,1997,New Zealand,3781300.0,96538326530.61224,104866612244.89796,218.341441
NZL,1998,New Zealand,3815000.0,78377053608.24744,104773298969.07216,218.28749499999998
NZL,1999,New Zealand,3835100.0,79474342914.7756,108698710035.30006,219.553414
NZL,2000,New Zealand,3857700.0,70725326829.2683,112118062439.0244,229.61890200000002
NZL,2001,New Zealand,3880500.0,67467052182.16319,114260909867.17268,227.06153699999996
NZL,2002,New Zealand,3948500.0,77571983193.27731,119629835667.60036,235.458065
NZL,2003,New Zealand,4027200.0,100845653881.27856,124235966210.04568,227.83016999999995
NZL,2004,New Zealand,4087500.0,120952959537.57228,130184855491.3295,235.99294999999998
NZL,2005,New Zealand,4133900.0,130393835698.92471,133944921290.3226,228.68761700000005
NZL,2006,New Zealand,4184600.0,122403569166.66669,137566628333.33334,230.669597
NZL,2007,New Zealand,4223800.0,146309079416.53162,142110869529.9838,229.85519899999997
NZL,2008,New Zealand,4259800.0,141433507608.27158,139287346078.8139,230.600525
NZL,2009,New Zealand,4302600.0,127666362568.51996,139114445575.56775,229.82209300000002
NZL,2010,New Zealand,4350700.0,149877220338.98306,140932328967.64252,234.865254
NZL,2011,New Zealand,4384000.0,166944000000.0,142007000000.0,236.32561099999998
NZL,2012,New Zealand,4408100.0,171521343578.4852,141482277350.89645,85280.76259
NZL,2013,New Zealand,4442100.0,180694983772.088,152296401730.9773,239.85377400000002
NZL,2014,New Zealand,4516500.0,190195969481.90207,158892449254.79065,250.73638400000004
NZL,2015,New Zealand,4609400.0,167202287030.47485,161824460666.19418,252.174157
NZL,2016,New Zealand,4714100.0,174310898144.90726,173602263913.19568,254.70979499999999
NZL,2017,New Zealand,4813600.0,187053435915.01028,181050420836.1892,259.390627
NZL,2018,New Zealand,4900600.0,187869176195.2524,187056195921.09665,257.522766
NZL,2019,New Zealand,4979200.0,184947395532.1945,191626559789.75037,263.79474600000003
NZL,2020,New Zealand,5090200.0,181948413502.1097,185889358649.78903,239.142515
NZL,2021,New Zealand,5122600.0,0.0,0.0,233.66173
MKD,1990,North Macedonia,2044174.0,0.0,0.0,29.659569599999998
MKD,1991,North Macedonia,2036686.0,0.0,0.0,29.447425899999995
MKD,1992,North Macedonia,2018023.0,0.0,0.0,30.2369479
MKD,1993,North Macedonia,1996893.0,0.0,0.0,30.2794712
MKD,1994,North Macedonia,1982458.0,0.0,0.0,28.441814400000002
MKD,1995,North Macedonia,1983964.0,0.0,0.0,28.6511354
MKD,1996,North Macedonia,1994226.0,0.0,0.0,33.2803178
MKD,1997,North Macedonia,1996869.0,0.0,0.0,30.013620200000002
MKD,1998,North Macedonia,2007523.0,0.0,0.0,33.9239893
MKD,1999,North Macedonia,2017142.0,0.0,0.0,32.503963
MKD,2000,North Macedonia,2026350.0,0.0,0.0,30.847715500000003
MKD,2001,North Macedonia,2034882.0,0.0,0.0,794.2585662
MKD,2002,North Macedonia,2020157.0,0.0,0.0,28.3614948
MKD,2003,North Macedonia,2026773.0,0.0,0.0,31.975606300000003
MKD,2004,North Macedonia,2032544.0,0.0,0.0,31.577074
MKD,2005,North Macedonia,2036855.0,0.0,0.0,32.5468429
MKD,2006,North Macedonia,2040228.0,0.0,0.0,33.0893296
MKD,2007,North Macedonia,2043559.0,0.0,0.0,32.8406229
MKD,2008,North Macedonia,2046898.0,0.0,0.0,31.71641
MKD,2009,North Macedonia,2050671.0,0.0,0.0,31.23816954
MKD,2010,North Macedonia,2055004.0,0.0,0.0,33.885612699999996
MKD,2011,North Macedonia,2058539.0,0.0,0.0,33.8042244
MKD,2012,North Macedonia,2061044.0,0.0,0.0,31.3677097
MKD,2013,North Macedonia,2064032.0,0.0,0.0,30.1126383
MKD,2014,North Macedonia,2067471.0,0.0,0.0,27.960734
MKD,2015,North Macedonia,2070226.0,0.0,0.0,29.4794652
MKD,2016,North Macedonia,2072490.0,0.0,0.0,30.5889435
MKD,2017,North Macedonia,2074502.0,0.0,0.0,29.432344299999997
MKD,2018,North Macedonia,2076217.0,0.0,0.0,29.401303999999996
MKD,2019,North Macedonia,2076694.0,0.0,0.0,31.054467
MKD,2020,North Macedonia,2072531.0,0.0,0.0,27.0456273
MKD,2021,North Macedonia,2065092.0,0.0,0.0,29.053837499999997
NOR,1965,Norway,3723168.0,0.0,0.0,215.42297299999998
NOR,1966,Norway,3753012.0,0.0,0.0,220.39367
NOR,1967,Norway,3784539.0,0.0,0.0,236.68204699999998
NOR,1968,Norway,3816486.0,0.0,0.0,265.16657299999997
NOR,1969,Norway,3847707.0,0.0,0.0,265.5665
NOR,1970,Norway,3875763.0,0.0,0.0,277.90165
NOR,1971,Norway,3903039.0,0.0,0.0,292.363621
NOR,1972,Norway,3933004.0,0.0,0.0,310.053368
NOR,1973,Norway,3960612.0,0.0,0.0,328.544932
NOR,1974,Norway,3985258.0,0.0,0.0,331.55152699999996
NOR,1975,Norway,4007313.0,0.0,0.0,336.398836
NOR,1976,Norway,4026152.0,0.0,0.0,242392.538776
NOR,1977,Norway,4043205.0,0.0,0.0,331.372208
NOR,1978,Norway,4058671.0,0.0,0.0,371.849873
NOR,1979,Norway,4072517.0,0.0,0.0,398.20910200000003
NOR,1980,Norway,4085620.0,175909930682.97653,165520055045.87155,378.90175899999997
NOR,1981,Norway,4099702.0,157405513863.21628,166892365988.90945,400.171473
NOR,1982,Norway,4114787.0,146012764142.73282,167264290687.55438,395.477373
NOR,1983,Norway,4128432.0,139154389544.68805,175081588532.88367,434.76401
NOR,1984,Norway,4140099.0,134350302344.38158,184446438156.83105,440.216728
NOR,1985,Norway,4152516.0,136757787665.88605,193949080405.9329,435.44504299999994
NOR,1986,Norway,4167354.0,161486478160.91953,202064847509.5785,424.84286799999995
NOR,1987,Norway,4186905.0,186649865384.6154,203369538461.53848,446.350581
NOR,1988,Norway,4209488.0,193814544034.0909,201650737215.9091,460.0970355
NOR,1989,Norway,4226901.0,186215346883.46884,201978533875.3388,490.187769
NOR,1990,Norway,4241473.0,206169857326.47812,202605501285.34705,495.397692
NOR,1991,Norway,4261732.0,201340663787.7853,207261670573.7199,456.791697
NOR,1992,Norway,4286401.0,209810876646.7066,213119088622.75452,481.064267
NOR,1993,Norway,4311991.0,187738698837.2093,217853743023.25583,496.430904
NOR,1994,Norway,4336613.0,193004249433.1066,227924519274.37643,331137.486342
NOR,1995,Norway,4359184.0,224442678059.53696,235692049614.1125,508.79062
NOR,1996,Norway,4381336.0,234425353319.05783,244788983940.04285,466.71052599999996
NOR,1997,Norway,4405157.0,226119333333.3333,256269605442.17688,490.6513695
NOR,1998,Norway,4431464.0,212808512371.1341,261980181443.299,510.26581799999997
NOR,1999,Norway,4461913.0,219162496217.8517,265234089762.98535,523.7981
NOR,2000,Norway,4490967.0,223705750243.90244,270706609756.0976,580.5093265
NOR,2001,Norway,4513751.0,221015035104.36435,274614417457.3055,525.001362
NOR,2002,Norway,4538159.0,244451890756.3025,278500747899.15967,546.159932
NOR,2003,Norway,4564855.0,279854668493.1507,279980620091.3242,482.032288
NOR,2004,Norway,4591910.0,314965664739.88446,291088716763.0058,490.950686
NOR,2005,Norway,4623291.0,355781226666.6667,297966374193.5484,560.7767610000001
NOR,2006,Norway,4660677.0,385608567500.00006,304527654166.66675,513.5334399999999
NOR,2007,Norway,4709153.0,435054555105.34845,313197959481.3614,381872.24851269997
NOR,2008,Norway,4768212.0,482990831057.3547,308919786188.06085,563.609964
NOR,2009,Norway,4828726.0,404937926389.97656,306977021926.39,520.1680749999999
NOR,2010,Norway,4889252.0,442300171802.7736,307673934514.63794,499.047258
NOR,2011,Norway,4953088.0,498283000000.0,307472000000.0,506.12918099999996
NOR,2012,Norway,5018573.0,499252494694.475,321387436516.6484,394112.46433200006
NOR,2013,Norway,5079623.0,504852735665.3444,328485237648.75586,525.364427
NOR,2014,Norway,5137232.0,473648679914.83325,321688810503.9035,541.1501949999999
NOR,2015,Norway,5188607.0,366115434443.657,297327274982.2821,546.3512149999999
NOR,2016,Norway,5234519.0,345718833041.6521,289163072453.6227,551.5365609999999
NOR,2017,Norway,5276968.0,365626844413.9822,304817522275.5312,551.981769
NOR,2018,Norway,5311916.0,391269140755.6001,307925232363.75793,545.973287
NOR,2019,Norway,5347896.0,356752884362.68066,310589055847.569,509.837804
NOR,2020,Norway,5379475.0,314657611814.346,308210767932.48944,554.6423654999999
NOR,2021,Norway,5408320.0,0.0,0.0,563.52978
OMN,1965,Oman,593808.0,0.0,0.0,0.097380556
OMN,1966,Oman,607538.0,0.0,0.0,0.12186111
OMN,1967,Oman,622042.0,0.0,0.0,0.5409833
OMN,1968,Oman,637379.0,0.0,0.0,0.65190834
OMN,1969,Oman,653593.0,0.0,0.0,0.9285111
OMN,1970,Oman,670693.0,0.0,0.0,0.9359056
OMN,1971,Oman,688803.0,0.0,0.0,15.471502
OMN,1972,Oman,708045.0,0.0,0.0,17.677217
OMN,1973,Oman,728597.0,0.0,0.0,15.375914
OMN,1974,Oman,754676.0,0.0,0.0,14.127883
OMN,1975,Oman,787194.0,0.0,0.0,12.904697
OMN,1976,Oman,824081.0,0.0,0.0,14.856398
OMN,1977,Oman,866124.0,0.0,0.0,14.312169
OMN,1978,Oman,912750.0,0.0,0.0,16.642376
OMN,1979,Oman,963351.0,0.0,0.0,19.173227
OMN,1980,Oman,1017462.0,17312819571.865444,33247056065.23955,17.0583774
OMN,1981,Oman,1075624.0,19104881700.554527,38637946395.563774,18.027998
OMN,1982,Oman,1138301.0,18878851174.934727,43076410791.99304,23.881949
OMN,1983,Oman,1204626.0,19172763912.310287,50281369308.60034,22.350085999999997
OMN,1984,Oman,1273306.0,20259275666.93614,56893969280.51739,32.493595
OMN,1985,Oman,1353289.0,21731311475.40984,64909619047.61905,33.571020000000004
OMN,1986,Oman,1443446.0,16886790804.597698,66391826819.92337,31.459568
OMN,1987,Oman,1533351.0,17090076923.076923,63045903846.15385,35.435236
OMN,1988,Oman,1623433.0,15950076704.545454,65960965909.09091,34.389076
OMN,1989,Oman,1713838.0,17004211382.113825,67340088075.88077,39.019863
OMN,1990,Oman,1804524.0,20112537275.064262,71820655526.99228,48.863991
OMN,1991,Oman,1895187.0,18736087600.24676,75580396051.81987,64.868248
OMN,1992,Oman,1985227.0,19967937724.5509,81406389221.5569,62.490899999999996
OMN,1993,Oman,2071868.0,19452867441.860462,85884394186.04652,59.838006
OMN,1994,Oman,2133675.0,19612858276.643997,88818815192.74377,56.84055016667
OMN,1995,Oman,2172672.0,20377306504.96141,92442670341.78612,65.89965183333
OMN,1996,Oman,2209958.0,21901395074.94647,94053997858.67238,67.78353533333501
OMN,1997,Oman,2245588.0,22193346938.77551,99300408163.2653,69.71264088888
OMN,1998,Oman,2279727.0,19321631958.76289,101592828865.9794,71.64712633336
OMN,1999,Oman,2312600.0,21058020171.45739,101158985375.6934,82.48155266667
OMN,2000,Oman,2344253.0,25482802926.82927,106592238048.78049,114.5993616667
OMN,2001,Oman,2374653.0,24711791271.34725,110680926944.97154,126.48574388879999
OMN,2002,Oman,2403659.0,25183451914.09897,109430431372.54904,137.646016667
OMN,2003,Oman,2431600.0,26454726940.63927,106112387214.61188,142.579976
OMN,2004,Oman,2468855.0,29487768786.12717,107479606936.4162,132.680897778
OMN,2005,Oman,2515192.0,35801116559.139786,109874020645.16129,159.326426889
OMN,2006,Oman,2560649.0,41526853333.333336,115554584166.66669,174.06620616700002
OMN,2007,Oman,2605700.0,45665976499.18963,120526276337.11508,173.400756667
OMN,2008,Oman,2651028.0,63637764338.66563,128019475614.51424,203.975264444
OMN,2009,Oman,2697537.0,50737299921.69147,137361267815.19186,202.458767777
OMN,2010,Oman,2881914.0,58849978428.35131,139388043143.2974,76700.1530364
OMN,2011,Oman,3206870.0,68016999999.99999,141481000000.0,261.739813334
OMN,2012,Oman,3535579.0,75074148554.7018,152769464324.9177,285.16984944
OMN,2013,Oman,3816680.0,76084944825.09918,153436941940.13705,318.85916167770006
OMN,2014,Oman,4009267.0,77049044002.8389,148537769339.95743,317.4868655598
OMN,2015,Oman,4191776.0,65402226080.79376,126953522324.5925,335.565792522
OMN,2016,Oman,4398070.0,61378410220.511024,121447346867.34338,336.242182222
OMN,2017,Oman,4541854.0,64791447566.82659,124535259766.96368,361.23180444999997
OMN,2018,Oman,4601157.0,71439298562.35373,125557103309.92978,380.82585911999996
OMN,2019,Oman,4602768.0,67153225361.36662,124537557161.62944,378.59447335000004
OMN,2020,Oman,4543399.0,54926379746.83545,116603822784.81017,370.8866854
OMN,2021,Oman,4520471.0,0.0,0.0,415.50808300000006
PAK,1965,Pakistan,51841626.0,0.0,0.0,82.22445450000001
PAK,1966,Pakistan,53199414.0,0.0,0.0,82.84071850000001
PAK,1967,Pakistan,54629793.0,0.0,0.0,91.7195616
PAK,1968,Pakistan,56124743.0,0.0,0.0,104.131038
PAK,1969,Pakistan,57676805.0,0.0,0.0,104.631789
PAK,1970,Pakistan,59290872.0,0.0,0.0,102.951536
PAK,1971,Pakistan,60878781.0,0.0,0.0,96.23619710000001
PAK,1972,Pakistan,62509565.0,0.0,0.0,89.5272813
PAK,1973,Pakistan,64285624.0,0.0,0.0,95.6561067
PAK,1974,Pakistan,66149169.0,0.0,0.0,103.6248286
PAK,1975,Pakistan,68126999.0,0.0,0.0,38146.703449600005
PAK,1976,Pakistan,70230923.0,0.0,0.0,110.4657052
PAK,1977,Pakistan,72451105.0,0.0,0.0,42495.1331583
PAK,1978,Pakistan,74789330.0,0.0,0.0,43671.421501439996
PAK,1979,Pakistan,77407341.0,0.0,0.0,49188.44619239
PAK,1980,Pakistan,80624057.0,84456640163.09888,191767730886.85016,60047.795670939995
PAK,1981,Pakistan,84270202.0,90584216266.17377,202132073937.1534,166.37913644
PAK,1982,Pakistan,87828198.0,93238217580.5048,217388805918.18973,71421.1818783
PAK,1983,Pakistan,91080372.0,84336677908.9376,233710821247.8921,70432.845684
PAK,1984,Pakistan,94003867.0,87785143088.11642,241385870654.8101,72279.44599854002
PAK,1985,Pakistan,97121552.0,84761522248.24356,261407085089.7736,73791.51678490001
PAK,1986,Pakistan,100618523.0,85207598467.43295,278421707279.6934,79143.2487876
PAK,1987,Pakistan,104251093.0,85967365384.61539,291390961538.46155,259.3865348
PAK,1988,Pakistan,107967838.0,95063294034.09093,308312357954.5455,89864.88191497001
PAK,1989,Pakistan,111670386.0,94546463414.63416,320336699186.9919,292.24483805
PAK,1990,Pakistan,115414069.0,90009025706.94087,329703794344.473,305.4979488
PAK,1991,Pakistan,119203569.0,98154234423.19556,343961923504.0099,323.7006608
PAK,1992,Pakistan,122375179.0,101929170059.88023,367325384431.13776,108447.8125782
PAK,1993,Pakistan,125546615.0,104744053488.3721,372754245348.8373,124833.7316006
PAK,1994,Pakistan,129245139.0,102949667800.45352,387435551020.4082,389.3818989
PAK,1995,Pakistan,133117476.0,116996416758.54466,404127029768.4675,410.67952719999994
PAK,1996,Pakistan,137234810.0,118643428265.52464,426002706638.11566,437.42648829999996
PAK,1997,Pakistan,141330267.0,114348217687.07484,430810462585.034,141396.76953760002
PAK,1998,Pakistan,145476106.0,112122614432.9897,444140778350.5155,453.84886990000007
PAK,1999,Pakistan,149694462.0,103877499747.8568,459218254160.3631,169809.21707394
PAK,2000,Pakistan,154369924.0,104054016585.36586,471885807804.87805,179829.2293042
PAK,2001,Pakistan,159217727.0,98638819734.34537,478191962998.1025,189850.605142
PAK,2002,Pakistan,163262807.0,97840767507.0028,492923281979.4584,213496.91333899996
PAK,2003,Pakistan,166876680.0,109985093150.68494,514279940639.2695,559.9267364
PAK,2004,Pakistan,170648620.0,125698104046.2428,552751583815.0289,623.0619690000001
PAK,2005,Pakistan,174372098.0,135683029677.41936,600727808172.043,646.484229
PAK,2006,Pakistan,178069984.0,153167094166.6667,634451675000.0001,681.3318206
PAK,2007,Pakistan,181924521.0,165365414910.85898,668622162884.927,724.4105735
PAK,2008,Pakistan,185931955.0,177341485758.8763,689101747951.6191,727.9981493
PAK,2009,Pakistan,190123222.0,175239134690.6813,699315555990.603,737.5944372
PAK,2010,Pakistan,194454498.0,182320633281.9723,713978939137.1342,740.7604093000001
PAK,2011,Pakistan,198602738.0,213308000000.0,732180000000.0,740.2627465
PAK,2012,Pakistan,202205861.0,218628862788.1449,737482788876.6924,687.8360530000001
