fonte,entities,years,values
Solar,367034,1994,0.0
Solar,367034,1995,0.0
Solar,367034,1996,0.0
Solar,367034,1997,0.0
Solar,367034,1998,0.0
Solar,367034,1999,0.0
Solar,367034,2000,0.0
Solar,367034,2001,0.0
Solar,367034,2002,0.0
Solar,367034,2003,0.0
Solar,367034,2004,0.0
Solar,367034,2005,0.0015588056
Solar,367034,2006,0.0018428694
Solar,367034,2007,0.0018595777
Solar,367034,2008,0.0018565778
Solar,367034,2009,0.0020508
Solar,367034,2010,0.00282025
Solar,367034,2011,0.0034389722
Solar,367034,2012,0.0056234444
Solar,367034,2013,0.008269222
Solar,367034,2014,0.03499694
Solar,367034,2015,1.6027023
Solar,367034,2016,3.151047
Solar,367034,2017,3.8865707
Solar,367034,2018,4.760606
Solar,367034,2019,5.851463
Solar,367034,2020,6.7951946
Solar,367034,2021,7.9593496
Solar,367034,2022,7.7279353
Solar,172,1990,0.0
Solar,172,1991,0.0
Solar,172,1992,0.0
Solar,172,1993,0.0
Solar,172,1994,0.0
Solar,172,1995,0.0
Solar,172,1996,0.0
Solar,172,1997,0.0
Solar,172,1998,0.0
Solar,172,1999,0.0
Solar,172,2000,0.0
Solar,172,2001,0.0
Solar,172,2002,0.0
Solar,172,2003,0.0
Solar,172,2004,0.0
Solar,172,2005,0.0
Solar,172,2006,0.0
Solar,172,2007,0.0
Solar,172,2008,0.0
Solar,172,2009,0.0
Solar,172,2010,0.0
Solar,172,2011,0.0
Solar,172,2012,0.0009333277
Solar,172,2013,0.018414443
Solar,172,2014,1.2426983
Solar,172,2015,3.6627123
Solar,172,2016,6.827152
Solar,172,2017,10.36825
Solar,172,2018,13.542739
Solar,172,2019,16.607224
Solar,172,2020,19.998781
Solar,172,2021,28.129797
Solar,172,2022,37.69042
Solar,171,1971,0.0
Solar,171,1972,0.0
Solar,171,1973,0.0
Solar,171,1974,0.0
Solar,171,1975,0.0
Solar,171,1976,0.0
Solar,171,1977,0.0
Solar,171,1978,0.0
Solar,171,1979,0.0
Solar,171,1980,0.0
Solar,171,1981,0.0
Solar,171,1982,0.0
Solar,171,1983,0.0
Solar,171,1984,0.0
Solar,171,1985,0.0
Solar,171,1986,0.0
Solar,171,1987,0.0
Solar,171,1988,0.0
Solar,171,1989,0.0
Solar,171,1990,0.005913972
Solar,171,1991,0.005913972
Solar,171,1992,0.008870971
Solar,171,1993,0.011827944
Solar,171,1994,0.014784943
Solar,171,1995,0.020698916
Solar,171,1996,0.026612887
Solar,171,1997,0.032526944
Solar,171,1998,0.041397776
Solar,171,1999,0.050268885
Solar,171,2000,0.06505389
Solar,171,2001,0.09107139
Solar,171,2002,0.14010417
Solar,171,2003,0.18560806
Solar,171,2004,0.21900554
Solar,171,2005,0.24052666
Solar,171,2006,0.27031332
Solar,171,2007,0.32234886
Solar,171,2008,0.42712888
Solar,171,2009,0.77916664
Solar,171,2010,1.9456807
Solar,171,2011,7.2000885
Solar,171,2012,9.855914
Solar,171,2013,22.822338
Solar,171,2014,63.696743
Solar,171,2015,106.32008
Solar,171,2016,178.09781
Solar,171,2017,313.5
Solar,171,2018,468.02914
Solar,171,2019,590.45776
Solar,171,2020,685.72406
Solar,171,2021,855.6533
Solar,171,2022,1115.1132
Solar,170,1990,0.0
Solar,170,1991,0.0
Solar,170,1992,0.0
Solar,170,1993,0.0
Solar,170,1994,0.0
Solar,170,1995,0.0
Solar,170,1996,0.0
Solar,170,1997,0.0
Solar,170,1998,0.0
Solar,170,1999,0.0
Solar,170,2000,0.005426111
Solar,170,2001,0.007840222
Solar,170,2002,0.013576223
Solar,170,2003,0.018575305
Solar,170,2004,0.02291411
Solar,170,2005,0.027291916
Solar,170,2006,0.0
Solar,170,2007,0.0
Solar,170,2008,0.0
Solar,170,2009,0.0
Solar,170,2010,0.0
Solar,170,2011,0.0
Solar,170,2012,0.0
Solar,170,2013,0.0
Solar,170,2014,0.0
Solar,170,2015,0.0
Solar,170,2016,0.0
Solar,170,2017,0.013306444
Solar,170,2018,0.03174861
Solar,170,2019,0.34810638
Solar,170,2020,0.50109607
Solar,170,2021,0.8452127
Solar,170,2022,1.31032
Solar,165,1990,0.0
Solar,165,1991,0.0
Solar,165,1992,0.0
Solar,165,1993,0.0
Solar,165,1994,0.0
Solar,165,1995,0.0
Solar,165,1996,0.0
Solar,165,1997,0.0
Solar,165,1998,0.0
Solar,165,1999,0.0
Solar,165,2000,0.0
Solar,165,2001,0.0
Solar,165,2002,0.0
Solar,165,2003,0.0
Solar,165,2004,0.0
Solar,165,2005,0.0
Solar,165,2006,0.0
Solar,165,2007,0.0
Solar,165,2008,0.0
Solar,165,2009,0.00025413666
Solar,165,2010,0.00033306942
Solar,165,2011,0.00037793608
Solar,165,2012,0.006591611
Solar,165,2013,0.030750832
Solar,165,2014,0.09528972
Solar,165,2015,0.15421028
Solar,165,2016,0.17545584
Solar,165,2017,0.20944361
Solar,165,2018,0.198165
Solar,165,2019,0.21904917
Solar,165,2020,0.25081053
Solar,165,2021,0.3896233
Solar,165,2022,0.4209197
Solar,163,1990,0.0
Solar,163,1991,0.0
Solar,163,1992,0.0
Solar,163,1993,0.0
Solar,163,1994,0.0
Solar,163,1995,0.0
Solar,163,1996,0.0
Solar,163,1997,0.0
Solar,163,1998,0.0
Solar,163,1999,0.0
Solar,163,2000,0.0
Solar,163,2001,0.0
Solar,163,2002,0.0
Solar,163,2003,0.0
Solar,163,2004,0.001152661
Solar,163,2005,0.0016206916
Solar,163,2006,0.0028510832
Solar,163,2007,0.0049002776
Solar,163,2008,0.008430166
Solar,163,2009,0.011170861
Solar,163,2010,0.019429056
Solar,163,2011,0.033103887
Solar,163,2012,0.060322497
Solar,163,2013,0.12809472
Solar,163,2014,0.22648056
Solar,163,2015,0.34108916
Solar,163,2016,0.39067888
Solar,163,2017,0.45779526
Solar,163,2018,0.50753
Solar,163,2019,0.5753459
Solar,163,2020,0.7763522
Solar,163,2021,1.2254891
Solar,163,2022,1.6706963
Solar,162,1990,0.0
Solar,162,1991,0.0
Solar,162,1992,0.0
Solar,162,1993,0.0
Solar,162,1994,0.0
Solar,162,1995,0.0
Solar,162,1996,0.0
Solar,162,1997,0.0
Solar,162,1998,0.0
Solar,162,1999,0.0
Solar,162,2000,0.0
Solar,162,2001,0.0
Solar,162,2002,0.0
Solar,162,2003,0.0
Solar,162,2004,0.0002881639
Solar,162,2005,0.00019471222
Solar,162,2006,0.00048371943
Solar,162,2007,0.0049596387
Solar,162,2008,0.03635361
Solar,162,2009,0.24801248
Solar,162,2010,1.7089294
Solar,162,2011,6.0194335
Solar,162,2012,5.891388
Solar,162,2013,5.5398316
Solar,162,2014,5.7627993
Solar,162,2015,6.1052804
Solar,162,2016,5.7129073
Solar,162,2017,5.8459306
Solar,162,2018,6.19419
Solar,162,2019,6.028583
Solar,162,2020,5.874983
Solar,162,2021,5.634439
Solar,162,2022,5.9847517
Solar,161,1990,0.0
Solar,161,1991,0.0
Solar,161,1992,0.0
Solar,161,1993,0.0
Solar,161,1994,0.0
Solar,161,1995,0.0
Solar,161,1996,0.00047640275
Solar,161,1997,0.00094459445
Solar,161,1998,0.0011827945
Solar,161,1999,0.0026037944
Solar,161,2000,0.0035483886
Solar,161,2001,0.0035253332
Solar,161,2002,0.0037377223
Solar,161,2003,0.004406583
Solar,161,2004,0.0052990275
Solar,161,2005,0.0061881663
Solar,161,2006,0.0062994165
Solar,161,2007,0.0070533333
Solar,161,2008,0.0073685828
Solar,161,2009,0.0104726665
Solar,161,2010,0.017100638
Solar,161,2011,0.041739997
Solar,161,2012,0.28478056
Solar,161,2013,1.4105172
Solar,161,2014,1.613313
Solar,161,2015,1.6272583
Solar,161,2016,1.9911283
Solar,161,2017,1.9999228
Solar,161,2018,2.5213065
Solar,161,2019,2.5391517
Solar,161,2020,3.1004183
Solar,161,2021,3.4250443
Solar,161,2022,5.055607
Solar,367021,1971,0.0
Solar,367021,1972,0.0
Solar,367021,1973,0.0
Solar,367021,1974,0.0
Solar,367021,1975,0.0
Solar,367021,1976,0.0
Solar,367021,1977,0.0
Solar,367021,1978,0.0
Solar,367021,1979,0.0
Solar,367021,1980,0.0
Solar,367021,1981,0.0
Solar,367021,1982,0.0
Solar,367021,1983,0.0
Solar,367021,1984,0.0
Solar,367021,1985,0.0
Solar,367021,1986,0.0
Solar,367021,1987,0.0
Solar,367021,1988,0.0
Solar,367021,1989,0.0
Solar,367021,1990,0.0
Solar,367021,1991,0.0
Solar,367021,1992,0.0
Solar,367021,1993,0.0
Solar,367021,1994,0.0
Solar,367021,1995,0.0
Solar,367021,1996,0.0
Solar,367021,1997,0.0
Solar,367021,1998,0.0
Solar,367021,1999,0.0
Solar,367021,2000,0.0
Solar,367021,2001,0.00051117496
Solar,367021,2002,0.0010128361
Solar,367021,2003,0.0010063444
Solar,367021,2004,0.0020027473
Solar,367021,2005,0.003931472
Solar,367021,2006,0.0151005555
Solar,367021,2007,0.028585276
Solar,367021,2008,0.053765
Solar,367021,2009,0.09350805
Solar,367021,2010,0.27024665
Solar,367021,2011,0.49116972
Solar,367021,2012,0.68300474
Solar,367021,2013,0.8511789
Solar,367021,2014,1.1075133
Solar,367021,2015,1.2608547
Solar,367021,2016,1.4298613
