fonte,entities,years,values
Coal,24,2005,46.730534
Coal,24,2006,46.67483
Coal,24,2007,45.044926
Coal,24,2008,44.524986
Coal,24,2009,33.460773
Coal,24,2010,39.34366
Coal,24,2011,40.411076
Coal,24,2012,37.621
Coal,24,2013,38.13149
Coal,24,2014,35.02138
Coal,24,2015,37.999046
Coal,24,2016,35.44773
Coal,24,2017,36.564552
Coal,24,2018,32.28496
Coal,24,2019,33.94468
Coal,24,2020,29.031853
Coal,24,2021,29.934498
Coal,24,2022,28.291656
Coal,25,1985,1.06996
Coal,25,1986,1.06996
Coal,25,1987,1.06996
Coal,25,1988,1.06996
Coal,25,1989,1.06996
Coal,25,1990,1.03507
Coal,25,1991,0.77921
Coal,25,1992,0.13956
Coal,25,1993,0.03489
Coal,25,1994,0.04652
Coal,25,1995,0.03489
Coal,25,1996,0.03489
Coal,25,1997,0.03489
Coal,25,1998,0.0
Coal,25,1999,0.0
Coal,25,2000,0.0
Coal,25,2001,0.03489
Coal,25,2002,0.02326
Coal,25,2003,0.03489
Coal,25,2004,0.010699611
Coal,25,2005,0.037448607
Coal,25,2006,0.037448607
Coal,25,2007,0.05838889
Coal,25,2008,0.045333333
Coal,25,2009,0.04919444
Coal,25,2010,0.048416667
Coal,25,2011,0.042249996
Coal,25,2012,0.043027777
Coal,25,2013,0.03841667
Coal,25,2014,0.023833333
Coal,25,2015,0.034583334
Coal,25,2016,0.013833333
Coal,25,2017,0.011527778
Coal,25,2018,0.008444444
Coal,25,2019,0.007694444
Coal,25,2020,0.0046111112
Coal,25,2021,0.0015555555
Coal,25,2022,0.0015555555
Coal,28,1971,1.0869898
Coal,28,1972,1.0869864
Coal,28,1973,1.41251
Coal,28,1974,1.255563
Coal,28,1975,1.4531916
Coal,28,1976,1.4357582
Coal,28,1977,1.4997
Coal,28,1978,1.4531916
Coal,28,1979,1.0811831
Coal,28,1980,1.4443297
Coal,28,1981,1.4847789
Coal,28,1982,1.7986724
Coal,28,1983,1.0179856
Coal,28,1984,0.40738723
Coal,28,1985,0.56964886
Coal,28,1986,0.8602944
Coal,28,1987,1.3543717
Coal,28,1988,1.395065
Coal,28,1989,1.4531916
Coal,28,1990,3.2725887
Coal,28,1991,1.0463045
Coal,28,1992,0.9823628
Coal,28,1993,0.36620554
Coal,28,1994,0.34295693
Coal,28,1995,3.7317994
Coal,28,1996,2.0461009
Coal,28,1997,3.7550595
Coal,28,1998,1.0811714
Coal,28,1999,0.53477055
Coal,28,2000,3.8364346
Coal,28,2001,4.0689416
Coal,28,2002,4.2491364
Coal,28,2003,4.063126
Coal,28,2004,4.0689416
Coal,28,2005,8.347995
Coal,28,2006,12.68387
Coal,28,2007,10.351397
Coal,28,2008,10.896065
Coal,28,2009,13.614829
Coal,28,2010,8.675766
Coal,28,2011,12.915542
Coal,28,2012,10.657114
Coal,28,2013,14.760409
Coal,28,2014,9.351047
Coal,28,2015,30.63301
Coal,28,2016,23.035818
Coal,28,2017,25.117134
Coal,28,2018,28.568832
Coal,28,2019,48.06491
Coal,28,2020,52.34683
Coal,28,2021,42.310978
Coal,28,2022,49.94223
Coal,30,1985,25.11238
Coal,30,1986,27.471886
Coal,30,1987,26.71054
Coal,30,1988,28.616344
Coal,30,1989,28.092268
Coal,30,1990,24.710201
Coal,30,1991,23.473154
Coal,30,1992,19.550192
Coal,30,1993,16.790056
Coal,30,1994,11.763757
Coal,30,1995,11.069911
Coal,30,1996,13.434569
Coal,30,1997,14.157129
Coal,30,1998,12.563811
Coal,30,1999,11.656456
Coal,30,2000,11.571725
Coal,30,2001,8.308523
Coal,30,2002,7.837448
Coal,30,2003,7.3767715
Coal,30,2004,7.225938
Coal,30,2005,7.9798536
Coal,30,2006,7.1446896
Coal,30,2007,8.080224
Coal,30,2008,7.532654
Coal,30,2009,7.1767774
Coal,30,2010,7.5073485
Coal,30,2011,9.018615
Coal,30,2012,9.199352
Coal,30,2013,9.764291
Coal,30,2014,9.686455
Coal,30,2015,8.61383
Coal,30,2016,9.467982
Coal,30,2017,9.7924595
Coal,30,2018,14.68869
Coal,30,2019,15.467899
Coal,30,2020,9.734309
Coal,30,2021,9.8974
Coal,30,2022,10.721621
Coal,4,1965,222.93715
Coal,4,1966,203.37099
Coal,4,1967,199.59724
Coal,4,1968,206.06418
Coal,4,1969,200.69034
Coal,4,1970,189.13449
Coal,4,1971,156.61694
Coal,4,1972,149.58344
Coal,4,1973,125.52782
Coal,4,1974,134.26744
Coal,4,1975,100.27897
Coal,4,1976,104.50377
Coal,4,1977,105.99527
Coal,4,1978,108.54405
Coal,4,1979,120.93531
Coal,4,1980,121.914505
Coal,4,1981,126.292564
Coal,4,1982,126.49051
Coal,4,1983,107.940125
Coal,4,1984,125.178535
Coal,4,1985,124.82668
Coal,4,1986,106.50946
Coal,4,1987,105.99314
Coal,4,1988,107.10849
Coal,4,1989,112.534515
Coal,4,1990,123.63172
Coal,4,1991,118.26103
Coal,4,1992,105.84025
Coal,4,1993,100.25862
Coal,4,1994,107.76567
Coal,4,1995,102.9294
Coal,4,1996,98.50768
Coal,4,1997,91.96225
Coal,4,1998,91.476814
Coal,4,1999,80.15169
Coal,4,2000,88.68365
Coal,4,2001,84.474434
Coal,4,2002,72.41641
Coal,4,2003,70.04909
Coal,4,2004,65.15431
Coal,4,2005,59.86575
Coal,4,2006,59.076744
Coal,4,2007,53.98673
Coal,4,2008,53.31606
Coal,4,2009,34.345123
Coal,4,2010,43.6005
Coal,4,2011,41.048958
Coal,4,2012,38.662643
Coal,4,2013,40.907593
Coal,4,2014,39.672768
Coal,4,2015,38.740704
Coal,4,2016,36.819427
Coal,4,2017,36.070084
Coal,4,2018,35.873142
Coal,4,2019,35.961716
Coal,4,2020,27.956694
Coal,4,2021,30.947184
Coal,4,2022,31.991251
Coal,37,1965,20.17805
Coal,37,1966,21.864399
Coal,37,1967,22.59709
Coal,37,1968,22.236559
Coal,37,1969,24.818419
Coal,37,1970,28.344795
Coal,37,1971,28.53244
Coal,37,1972,30.035912
Coal,37,1973,29.51856
Coal,37,1974,31.31228
Coal,37,1975,37.225246
Coal,37,1976,39.726395
Coal,37,1977,50.386036
Coal,37,1978,57.935013
Coal,37,1979,62.928658
Coal,37,1980,68.64476
Coal,37,1981,67.15785
Coal,37,1982,70.991806
Coal,37,1983,79.83681
Coal,37,1984,98.5913
Coal,37,1985,116.54804
Coal,37,1986,117.9925
Coal,37,1987,123.55479
Coal,37,1988,126.26784
Coal,37,1989,125.29147
Coal,37,1990,111.62079
Coal,37,1991,127.96354
Coal,37,1992,124.18001
Coal,37,1993,127.936264
Coal,37,1994,131.33165
Coal,37,1995,137.72981
Coal,37,1996,142.11913
Coal,37,1997,142.97125
Coal,37,1998,140.04022
Coal,37,1999,141.80779
Coal,37,2000,151.18149
Coal,37,2001,148.78801
Coal,37,2002,144.01038
Coal,37,2003,149.41873
Coal,37,2004,156.65688
Coal,37,2005,151.0846
Coal,37,2006,148.97397
Coal,37,2007,157.87172
Coal,37,2008,160.13234
Coal,37,2009,129.20715
Coal,37,2010,168.19763
Coal,37,2011,179.673
Coal,37,2012,177.79971
Coal,37,2013,191.64679
Coal,37,2014,203.76967
Coal,37,2015,204.981
Coal,37,2016,185.14966
Coal,37,2017,195.27472
Coal,37,2018,190.97849
Coal,37,2019,179.51239
Coal,37,2020,163.13281
Coal,37,2021,197.9085
Coal,37,2022,162.66177
Coal,39,1965,69.733475
Coal,39,1966,71.908295
Coal,39,1967,78.083824
Coal,39,1968,84.82922
Coal,39,1969,85.28278
Coal,39,1970,93.28423
Coal,39,1971,92.074715
Coal,39,1972,94.9008
Coal,39,1973,95.63349
Coal,39,1974,94.00529
Coal,39,1975,98.55262
Coal,39,1976,91.865364
Coal,39,1977,91.49321
Coal,39,1978,97.55244
Coal,39,1979,100.58787
Coal,39,1980,105.507355
Coal,39,1981,107.13555
Coal,39,1982,112.55514
Coal,39,1983,112.124825
Coal,39,1984,112.29928
Coal,39,1985,117.20713
Coal,39,1986,120.47517
Coal,39,1987,120.3705
Coal,39,1988,112.13646
Coal,39,1989,114.45082
Coal,39,1990,96.057915
Coal,39,1991,85.861694
Coal,39,1992,90.28905
Coal,39,1993,97.209785
Coal,39,1994,88.99108
Coal,39,1995,89.002144
Coal,39,1996,88.62326
Coal,39,1997,101.05516
Coal,39,1998,96.24862
Coal,39,1999,79.253265
Coal,39,2000,73.19367
Coal,39,2001,83.42836
Coal,39,2002,76.82982
Coal,39,2003,86.018326
Coal,39,2004,82.19636
Coal,39,2005,80.50993
Coal,39,2006,81.74977
Coal,39,2007,91.969536
Coal,39,2008,87.66482
Coal,39,2009,73.79338
Coal,39,2010,80.046974
Coal,39,2011,94.14436
Coal,39,2012,80.42796
Coal,39,2013,69.12558
Coal,39,2014,73.85166
Coal,39,2015,76.23653
Coal,39,2016,66.22471
Coal,39,2017,71.00035
Coal,39,2018,63.447147
Coal,39,2019,59.153008
Coal,39,2020,48.342094
Coal,39,2021,60.90773
Coal,39,2022,72.74707
Coal,367031,1965,3459.1882
Coal,367031,1966,3585.219
Coal,367031,1967,3640.7202
Coal,367031,1968,3608.9702
Coal,367031,1969,3660.7078
Coal,367031,1970,3630.3936
Coal,367031,1971,3703.805
Coal,367031,1972,3807.3274
Coal,367031,1973,3848.096
Coal,367031,1974,3866.987
Coal,367031,1975,3977.0586
Coal,367031,1976,3972.7527
Coal,367031,1977,4044.1145
Coal,367031,1978,4019.6404
Coal,367031,1979,4048.7354
Coal,367031,1980,3925.49
Coal,367031,1981,3900.5837
Coal,367031,1982,3960.327
Coal,367031,1983,3970.4863
Coal,367031,1984,3933.0122
Coal,367031,1985,2854.359
Coal,367031,1986,2948.2593
Coal,367031,1987,2998.8352
Coal,367031,1988,2977.5789
Coal,367031,1989,2875.714
Coal,367031,1990,2673.0437
Coal,367031,1991,2475.7183
Coal,367031,1992,2331.7666
Coal,367031,1993,2101.5085
Coal,367031,1994,1880.5607
Coal,367031,1995,1738.2593
Coal,367031,1996,1681.7986
Coal,367031,1997,1533.0637
Coal,367031,1998,1447.3837
Coal,367031,1999,1438.2515
Coal,367031,2000,1467.0602
Coal,367031,2001,1481.8721
Coal,367031,2002,1493.0891
Coal,367031,2003,1526.6344
Coal,367031,2004,1497.0507
Coal,367031,2005,1440.1248
Coal,367031,2006,1485.1237
Coal,367031,2007,1480.9409
Coal,367031,2008,1595.2662
Coal,367031,2009,1461.0258
Coal,367031,2010,1469.3591
Coal,367031,2011,1547.8904
Coal,367031,2012,1622.4033
Coal,367031,2013,1534.247
Coal,367031,2014,1496.9642
Coal,367031,2015,1434.804
Coal,367031,2016,1457.0685
Coal,367031,2017,1433.388
Coal,367031,2018,1495.2594
Coal,367031,2019,1452.1985
Coal,367031,2020,1356.5875
Coal,367031,2021,1404.0479
Coal,367031,2022,1353.0499
Coal,44,1965,179.98587
Coal,44,1966,176.45036
Coal,44,1967,174.82216
Coal,44,1968,189.92952
Coal,44,1969,183.37021
Coal,44,1970,196.87263
Coal,44,1971,187.1267
Coal,44,1972,176.5783
Coal,44,1973,181.8583
Coal,44,1974,184.77744
Coal,44,1975,179.76491
Coal,44,1976,212.829
Coal,44,1977,271.95593
Coal,44,1978,223.62164
Coal,44,1979,211.7474
Coal,44,1980,257.8914
Coal,44,1981,263.31723
Coal,44,1982,278.24472
Coal,44,1983,291.11526
Coal,44,1984,324.2714
Coal,44,1985,311.69055
Coal,44,1986,288.88306
Coal,44,1987,310.48444
Coal,44,1988,333.4186
Coal,44,1989,332.71832
Coal,44,1990,315.60306
Coal,44,1991,305.49612
Coal,44,1992,311.20917
Coal,44,1993,276.30972
Coal,44,1994,292.96918
Coal,44,1995,306.23358
Coal,44,1996,312.5264
Coal,44,1997,326.6361
Coal,44,1998,349.21582
Coal,44,1999,335.69028
Coal,44,2000,355.18835
Coal,44,2001,369.12305
Coal,44,2002,371.2714
Coal,44,2003,370.35748
Coal,44,2004,349.85416
Coal,44,2005,348.345
Coal,44,2006,337.43332
Coal,44,2007,352.7697
Coal,44,2008,335.23026
Coal,44,2009,280.0783
Coal,44,2010,286.98526
Coal,44,2011,258.7261
Coal,44,2012,245.40971
Coal,44,2013,239.33687
Coal,44,2014,227.59932
Coal,44,2015,228.95923
Coal,44,2016,213.09785
Coal,44,2017,221.6048
Coal,44,2018,181.72258
Coal,44,2019,170.1786
Coal,44,2020,148.405
Coal,44,2021,138.15527
Coal,44,2022,107.23305
Coal,367034,1965,0.0036340833
Coal,367034,1966,0.018231167
Coal,367034,1967,0.025632305
Coal,367034,1968,0.018817334
Coal,367034,1969,0.033384997
Coal,367034,1970,0.011117694
Coal,367034,1971,0.018447334
Coal,367034,1972,0.080525555
Coal,367034,1973,0.11541888
Coal,367034,1974,0.04808444
Coal,367034,1975,0.012730499
Coal,367034,1976,0.007645444
Coal,367034,1977,0.015657805
Coal,367034,1978,0.016156027
Coal,367034,1979,0.024404943
Coal,367034,1980,0.179445
Coal,367034,1981,0.1756536
Coal,367034,1982,0.039885
Coal,367034,1983,0.032052223
Coal,367034,1984,0.008792139
Coal,367034,1985,0.26255694
Coal,367034,1986,0.27248886
Coal,367034,1987,0.29319027
Coal,367034,1988,0.1507236
Coal,367034,1989,0.39501777
Coal,367034,1990,0.28023055
Coal,367034,1991,0.39418444
Coal,367034,1992,0.36322612
Coal,367034,1993,0.46885303
Coal,367034,1994,0.46960804
Coal,367034,1995,0.36684775
Coal,367034,1996,0.9255561
Coal,367034,1997,0.49686667
Coal,367034,1998,0.7801222
Coal,367034,1999,1.0259858
Coal,367034,2000,3.0281258
Coal,367034,2001,3.2130945
Coal,367034,2002,4.136471
Coal,367034,2003,4.2028847
Coal,367034,2004,4.348958
Coal,367034,2005,3.5767987
Coal,367034,2006,3.820697
Coal,367034,2007,4.1559405
Coal,367034,2008,4.7473264
Coal,367034,2009,3.3788137
Coal,367034,2010,4.302296
Coal,367034,2011,6.4623137
Coal,367034,2012,8.431448
Coal,367034,2013,10.964117
Coal,367034,2014,11.695568
Coal,367034,2015,14.807214
Coal,367034,2016,16.216827
Coal,367034,2017,11.511677
Coal,367034,2018,14.467662
Coal,367034,2019,19.687344
Coal,367034,2020,15.856412
Coal,367034,2021,19.693123
Coal,367034,2022,12.979221
Coal,172,1965,13.54895
Coal,172,1966,13.956
Coal,172,1967,13.956
Coal,172,1968,13.956
Coal,172,1969,13.956
Coal,172,1970,14.921289
Coal,172,1971,14.40957
Coal,172,1972,11.90912
Coal,172,1973,12.93256
Coal,172,1974,12.258019
Coal,172,1975,9.7924595
Coal,172,1976,9.885499
Coal,172,1977,10.64145
Coal,172,1978,10.37396
Coal,172,1979,11.47881
Coal,172,1980,12.6767
Coal,172,1981,12.6534395
Coal,172,1982,8.43175
Coal,172,1983,10.10647
Coal,172,1984,13.63036
Coal,172,1985,13.64199
Coal,172,1986,12.955819
Coal,172,1987,13.351239
Coal,172,1988,18.608
Coal,172,1989,25.14406
