fonte,entities,years,values
Hydropower,275,2009,2857.9998
Hydropower,275,2010,3271.4253
Hydropower,275,2011,3291.992
Hydropower,275,2012,3703.705
Hydropower,275,2013,3975.8748
Hydropower,275,2014,4315.0957
Hydropower,275,2015,4468.901
Hydropower,275,2016,4614.2505
Hydropower,275,2017,4707.218
Hydropower,275,2018,4787.9844
Hydropower,275,2019,5099.8013
Hydropower,275,2020,5209.6353
Hydropower,275,2021,5095.7603
Hydropower,275,2022,5207.5684
Hydropower,367029,1965,461.55515
Hydropower,367029,1966,479.9543
Hydropower,367029,1967,452.02533
Hydropower,367029,1968,497.5108
Hydropower,367029,1969,515.0005
Hydropower,367029,1970,534.35754
Hydropower,367029,1971,589.7924
Hydropower,367029,1972,606.5259
Hydropower,367029,1973,573.69025
Hydropower,367029,1974,644.34155
Hydropower,367029,1975,687.33514
Hydropower,367029,1976,689.7277
Hydropower,367029,1977,671.3498
Hydropower,367029,1978,700.94366
Hydropower,367029,1979,759.89264
Hydropower,367029,1980,808.5805
Hydropower,367029,1981,856.72754
Hydropower,367029,1982,835.8438
Hydropower,367029,1983,885.14923
Hydropower,367029,1984,885.34235
Hydropower,367029,1985,946.36847
Hydropower,367029,1986,970.3629
Hydropower,367029,1987,966.614
Hydropower,367029,1988,1069.7981
Hydropower,367029,1989,1147.4406
Hydropower,367029,1990,1180.6416
Hydropower,367029,1991,1213.9159
Hydropower,367029,1992,1187.304
Hydropower,367029,1993,1301.9237
Hydropower,367029,1994,1310.828
Hydropower,367029,1995,1429.5105
Hydropower,367029,1996,1399.8666
Hydropower,367029,1997,1407.2153
Hydropower,367029,1998,1498.2303
Hydropower,367029,1999,1479.213
Hydropower,367029,2000,1542.5222
Hydropower,367029,2001,1675.9003
Hydropower,367029,2002,1689.7388
Hydropower,367029,2003,1723.7018
Hydropower,367029,2004,2014.7139
Hydropower,367029,2005,2084.453
Hydropower,367029,2006,2281.156
Hydropower,367029,2007,2409.626
Hydropower,367029,2008,2803.8152
Hydropower,367029,2009,2703.591
Hydropower,367029,2010,3046.5413
Hydropower,367029,2011,3083.5415
Hydropower,367029,2012,3460.0842
Hydropower,367029,2013,3733.421
Hydropower,367029,2014,4127.0435
Hydropower,367029,2015,4219.4834
Hydropower,367029,2016,4360.0615
Hydropower,367029,2017,4454.495
Hydropower,367029,2018,4569.6396
Hydropower,367029,2019,4721.4995
Hydropower,367029,2020,4897.0806
Hydropower,367029,2021,4871.537
Hydropower,367029,2022,4983.443
Hydropower,23,1965,22.738525
Hydropower,23,1966,21.719212
Hydropower,23,1967,22.49023
Hydropower,23,1968,23.509544
Hydropower,23,1969,25.678852
Hydropower,23,1970,30.074612
Hydropower,23,1971,34.027386
Hydropower,23,1972,34.163025
Hydropower,23,1973,36.329094
Hydropower,23,1974,41.025032
Hydropower,23,1975,44.023067
Hydropower,23,1976,41.852806
Hydropower,23,1977,40.049316
Hydropower,23,1978,43.39485
Hydropower,23,1979,42.12543
Hydropower,23,1980,39.820583
Hydropower,23,1981,41.00263
Hydropower,23,1982,37.761738
Hydropower,23,1983,35.849495
Hydropower,23,1984,38.81329
Hydropower,23,1985,41.22194
Hydropower,23,1986,41.474136
Hydropower,23,1987,40.255848
Hydropower,23,1988,42.386795
Hydropower,23,1989,42.147945
Hydropower,23,1990,43.643684
Hydropower,23,1991,46.28723
Hydropower,23,1992,47.13884
Hydropower,23,1993,48.456184
Hydropower,23,1994,47.75538
Hydropower,23,1995,46.2207
Hydropower,23,1996,47.21868
Hydropower,23,1997,47.17137
Hydropower,23,1998,46.714516
Hydropower,23,1999,48.14422
Hydropower,23,2000,48.69126
Hydropower,23,2001,47.367424
Hydropower,23,2002,46.97864
Hydropower,23,2003,47.012604
Hydropower,23,2004,45.203465
Hydropower,23,2005,44.284695
Hydropower,23,2006,42.524857
Hydropower,23,2007,36.897484
Hydropower,23,2008,33.20126
Hydropower,23,2009,35.305607
Hydropower,23,2010,38.153107
Hydropower,23,2011,53.992386
Hydropower,23,2012,46.711613
Hydropower,23,2013,52.025497
Hydropower,23,2014,39.23857
Hydropower,23,2015,37.93474
Hydropower,23,2016,47.194626
Hydropower,23,2017,35.926666
Hydropower,23,2018,45.80106
Hydropower,23,2019,36.958378
Hydropower,23,2020,37.873524
Hydropower,23,2021,41.716778
Hydropower,23,2022,44.642174
Hydropower,24,1965,47.55726
Hydropower,24,1966,51.24758
Hydropower,24,1967,52.332794
Hydropower,24,1968,53.772846
Hydropower,24,1969,49.434944
Hydropower,24,1970,62.953415
Hydropower,24,1971,49.736855
Hydropower,24,1972,51.119247
Hydropower,24,1973,56.801395
Hydropower,24,1974,67.15973
Hydropower,24,1975,70.362144
Hydropower,24,1976,60.81226
Hydropower,24,1977,73.69054
Hydropower,24,1978,73.74968
Hydropower,24,1979,83.08193
Hydropower,24,1980,86.07766
Hydropower,24,1981,91.215126
