fonte,entities,years,values
Gas,24,1998,8.87
Gas,24,1999,9.29
Gas,24,2000,7.85
Gas,24,2001,8.75
Gas,24,2002,9.31
Gas,24,2003,11.16
Gas,24,2004,10.95
Gas,24,2005,13.03
Gas,24,2006,10.67
Gas,24,2007,9.9
Gas,24,2008,11.18
Gas,24,2009,12.34
Gas,24,2010,14.35
Gas,24,2011,12.44
Gas,24,2012,9.71
Gas,24,2013,6.65
Gas,24,2014,5.32
Gas,24,2015,7.66
Gas,24,2016,8.49
Gas,24,2017,10.91
Gas,24,2018,9.92
Gas,24,2019,11.32
Gas,24,2020,9.95
Gas,24,2021,10.62
Gas,24,2022,11.76
Gas,25,2000,8.24
Gas,25,2001,8.49
Gas,25,2002,9.02
Gas,25,2003,9.69
Gas,25,2004,9.73
Gas,25,2005,9.38
Gas,25,2006,10.86
Gas,25,2007,10.03
Gas,25,2008,9.99
Gas,25,2009,9.16
Gas,25,2010,8.44
Gas,25,2011,9.75
Gas,25,2012,11.71
Gas,25,2013,13.1
Gas,25,2014,14.03
Gas,25,2015,13.8
Gas,25,2016,13.74
Gas,25,2017,13.49
Gas,25,2018,13.98
Gas,25,2019,15.07
Gas,25,2020,15.23
Gas,25,2021,16.36
Gas,26,2000,0.0
Gas,26,2001,0.0
Gas,26,2002,0.0
Gas,26,2003,0.0
Gas,26,2004,0.0
Gas,26,2005,0.0
Gas,26,2006,0.0
Gas,26,2007,0.0
Gas,26,2008,0.0
Gas,26,2009,0.0
Gas,26,2010,0.0
Gas,26,2011,0.0
Gas,26,2012,0.0
Gas,26,2013,0.0
Gas,26,2014,0.0
Gas,26,2015,0.0
Gas,26,2016,0.0
Gas,26,2017,0.0
Gas,26,2018,0.0
Gas,26,2019,0.0
Gas,26,2020,0.0
Gas,26,2021,0.0
Gas,27,2000,13.02
Gas,27,2001,13.74
Gas,27,2002,14.34
Gas,27,2003,14.76
Gas,27,2004,15.18
Gas,27,2005,18.2
Gas,27,2006,19.77
Gas,27,2007,20.42
Gas,27,2008,21.45
Gas,27,2009,21.21
Gas,27,2010,22.39
Gas,27,2011,22.88
Gas,27,2012,23.29
Gas,27,2013,24.36
Gas,27,2014,25.62
Gas,27,2015,26.77
Gas,27,2016,26.8
