fonte,entities,years,values
Oil,275,1994,683.142
Oil,275,1995,674.5145
Oil,275,1996,667.3877
Oil,275,1997,650.7281
Oil,275,1998,626.58435
Oil,275,1999,635.0116
Oil,275,2000,562.24
Oil,275,2001,523.05
Oil,275,2002,536.95
Oil,275,2003,549.89996
Oil,275,2004,549.93
Oil,275,2005,554.79
Oil,275,2006,538.98
Oil,275,2007,562.93
Oil,275,2008,542.29
Oil,275,2009,497.49
Oil,275,2010,508.57
Oil,275,2011,601.3
Oil,275,2012,638.05
Oil,275,2013,609.56
Oil,275,2014,553.93
Oil,275,2015,546.13
Oil,275,2016,503.77
Oil,275,2017,455.44998
Oil,275,2018,398.65
Oil,275,2019,361.06
Oil,275,2020,349.15
Oil,275,2021,371.29
Oil,275,2022,441.76462
Oil,353240,2000,400.67
Oil,353240,2001,365.55
Oil,353240,2002,381.11
Oil,353240,2003,390.4
Oil,353240,2004,385.09
Oil,353240,2005,384.14
Oil,353240,2006,345.9
Oil,353240,2007,361.23
Oil,353240,2008,309.77
Oil,353240,2009,246.76
Oil,353240,2010,257.19
Oil,353240,2011,321.49
Oil,353240,2012,365.03
Oil,353240,2013,315.23
Oil,353240,2014,272.74
Oil,353240,2015,260.38
Oil,353240,2016,250.5
Oil,353240,2017,217.72
Oil,353240,2018,194.16
Oil,353240,2019,157.95
Oil,353240,2020,142.34
Oil,353240,2021,142.67
Oil,353240,2022,158.18
Oil,367029,1985,333.37247
Oil,367029,1986,324.2833
Oil,367029,1987,328.44327
Oil,367029,1988,375.62186
Oil,367029,1989,407.235
Oil,367029,1990,470.6336
Oil,367029,1991,478.0951
Oil,367029,1992,493.43814
Oil,367029,1993,470.75516
Oil,367029,1994,513.0514
Oil,367029,1995,493.6909
Oil,367029,1996,484.3938
Oil,367029,1997,459.17734
Oil,367029,1998,424.91574
Oil,367029,1999,418.5882
Oil,367029,2000,422.28397
Oil,367029,2001,383.4509
Oil,367029,2002,395.40558
Oil,367029,2003,397.76166
Oil,367029,2004,394.90778
Oil,367029,2005,402.2425
Oil,367029,2006,357.06647
Oil,367029,2007,373.8096
Oil,367029,2008,345.50412
Oil,367029,2009,263.63904
Oil,367029,2010,268.89276
Oil,367029,2011,330.60187
Oil,367029,2012,374.0153
Oil,367029,2013,305.45557
Oil,367029,2014,265.58527
Oil,367029,2015,252.26584
Oil,367029,2016,243.51926
Oil,367029,2017,211.07277
Oil,367029,2018,162.79626
