fonte,entities,years,values
Renewables,246,2021,0.0
Renewables,19,2000,0.9
Renewables,19,2001,1.01
Renewables,19,2002,1.13
Renewables,19,2003,1.23
Renewables,19,2004,1.73
Renewables,19,2005,2.2
Renewables,19,2006,2.64
Renewables,19,2007,2.47
Renewables,19,2008,3.1
Renewables,19,2009,3.06
Renewables,19,2010,3.68
Renewables,19,2011,3.98
Renewables,19,2012,3.74
Renewables,19,2013,4.73
Renewables,19,2014,5.24
Renewables,19,2015,5.28
Renewables,19,2016,6.01
Renewables,19,2017,7.69
Renewables,19,2018,9.9
Renewables,19,2019,11.02
Renewables,19,2020,12.1
Renewables,19,2021,11.66
Renewables,20,2000,0.0
Renewables,20,2001,0.0
Renewables,20,2002,0.0
Renewables,20,2003,0.0
Renewables,20,2004,0.0
Renewables,20,2005,0.0
Renewables,20,2006,0.0
Renewables,20,2007,0.0
Renewables,20,2008,0.0
Renewables,20,2009,0.0
Renewables,20,2010,0.0
Renewables,20,2011,0.0
Renewables,20,2012,0.0
Renewables,20,2013,0.0
Renewables,20,2014,0.0
Renewables,20,2015,0.01
Renewables,20,2016,0.0
Renewables,20,2017,0.01
Renewables,20,2018,0.01
Renewables,20,2019,0.01
Renewables,20,2020,0.02
Renewables,20,2021,0.02
Renewables,21,1990,17.846197
Renewables,21,1991,16.000261
Renewables,21,1992,19.295076
Renewables,21,1993,23.864302
Renewables,21,1994,27.385681
Renewables,21,1995,26.622698
Renewables,21,1996,22.704325
Renewables,21,1997,28.118015
Renewables,21,1998,26.714956
Renewables,21,1999,21.693598
Renewables,21,2000,28.89
Renewables,21,2001,37.04
Renewables,21,2002,36.06
Renewables,21,2003,34.38
Renewables,21,2004,31.03
Renewables,21,2005,34.6
Renewables,21,2006,38.67
Renewables,21,2007,31.18
Renewables,21,2008,31.28
Renewables,21,2009,34.7
Renewables,21,2010,34.41
Renewables,21,2011,32.43
Renewables,21,2012,30.93
Renewables,21,2013,35.03
Renewables,21,2014,34.37
Renewables,21,2015,33.97
Renewables,21,2016,31.02
Renewables,21,2017,33.4
Renewables,21,2018,34.97
Renewables,21,2019,34.63
Renewables,21,2020,37.05
Renewables,21,2021,37.18
Renewables,21,2022,45.15
Renewables,22,2000,1.25
Renewables,22,2001,0.96
Renewables,22,2002,1.64
Renewables,22,2003,1.96
Renewables,22,2004,1.98
Renewables,22,2005,1.75
Renewables,22,2006,1.81
Renewables,22,2007,1.83
Renewables,22,2008,1.78
Renewables,22,2009,2.0
Renewables,22,2010,2.54
Renewables,22,2011,2.46
Renewables,22,2012,2.3
Renewables,22,2013,2.15
Renewables,22,2014,1.97
Renewables,22,2015,2.18
Renewables,22,2016,2.33
Renewables,22,2017,2.25
Renewables,22,2018,2.31
Renewables,22,2019,2.41
Renewables,22,2020,1.92
Renewables,22,2021,2.29
Renewables,219,2000,0.0
Renewables,219,2001,0.0
Renewables,219,2002,0.0
Renewables,219,2003,0.0
Renewables,219,2004,0.0
Renewables,219,2005,0.0
Renewables,219,2006,0.0
Renewables,219,2007,0.0
Renewables,219,2008,0.0
Renewables,219,2009,0.03
Renewables,219,2010,0.11
Renewables,219,2011,0.11
Renewables,219,2012,0.14
Renewables,219,2013,0.15
Renewables,219,2014,0.16
Renewables,219,2015,0.18
Renewables,219,2016,0.14
Renewables,219,2017,0.14
Renewables,219,2018,0.15
Renewables,219,2019,0.15
Renewables,219,2020,0.15
Renewables,219,2021,0.15
Renewables,275,1965,143.00587
Renewables,275,1966,149.16756
Renewables,275,1967,139.4237
Renewables,275,1968,154.96028
Renewables,275,1969,160.86223
Renewables,275,1970,164.89005
Renewables,275,1971,180.31836
Renewables,275,1972,186.49504
Renewables,275,1973,173.43393
Renewables,275,1974,197.52808
Renewables,275,1975,212.83537
Renewables,275,1976,218.8289
Renewables,275,1977,215.19745
Renewables,275,1978,226.82617
Renewables,275,1979,246.07878
Renewables,275,1980,264.91916
Renewables,275,1981,284.17273
Renewables,275,1982,290.15228
Renewables,275,1983,304.99954
Renewables,275,1984,307.2077
Renewables,275,1985,361.87592
Renewables,275,1986,365.3474
Renewables,275,1987,378.15094
Renewables,275,1988,433.10995
Renewables,275,1989,444.31863
Renewables,275,1990,463.03934
Renewables,275,1991,468.4147
Renewables,275,1992,472.04047
Renewables,275,1993,522.3574
Renewables,275,1994,522.385
Renewables,275,1995,567.2373
Renewables,275,1996,563.98584
Renewables,275,1997,565.7525
Renewables,275,1998,600.1318
Renewables,275,1999,589.4287
Renewables,275,2000,616.87
Renewables,275,2001,664.94
Renewables,275,2002,687.88
Renewables,275,2003,716.94
Renewables,275,2004,838.22
Renewables,275,2005,878.33
Renewables,275,2006,964.83997
Renewables,275,2007,1019.36
Renewables,275,2008,1170.98
Renewables,275,2009,1173.66
Renewables,275,2010,1366.33
Renewables,275,2011,1428.57
Renewables,275,2012,1652.2
Renewables,275,2013,1807.65
Renewables,275,2014,2019.2999
Renewables,275,2015,2174.6702
Renewables,275,2016,2357.93
Renewables,275,2017,2592.4502
Renewables,275,2018,2834.2598
Renewables,275,2019,3116.72
Renewables,275,2020,3332.53
Renewables,275,2021,3656.46
Renewables,275,2022,4017.3186
Renewables,353240,2000,577.54
Renewables,353240,2001,632.04
Renewables,353240,2002,642.15
Renewables,353240,2003,667.13
Renewables,353240,2004,774.07
Renewables,353240,2005,812.67
Renewables,353240,2006,890.92
Renewables,353240,2007,954.95
Renewables,353240,2008,1122.1
Renewables,353240,2009,1122.71
Renewables,353240,2010,1291.79
Renewables,353240,2011,1351.75
Renewables,353240,2012,1565.03
Renewables,353240,2013,1713.77
Renewables,353240,2014,1944.97
Renewables,353240,2015,2072.02
Renewables,353240,2016,2244.05
Renewables,353240,2017,2479.63
Renewables,353240,2018,2716.05
Renewables,353240,2019,2931.48
Renewables,353240,2020,3157.17
Renewables,353240,2021,3495.37
Renewables,353240,2022,3880.23
Renewables,367029,1965,157.73355
Renewables,367029,1966,163.95483
Renewables,367029,1967,154.29074
Renewables,367029,1968,169.82611
Renewables,367029,1969,175.7718
Renewables,367029,1970,182.48671
Renewables,367029,1971,201.21169
Renewables,367029,1972,206.9016
Renewables,367029,1973,195.84662
Renewables,367029,1974,220.7202
Renewables,367029,1975,235.41791
Renewables,367029,1976,236.15977
Renewables,367029,1977,229.98009
Renewables,367029,1978,240.2832
Renewables,367029,1979,261.01413
Renewables,367029,1980,278.93997
Renewables,367029,1981,297.12097
Renewables,367029,1982,298.93842
Renewables,367029,1983,317.72852
Renewables,367029,1984,319.46817
Renewables,367029,1985,341.15543
Renewables,367029,1986,350.1683
